# VP13   2013-02-25_09-12-34
# Elapsed time of measurement: 317 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 47,  14,  1, 1,   17.22,    1.23,  -22.23,   10.44,   12.00,   -0.32,    0.10,    3.07
 82,  14,  2, 1,   17.05,    1.04,  -22.21,    3.98,    7.00,   -0.47,    0.09,    2.90
  8,  14,  3, 1,   16.93,    0.77,  -22.34,   10.29,    9.00,   -0.75,    0.17,    5.89
 23,  14,  4, 1,   17.32,    1.47,  -22.15,   -1.50,    2.00,   -3.77,    0.11,    9.46
 20,  14,  5, 1,   17.15,    1.22,  -22.16,  -10.22,   -7.00,   -4.91,    0.09,    3.15
 50,  28,  6, 1,   17.58,    1.20,  -22.22,   18.26,   20.00,   -0.53,    0.13,    2.18
 42,  28,  7, 1,   16.92,    0.90,  -22.18,  -18.49,  -18.00,   -5.48,    0.08,    3.92
 59,  28,  8, 1,   17.09,    0.98,  -22.15,  -12.37,  -13.00,   -4.52,    0.12,    4.12
 31,  28,  9, 1,   17.04,    1.51,  -22.07,   -2.29,   -5.00,   -2.75,    0.13,    5.06
 68,  28, 10, 1,   17.37,    1.20,  -22.21,   12.30,   16.00,   -0.40,    0.10,    3.03
 66,  56, 11, 1,   16.98,    1.11,  -22.17,   -6.02,   -3.00,   -2.49,    0.06,    2.17
 51,  56, 12, 1,   17.05,    0.96,  -22.20,  -10.96,  -10.00,   -4.43,    0.08,    4.01
 60,  56, 13, 1,   17.59,    1.05,  -22.20,   12.80,   13.00,   -1.63,    0.09,    2.79
 40,  56, 14, 1,   17.12,    1.12,  -22.23,    3.42,    1.00,   -1.84,    0.07,    3.07
 13,  56, 15, 1,   16.74,    0.94,  -22.21,   -9.50,   -9.00,   -3.49,    0.36,    3.47
 64,   0, 16, 1,   16.97,    1.06,  -22.16,   -8.39,   -5.70,   -3.06,    0.07,    2.05
 28,   0, 17, 1,   16.84,    0.59,  -22.31,   -5.24,   -5.70,   -1.70,    0.04,    3.84
 26,  14,  1, 1,   17.03,    0.95,  -22.33,   10.57,   12.00,    0.60,    0.04,    5.95
 45,  14,  2, 1,   17.42,    1.28,  -22.19,    8.89,    7.00,   -1.71,    0.07,    2.37
 58,  14,  3, 1,   17.28,    1.15,  -22.24,   10.88,    9.00,   -0.70,    0.09,    3.05
 15,  14,  4, 1,   16.99,    0.98,  -22.24,   -6.95,    2.00,   -3.37,    0.02,    7.33
 67,  14,  5, 1,   16.96,    1.09,  -22.13,  -13.69,   -7.00,   -4.27,    0.08,    3.02
 14,  28,  6, 1,   17.35,    0.84,  -22.33,   16.84,   20.00,   -0.79,    0.03,    5.24
 37,  28,  7, 1,   16.76,    0.50,  -22.26,  -19.88,  -18.00,   -4.74,    0.09,    4.21
 55,  28,  8, 1,   16.96,    0.94,  -22.17,  -13.51,  -13.00,   -4.43,    0.04,    2.09
 21,  28,  9, 1,   17.28,    1.10,  -22.25,   -0.39,   -5.00,   -3.58,    0.14,    3.45
 69,  28, 10, 1,   17.23,    1.22,  -22.19,   10.27,   16.00,   -0.15,    0.07,    2.44
 30,  56, 11, 1,   16.81,    0.57,  -22.34,   -2.48,   -3.00,   -1.09,    0.16,    2.62
 71,  56, 12, 1,   16.92,    0.90,  -22.17,  -13.54,  -10.00,   -3.73,    0.12,    2.57
 78,  56, 13, 1,   17.20,    1.07,  -22.22,   11.90,   13.00,    0.12,    0.20,    2.51
  3,  56, 14, 1,   16.59,    0.90,  -22.25,    2.56,    1.00,   -1.03,    0.17,    2.54
  1,  56, 15, 1,   16.38,    0.55,  -22.29,  -10.68,   -9.00,   -2.35,    0.11,    3.45
 32,   0, 16, 1,   16.74,    1.09,  -22.18,   -7.62,   -5.70,   -2.13,    0.05,    2.42
  2,   0, 17, 1,   16.61,    0.79,  -22.28,   -5.36,   -5.70,   -2.76,    0.12,    2.12
 49,  14,  1, 1,   17.31,    1.23,  -22.21,    7.43,   12.00,   -1.63,    0.11,    2.89
 29,  14,  2, 1,   17.01,    0.70,  -22.36,    8.23,    7.00,   -0.17,    0.09,    3.18
 25,  14,  3, 1,   17.31,    1.60,  -22.18,   11.99,    9.00,    0.57,    0.31,    5.63
 74,  14,  4, 1,   17.08,    1.06,  -22.19,   -3.25,    2.00,   -2.43,    0.10,    2.54
 73,  14,  5, 1,   16.86,    0.89,  -22.18,  -12.04,   -7.00,   -3.07,    0.11,    3.03
 83,  28,  6, 1,   17.15,    1.06,  -22.22,   13.15,   20.00,    0.55,    0.10,    2.84
 57,  28,  7, 1,   16.69,    0.59,  -22.20,  -18.68,  -18.00,   -3.78,    0.18,    3.38
 52,  28,  8, 1,   16.92,    0.77,  -22.21,  -15.72,  -13.00,   -4.53,    0.06,    2.45
 17,  28,  9, 1,   16.95,    1.02,  -22.23,   -4.23,   -5.00,   -2.65,    0.14,    4.73
 76,  28, 10, 1,   17.18,    1.18,  -22.22,   13.12,   16.00,    0.62,    0.16,    2.99
 35,  56, 11, 1,   17.16,    0.87,  -22.28,   -3.19,   -3.00,   -3.10,    0.03,    4.34
 41,  56, 12, 1,   17.05,    1.09,  -22.15,   -9.92,  -10.00,   -4.41,    0.03,    3.22
 56,  56, 13, 1,   17.29,    1.07,  -22.28,   12.04,   13.00,   -0.49,    0.11,    2.80
 61,  56, 14, 1,   17.16,    1.08,  -22.22,    0.23,    1.00,   -1.78,    0.09,    2.22
 36,  56, 15, 1,   17.06,    0.90,  -22.24,   -9.09,   -9.00,   -4.09,    0.05,    3.41
 84,   0, 16, 1,   16.86,    0.57,  -22.27,   -8.50,   -5.70,   -2.29,    0.07,    2.85
 10,   0, 17, 1,   16.70,    0.83,  -22.25,   -6.16,   -5.70,   -2.79,    0.13,    5.56
 16,  14,  1, 1,   17.48,    0.98,  -22.32,   11.72,   12.00,   -1.97,    0.05,    2.97
  5,  14,  2, 1,   16.75,    0.95,  -22.27,    2.79,    7.00,   -1.69,    0.05,    2.25
 43,  14,  3, 1,   17.57,    1.35,  -22.19,   12.99,    9.00,   -1.36,    0.26,    4.63
 77,  14,  4, 1,   16.92,    0.98,  -22.17,   -7.87,    2.00,   -2.27,    0.09,    2.97
  7,  14,  5, 1,   16.80,    0.89,  -22.24,   -8.79,   -7.00,   -4.25,    0.14,    3.47
 81,  28,  6, 1,   17.24,    0.97,  -22.25,   17.39,   20.00,    0.76,    0.13,    2.85
 85,  28,  7, 1,   16.71,    0.47,  -22.17,  -19.18,  -18.00,   -3.56,    0.10,    2.87
 48,  28,  8, 1,   16.90,    1.08,  -22.14,  -13.77,  -13.00,   -4.24,    0.15,    4.77
 44,  28,  9, 1,   17.11,    1.31,  -22.16,   -1.53,   -5.00,   -2.45,    0.03,    3.27
