# VP04   2013-02-21_16-23-26
# Elapsed time of measurement: 207 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 28,  14,  1, 1,   17.98,    0.49,  -21.87,   11.18,   12.00,    0.79,    0.36,    2.33
 55,  14,  2, 1,   17.68,    0.21,  -21.82,    2.84,    7.00,    1.02,    0.13,    2.78
 25,  14,  3, 1,   17.83,    0.46,  -21.87,    8.37,    9.00,    1.17,    0.05,    2.23
 81,  14,  4, 1,   17.59,    0.06,  -21.74,   -7.43,    2.00,    0.46,    0.07,    3.50
 85,  14,  5, 1,   17.73,    0.03,  -21.74,   -8.77,   -7.00,   -0.35,    0.05,    2.34
 42,  28,  6, 1,   17.97,    0.44,  -21.86,   17.38,   20.00,    1.29,    0.04,    2.42
 36,  28,  7, 1,   17.41,    0.02,  -21.73,  -14.94,  -18.00,   -0.07,    0.02,    2.31
 76,  28,  8, 1,   17.51,   -0.06,  -21.69,  -14.03,  -13.00,   -0.01,    0.10,    2.56
 73,  28,  9, 1,   17.64,    0.03,  -21.77,   -3.82,   -5.00,    0.49,    0.16,    2.52
 41,  28, 10, 1,   17.84,    0.44,  -21.84,   11.82,   16.00,    1.59,    0.08,    2.43
 53,  56, 11, 1,   17.64,    0.32,  -21.75,   -3.45,   -3.00,    0.33,    0.08,    2.73
 50,  56, 12, 1,   17.67,   -0.00,  -21.74,   -8.40,  -10.00,   -0.43,    0.15,    2.61
 48,  56, 13, 1,   17.90,    0.37,  -21.80,   16.21,   13.00,    0.76,    0.19,    2.70
 78,  56, 14, 1,   17.65,    0.27,  -21.77,    2.44,    1.00,    1.18,    0.09,    2.10
 49,  56, 15, 1,   17.70,    0.10,  -21.77,   -8.05,   -9.00,   -0.61,    0.08,    2.54
 30,   0, 16, 1,   17.59,    0.23,  -21.79,   -6.81,   -5.70,    0.40,    0.11,    2.19
 10,   0, 17, 1,   17.54,    0.18,  -21.81,   -6.30,   -5.70,    0.72,    0.08,    1.27
 72,  14,  1, 1,   17.84,    0.16,  -21.83,   11.92,   12.00,    0.59,    0.15,    2.23
 15,  14,  2, 1,   17.92,    0.50,  -21.88,    9.52,    7.00,    0.72,    0.84,    2.14
 43,  14,  3, 1,   17.79,    0.43,  -21.84,    9.38,    9.00,    1.50,    0.10,    2.76
  5,  14,  4, 1,   17.71,    0.23,  -21.84,   -4.50,    2.00,    0.34,    0.19,    2.15
 45,  14,  5, 1,   17.60,    0.17,  -21.75,   -7.63,   -7.00,   -0.03,    0.14,    2.98
 29,  28,  6, 1,   17.98,    0.47,  -21.87,   15.75,   20.00,    1.29,    0.44,    2.13
 18,  28,  7, 1,   17.35,   -0.08,  -21.72,  -16.89,  -18.00,   -0.28,    0.09,    1.84
 71,  28,  8, 1,   17.54,   -0.06,  -21.71,  -12.74,  -13.00,   -0.11,    0.11,    2.78
 39,  28,  9, 1,   17.69,    0.21,  -21.80,   -5.61,   -5.00,   -0.09,    0.11,    2.39
 23,  28, 10, 1,   17.86,    0.38,  -21.87,    8.97,   16.00,    0.77,    0.12,    2.03
 66,  56, 11, 1,   17.76,    0.16,  -21.79,   -2.33,   -3.00,    0.02,    0.06,    2.06
 64,  56, 12, 1,   17.75,    0.25,  -21.70,  -10.11,  -10.00,   -0.89,    0.05,    2.50
 52,  56, 13, 1,   17.87,    0.41,  -21.80,    9.97,   13.00,    0.40,    0.18,    2.94
 20,  56, 14, 1,   17.59,    0.15,  -21.84,   -1.76,    1.00,    0.84,    0.10,    1.94
 31,  56, 15, 1,   17.51,    0.08,  -21.77,  -11.58,   -9.00,   -0.08,    0.11,    2.20
 79,   0, 16, 1,   17.61,    0.16,  -21.74,   -6.21,   -5.70,    0.50,    0.06,    2.33
  9,   0, 17, 1,   17.52,    0.12,  -21.82,   -6.16,   -5.70,    0.87,    0.12,    1.45
 83,  14,  1, 1,   17.95,    0.26,  -21.81,   10.33,   12.00,    0.10,    0.15,    2.34
 65,  14,  2, 1,   17.87,    0.15,  -21.82,    7.91,    7.00,    0.37,    0.11,    2.37
 24,  14,  3, 1,   17.83,    0.45,  -21.85,    8.11,    9.00,    0.95,    0.09,    2.95
 70,  14,  4, 1,   17.60,    0.07,  -21.75,   -8.28,    2.00,    0.09,    0.07,    5.35
 62,  14,  5, 1,   17.54,    0.08,  -21.72,  -10.85,   -7.00,    0.08,    0.14,    2.70
 40,  28,  6, 1,   18.08,    0.55,  -21.86,   16.44,   20.00,    0.76,    0.26,    2.48
