# VP12   2013-02-28_12-37-55
# Elapsed time of measurement: 537 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 21,  14,  1, 1,   17.31,    3.82,  -23.01,   13.30,   13.00,    0.92,    0.09,    5.16
 37,  14,  2, 1,   16.86,    3.82,  -22.92,    1.62,   -4.00,    1.61,    0.14,    4.61
 93,  14,  3, 1,   17.56,   -0.10,  -22.76,    6.94,    2.00,    0.77,    0.10,    6.92
 15,  14,  4, 1,   17.16,    3.62,  -23.01,   -5.76,   -4.00,   -0.91,    0.05,   10.23
 12,  14,  5, 1,   17.07,    3.83,  -22.98,    6.46,    8.00,    1.73,    0.05,    5.32
  6,  14,  6, 1,   17.02,    3.80,  -22.96,   -3.30,    9.00,   -0.05,    0.09,    5.51
 58,  28,  7, 1,   16.90,    3.91,  -22.84,  -10.52,   -9.00,   -1.28,    0.14,    3.68
 54,  28,  8, 1,   16.92,    4.22,  -22.81,   -2.23,   -1.00,   -0.05,    0.09,    3.98
 98,  28,  9, 1,   17.38,    0.04,  -22.76,    8.02,    6.00,    1.34,    0.04,    5.19
 72,  28, 10, 1,   17.50,    1.24,  -22.87,  -18.13,  -17.00,   -4.44,    0.08,    5.03
 26,  28, 11, 1,   17.24,    3.64,  -22.95,   -3.16,   -4.00,   -0.56,    0.14,    3.79
 40,  28, 12, 1,   16.90,    3.92,  -22.90,   -1.39,    4.00,    0.87,    0.14,    8.02
 28,  56, 13, 1,   17.13,    3.59,  -23.01,   -4.21,   -6.00,   -0.28,    0.04,    3.16
 11,  56, 14, 1,   17.01,    3.82,  -22.92,   -3.26,   -2.00,    0.45,    0.14,    3.60
 38,  56, 15, 1,   16.90,    3.84,  -22.93,    3.89,    3.00,    1.77,    0.13,    8.35
 20,  56, 16, 1,   17.20,    3.82,  -23.04,    5.90,    4.00,    0.36,    0.19,    7.99
 74,  56, 17, 1,   17.43,    1.23,  -22.85,  -20.70,  -19.00,   -4.48,    0.09,    4.15
 10,  56, 18, 1,   16.96,    3.82,  -22.94,   -7.03,   -9.00,   -0.20,    0.11,    7.09
 78,   0, 19, 1,   17.44,    1.55,  -22.82,   -5.02,   -5.70,   -1.31,    0.06,    4.01
 73,   0, 20, 1,   17.26,    1.31,  -22.89,   -1.91,   -5.70,   -0.20,    0.06,    3.51
 86,  14,  1, 1,   17.48,    1.60,  -22.80,   16.08,   13.00,    1.64,    0.06,    4.84
 52,  14,  2, 1,   16.95,    4.05,  -22.84,   -5.31,   -4.00,   -0.12,    0.08,    5.26
 90,  14,  3, 1,   17.57,   -0.39,  -22.87,    7.17,    2.00,    0.71,    0.15,    3.81
 67,  14,  4, 1,   16.82,    3.80,  -22.88,   -6.92,   -4.00,   -0.27,    0.11,    5.83
 25,  14,  5, 1,   17.15,    3.78,  -22.98,    9.49,    8.00,    1.38,    0.22,    4.65
 99,  14,  6, 1,   17.40,   -0.22,  -22.79,    1.45,    9.00,    0.37,    0.10,    4.71
 88,  28,  7, 1,   17.61,   -0.42,  -22.88,   -5.90,   -9.00,   -1.58,    0.18,    3.13
 33,  28,  8, 1,   17.29,    3.78,  -22.96,   -5.71,   -1.00,   -1.42,    0.20,    2.74
 18,  28,  9, 1,   17.15,    4.00,  -22.97,    8.52,    6.00,    1.00,    0.10,    8.07
 53,  28, 10, 1,   16.82,    4.41,  -22.69,  -15.97,  -17.00,   -2.44,    0.11,   10.98
 23,  28, 11, 1,   17.25,    3.54,  -23.01,   -1.01,   -4.00,   -0.42,    0.18,    7.85
 87,  28, 12, 1,   17.54,    1.58,  -22.81,    2.46,    4.00,   -0.26,    0.05,    5.75
  7,  56, 13, 1,   17.07,    3.82,  -22.93,   -6.93,   -6.00,   -0.75,    0.16,    4.29
  9,  56, 14, 1,   17.08,    3.81,  -22.93,   -4.80,   -2.00,   -0.33,    0.08,    4.39
 56,  56, 15, 1,   16.99,    4.17,  -22.84,    5.03,    3.00,    0.73,    0.08,    7.81
 46,  56, 16, 1,   17.04,    4.05,  -22.93,    8.58,    4.00,    1.39,    0.14,    3.17
 30,  56, 17, 1,   17.15,    3.95,  -22.84,  -22.28,  -19.00,   -4.30,    0.19,    3.82
  1,  56, 18, 1,   17.26,    3.08,  -22.97,  -13.83,   -9.00,   -2.35,    0.28,    7.94
 71,   0, 19, 1,   17.40,    0.94,  -22.99,   -5.65,   -5.70,   -1.34,    0.07,    1.91
  8,   0, 20, 1,   17.05,    3.79,  -22.95,   -6.37,   -5.70,   -0.56,    0.07,    3.55
 34,  14,  1, 1,   17.12,    4.03,  -22.93,   15.24,   13.00,    2.12,    0.12,    3.26
 44,  14,  2, 1,   16.96,    3.80,  -22.96,   -2.92,   -4.00,    0.32,    0.07,    4.14
 39,  14,  3, 1,   16.81,    4.11,  -22.90,    8.14,    2.00,    2.80,    0.21,   10.12
 29,  14,  4, 1,   17.03,    4.07,  -22.92,   -6.44,   -4.00,   -0.67,    0.04,    6.30
 96,  14,  5, 1,   17.52,   -0.12,  -22.80,    9.03,    8.00,    1.06,    0.07,    4.09
 16,  14,  6, 1,   17.27,    4.02,  -22.93,   -3.75,    9.00,   -1.13,    0.14,    6.63
 69,  28,  7, 1,   16.86,    3.70,  -22.84,   -8.60,   -9.00,   -0.69,    0.15,    4.49
 51,  28,  8, 1,   17.04,    4.11,  -22.86,    0.58,   -1.00,    0.23,    0.11,    4.07
 82,  28,  9, 1,   17.41,    1.63,  -22.84,   11.21,    6.00,    1.56,    0.08,    4.83
 97,  28, 10, 1,   17.39,    0.48,  -22.55,  -11.97,  -17.00,   -3.03,    0.13,   11.50
 19,  28, 11, 1,   17.14,    3.94,  -23.00,   -4.42,   -4.00,   -0.73,    0.07,    3.20
 91,  28, 12, 1,   17.61,   -0.32,  -22.88,    3.30,    4.00,    0.14,    0.11,    4.97
