# VP02   2013-02-28_10-39-54
# Elapsed time of measurement: 259 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 19,  14,  1, 1,   19.77,    2.35,  -24.09,   23.04,   13.00,   -0.53,    0.13,    3.13
 53,  14,  2, 1,   19.33,    2.49,  -24.00,  -12.91,   -4.00,   -2.65,    0.27,    2.03
 78,  14,  3, 1,   19.72,    2.35,  -24.09,    9.51,    2.00,   -0.82,    0.20,    2.18
  1,  14,  4, 1,   18.66,    2.37,  -23.85,  -25.84,   -4.00,   -2.65,    0.27,    3.04
 92,  14,  5, 1,   19.73,    2.44,  -24.06,    4.23,    8.00,   -1.27,    0.40,    2.08
 37,  14,  6, 1,   19.21,    2.24,  -24.04,  -10.41,    9.00,   -1.49,    0.17,    3.55
 32,  28,  7, 1,   19.20,    2.25,  -24.10,   -8.24,   -9.00,   -1.26,    0.22,    3.08
 24,  28,  8, 1,   19.60,    2.29,  -24.13,    8.12,   -1.00,   -1.08,    0.21,    2.07
 52,  28,  9, 1,   19.65,    2.46,  -24.06,    6.21,    6.00,   -1.12,    0.20,    2.05
 72,  28, 10, 1,   19.13,    2.31,  -23.96,  -20.60,  -17.00,   -3.16,    0.19,    2.81
 20,  28, 11, 1,   19.30,    2.39,  -24.03,   -8.01,   -4.00,   -1.61,    0.15,    2.10
 36,  28, 12, 1,   19.29,    2.40,  -24.01,   -8.94,    4.00,   -1.76,    0.16,    2.90
 57,  56, 13, 1,   19.29,    2.28,  -24.00,  -11.19,   -6.00,   -1.91,    0.03,    2.26
 48,  56, 14, 1,   19.32,    2.24,  -24.04,   -5.44,   -2.00,   -1.19,    0.14,    1.63
  4,  56, 15, 1,   19.17,    2.35,  -24.07,    0.85,    3.00,   -0.22,    0.15,    2.80
 33,  56, 16, 1,   19.60,    2.31,  -24.15,    8.83,    4.00,   -0.92,    0.25,    2.69
 26,  56, 17, 1,   18.97,    2.47,  -23.91,  -22.33,  -19.00,   -3.17,    0.18,    2.79
 97,  56, 18, 1,   19.21,    2.38,  -23.97,  -13.51,   -9.00,   -1.82,    0.16,    2.02
 64,   0, 19, 1,   19.25,    2.21,  -24.03,   -9.17,   -5.70,   -1.41,    0.04,    1.35
 42,   0, 20, 1,   19.20,    2.00,  -24.09,   -9.23,   -5.70,   -1.13,    0.05,    2.47
 67,  14,  1, 1,   19.68,    2.03,  -24.17,   20.99,   13.00,   -0.28,    0.21,    3.69
 49,  14,  2, 1,   19.43,    2.48,  -24.08,   -3.30,   -4.00,   -1.23,    0.14,    7.72
  5,  14,  3, 1,   19.22,    2.37,  -24.10,    3.32,    2.00,   -0.22,    0.30,    2.10
 85,  14,  4, 1,   19.14,    2.41,  -23.94,  -14.82,   -4.00,   -1.93,    0.11,    3.93
 12,  14,  5, 1,   19.27,    2.25,  -24.10,   -2.14,    8.00,   -0.98,    0.17,    2.78
 63,  14,  6, 1,   19.36,    2.33,  -24.04,   -7.03,    9.00,   -1.63,    0.26,    4.31
 39,  28,  7, 1,   19.17,    2.09,  -24.03,  -12.19,   -9.00,   -1.57,    0.04,    2.23
 82,  28,  8, 1,   19.42,    2.55,  -24.01,   -0.79,   -1.00,   -0.83,    0.14,    1.98
 90,  28,  9, 1,   19.75,    2.46,  -24.06,    6.77,    6.00,   -1.28,    0.16,    2.64
 55,  28, 10, 1,   19.14,    2.34,  -23.92,  -21.22,  -17.00,   -3.25,    0.23,    2.10
 66,  28, 11, 1,   19.12,    2.13,  -23.99,  -16.49,   -4.00,   -1.82,    0.15,    3.00
 91,  28, 12, 1,   19.45,    2.55,  -23.93,   -9.99,    4.00,   -2.21,    0.19,    2.60
 62,  56, 13, 1,   19.34,    2.35,  -24.06,   -6.52,   -6.00,   -1.60,    0.15,    1.58
 65,  56, 14, 1,   19.49,    2.15,  -24.09,    0.42,   -2.00,   -1.22,    0.23,    2.06
 41,  56, 15, 1,   19.45,    2.14,  -24.07,    0.06,    3.00,   -1.05,    0.11,    2.61
 73,  56, 16, 1,   19.53,    2.36,  -24.09,    4.35,    4.00,   -0.66,    0.21,    1.97
 40,  56, 17, 1,   18.87,    2.12,  -23.94,  -25.21,  -19.00,   -2.77,    0.23,    2.21
 68,  56, 18, 1,   19.24,    2.12,  -24.07,  -12.98,   -9.00,   -1.65,    0.24,    2.86
 23,   0, 19, 1,   19.35,    2.33,  -24.04,   -8.11,   -5.70,   -1.90,    0.06,    1.62
 16,   0, 20, 1,   19.21,    2.13,  -24.09,   -6.43,   -5.70,   -1.38,    0.16,    1.96
 43,  14,  1, 1,   19.84,    1.84,  -24.18,   13.53,   13.00,   -1.61,    0.12,    2.36
 89,  14,  2, 1,   19.45,    2.58,  -23.97,  -11.37,   -4.00,   -2.93,    0.15,    2.16
 71,  14,  3, 1,   19.62,    2.14,  -24.14,    5.37,    2.00,   -0.97,    0.21,    4.99
 29,  14,  4, 1,   19.10,    2.36,  -23.96,  -13.72,   -4.00,   -1.83,    0.09,    3.75
 18,  14,  5, 1,   19.37,    2.37,  -24.06,   -2.37,    8.00,   -1.43,    0.08,    3.42
 87,  14,  6, 1,   19.36,    2.45,  -23.98,  -12.23,    9.00,   -2.63,    0.07,    3.36
 81,  28,  7, 1,   19.33,    2.50,  -23.92,  -10.64,   -9.00,   -2.11,    0.18,    1.91
 45,  28,  8, 1,   19.42,    1.90,  -24.16,   -2.10,   -1.00,   -1.03,    0.08,    3.14
 28,  28,  9, 1,   19.52,    2.36,  -24.08,    2.83,    6.00,   -1.25,    0.21,    4.10
  3,  28, 10, 1,   18.80,    2.15,  -23.96,  -28.55,  -17.00,   -3.59,    0.16,    2.69
 58,  28, 11, 1,   19.33,    2.43,  -24.01,   -8.43,   -4.00,   -1.71,    0.17,    3.04
