# VP05   2013-02-22_10-54-45
# Elapsed time of measurement: 582 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 18,  14,  1, 1,   20.14,   -2.14,  -20.22,   12.14,   12.00,    0.74,    0.15,    9.84
 32,  14,  2, 1,   20.48,   -2.24,  -20.16,    9.86,    7.00,    0.89,    0.12,   11.77
 12,  14,  3, 1,   20.46,   -2.26,  -20.30,   14.51,    9.00,    0.56,    0.19,    6.52
 53,  14,  4, 1,   19.41,   -2.54,  -20.03,    1.11,    2.00,   -0.14,    0.23,    8.00
 75,  14,  5, 1,   21.39,   -2.14,  -19.66,  -11.05,   -7.00,   -2.39,    0.11,    4.99
 44,  28,  6, 1,   23.29,   -1.44,  -20.11,   26.92,   20.00,   -0.27,    0.19,    6.12
 73,  28,  7, 1,   20.74,   -2.66,  -19.67,  -16.20,  -18.00,   -3.31,    0.07,    6.31
 27,  28,  8, 1,   21.50,   -2.04,  -20.13,  -10.71,  -13.00,   -0.14,    0.15,    9.31
 84,  28,  9, 1,   19.56,   -2.36,  -19.65,    3.95,   -5.00,   -0.05,    0.20,    7.28
 25,  28, 10, 1,   19.41,   -2.64,  -20.19,    5.46,   16.00,    0.23,    0.09,    7.75
  9,  56, 11, 1,   20.37,   -2.08,  -20.19,    5.73,   -3.00,   -0.45,    0.08,    5.21
 46,  56, 12, 1,   22.23,   -1.49,  -19.90,   -5.60,  -10.00,   -1.55,    0.09,    7.22
 58,  56, 13, 1,   17.26,   -2.75,  -20.02,   23.08,   13.00,    1.35,    0.12,    3.86
 67,  56, 14, 1,   21.26,   -2.20,  -19.88,   11.11,    1.00,   -1.09,    0.11,    4.79
 74,  56, 15, 1,   21.67,   -1.95,  -19.70,   -5.76,   -9.00,   -1.92,    0.19,    6.25
 77,   0, 16, 1,   21.65,   -2.04,  -19.73,   -8.15,   -5.70,   -2.53,    0.14,    5.57
 68,   0, 17, 1,   20.68,   -2.58,  -19.80,   -0.58,   -5.70,    0.28,    0.11,    6.14
 13,  14,  1, 1,   20.50,   -2.33,  -20.30,   25.80,   12.00,    0.92,    0.43,    9.00
 80,  14,  2, 1,   18.11,   -2.40,  -19.61,   14.49,    7.00,    0.88,    0.36,    6.58
  1,  14,  3, 1,   18.22,   -2.62,  -19.94,   22.02,    9.00,    0.52,    0.17,    6.64
 76,  14,  4, 1,   21.87,   -1.64,  -19.79,    7.53,    2.00,   -0.63,    0.07,    9.65
 30,  14,  5, 1,   23.11,   -1.56,  -20.15,  -13.85,   -7.00,   -0.90,    0.05,    7.16
 59,  28,  6, 1,   15.14,   -2.85,  -19.95,   31.68,   20.00,    0.30,    0.14,    7.43
 45,  28,  7, 1,   22.01,   -1.77,  -19.82,  -15.91,  -18.00,   -3.17,    0.13,    5.87
 78,  28,  8, 1,   21.66,   -1.53,  -19.70,    3.95,  -13.00,   -0.00,    0.12,   10.46
  2,  28,  9, 1,   20.12,   -1.93,  -20.05,   -8.43,   -5.00,    0.94,    0.09,    6.04
 56,  28, 10, 1,   18.27,   -2.83,  -20.07,   20.84,   16.00,    1.03,    0.09,    7.96
 14,  56, 11, 1,   19.75,   -2.50,  -20.18,   -0.83,   -3.00,    0.35,    0.13,    3.89
 36,  56, 12, 1,   19.87,   -2.29,  -19.91,   -9.59,  -10.00,   -0.23,    0.07,    4.73
 79,  56, 13, 1,   18.30,   -2.29,  -19.63,   20.09,   13.00,    0.90,    0.06,    5.81
 28,  56, 14, 1,   20.85,   -2.33,  -20.24,    9.15,    1.00,    0.73,    0.02,    5.32
 81,  56, 15, 1,   22.53,   -1.26,  -19.66,   -7.77,   -9.00,   -1.00,    0.15,    3.65
  6,   0, 16, 1,   18.82,   -2.05,  -20.01,   -0.69,   -5.70,   -0.47,    0.11,    4.17
