# VP01   2013-02-20_14-11-14
# Elapsed time of measurement: 176 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 23,  14,  1, 1,   16.25,   -2.34,  -22.26,    2.85,   12.00,    1.84,    0.29,    2.00
 64,  14,  2, 1,   16.26,   -1.66,  -22.05,   -2.93,    9.00,   -0.27,    0.33,    1.90
 82,  14,  3, 1,   16.32,   -1.96,  -22.19,   -3.61,   15.00,   -0.44,    0.19,    1.53
 68,  14,  4, 1,   15.82,   -2.29,  -22.03,  -13.66,    9.00,   -1.32,    0.12,    1.31
  8,  14,  5, 1,   15.96,   -3.48,  -22.05,  -24.56,    4.00,   -4.93,    0.18,    3.22
 56,  28,  6, 1,   16.57,   -2.02,  -22.33,   12.73,   20.00,    2.99,    0.19,    2.02
 85,  28,  7, 1,   15.67,   -2.55,  -21.83,  -27.12,  -15.00,   -5.19,    0.23,    1.83
 26,  28,  8, 1,   15.83,   -2.90,  -21.98,  -22.60,   -9.00,   -4.04,    0.27,    2.03
 16,  28,  9, 1,   15.87,   -3.09,  -21.95,  -24.62,    1.00,   -4.87,    0.06,    1.48
 21,  28, 10, 1,   16.14,   -2.48,  -22.16,   -3.28,   25.00,    0.29,    0.18,    1.65
 18,  56, 11, 1,   16.03,   -2.89,  -22.12,  -12.88,   -3.00,   -1.77,    0.20,    1.82
 72,  56, 12, 1,   15.63,   -2.16,  -21.81,  -22.36,   -8.00,   -4.16,    0.25,    1.89
 32,  56, 13, 1,   16.14,   -2.40,  -22.21,   -2.02,   18.00,    0.98,    0.05,    2.14
 20,  56, 14, 1,   15.97,   -2.83,  -22.07,  -15.29,    7.00,   -2.44,    0.05,    2.26
 77,  56, 15, 1,   15.65,   -2.30,  -21.85,  -23.21,    0.00,   -4.22,    0.04,    4.32
  5,   0, 16, 1,   16.38,   -3.37,  -22.26,  -11.25,   -5.70,   -2.52,    0.20,    1.89
 76,   0, 17, 1,   15.77,   -1.99,  -21.88,  -14.71,   -5.70,   -1.86,    0.04,    1.84
 48,  14,  1, 1,   16.37,   -2.05,  -22.22,    5.11,   12.00,    1.93,    0.13,    2.93
 25,  14,  2, 1,   16.22,   -2.48,  -22.21,   -4.03,    9.00,   -0.07,    0.32,    1.43
 41,  14,  3, 1,   16.12,   -2.16,  -22.11,   -3.30,   15.00,    0.61,    0.12,    2.07
 78,  14,  4, 1,   15.70,   -2.28,  -21.91,  -19.56,    9.00,   -2.94,    0.25,    3.93
 47,  14,  5, 1,   15.52,   -2.56,  -21.82,  -26.08,    4.00,   -4.11,    0.09,    3.00
 42,  28,  6, 1,   16.76,   -1.77,  -22.29,   14.57,   20.00,    3.21,    0.25,    2.30
 61,  28,  7, 1,   15.67,   -2.68,  -21.90,  -28.93,  -15.00,   -5.63,    0.38,    2.54
 40,  28,  8, 1,   15.59,   -2.75,  -21.84,  -26.80,   -9.00,   -4.70,    0.17,    1.61
 22,  28,  9, 1,   15.94,   -2.87,  -21.95,  -21.82,    1.00,   -4.46,    0.21,    2.09
 65,  28, 10, 1,   16.12,   -1.86,  -22.02,   -7.25,   25.00,   -1.12,    0.07,    2.19
 69,  56, 11, 1,   16.15,   -2.01,  -22.06,   -6.57,   -3.00,   -0.96,    0.12,    1.87
 67,  56, 12, 1,   15.76,   -2.54,  -21.98,  -20.73,   -8.00,   -3.09,    0.12,    1.95
 17,  56, 13, 1,   16.15,   -2.79,  -22.29,   -1.29,   18.00,    1.06,    0.11,    2.12
 74,  56, 14, 1,   15.66,   -1.98,  -21.84,  -16.22,    7.00,   -1.97,    0.02,    2.34
  9,  56, 15, 1,   15.80,   -3.56,  -22.00,  -29.47,    0.00,   -5.84,    0.14,    1.75
 46,   0, 16, 1,   15.99,   -2.38,  -22.07,  -12.51,   -5.70,   -1.46,    0.17,    2.03
 59,   0, 17, 1,   16.18,   -2.20,  -22.11,   -9.20,   -5.70,   -1.56,    0.08,    1.16
 66,  14,  1, 1,   16.30,   -1.88,  -22.24,    5.75,   12.00,    2.47,    0.26,    1.55
 44,  14,  2, 1,   16.22,   -2.15,  -22.16,   -1.78,    9.00,    0.70,    0.19,    1.72
 35,  14,  3, 1,   16.22,   -2.16,  -22.16,   -3.17,   15.00,    0.05,    0.25,    1.65
 49,  14,  4, 1,   16.04,   -2.44,  -22.06,  -15.17,    9.00,   -2.51,    0.22,    2.03
 50,  14,  5, 1,   15.61,   -2.45,  -21.82,  -25.16,    4.00,   -4.32,    0.24,    2.45
 60,  28,  6, 1,   16.59,   -1.94,  -22.32,   13.59,   20.00,    3.41,    0.07,    2.36
  1,  28,  7, 1,   15.79,   -3.96,  -22.04,  -26.93,  -15.00,   -4.29,    0.16,    3.07
 39,  28,  8, 1,   15.54,   -3.02,  -21.91,  -28.19,   -9.00,   -4.44,    0.26,    2.51
 31,  28,  9, 1,   15.73,   -2.88,  -21.95,  -24.81,    1.00,   -4.13,    0.31,    1.97
 29,  28, 10, 1,   16.11,   -2.45,  -22.12,   -6.58,   25.00,   -0.67,    0.20,    1.55
 24,  56, 11, 1,   16.05,   -2.58,  -22.15,  -11.24,   -3.00,   -1.33,    0.09,    1.55
 84,  56, 12, 1,   15.80,   -2.46,  -21.99,  -18.43,   -8.00,   -2.79,    0.16,    1.20
 33,  56, 13, 1,   16.20,   -2.23,  -22.17,   -1.27,   18.00,    0.78,    0.26,    1.31
 52,  56, 14, 1,   15.84,   -2.19,  -21.90,  -18.32,    7.00,   -3.16,    0.23,    2.08
 27,  56, 15, 1,   15.80,   -2.85,  -21.96,  -24.20,    0.00,   -4.38,    0.07,    1.52
 73,   0, 16, 1,   15.93,   -1.85,  -21.94,   -9.48,   -5.70,   -1.10,    0.10,    1.93
 51,   0, 17, 1,   15.90,   -2.05,  -21.97,  -12.30,   -5.70,   -1.60,    0.07,    1.69
  3,  14,  1, 1,   16.73,   -3.14,  -22.43,    7.27,   12.00,    0.98,    0.27,    2.47
 75,  14,  2, 1,   15.99,   -1.85,  -22.04,   -3.96,    9.00,    0.75,    0.21,    1.97
 81,  14,  3, 1,   16.34,   -2.08,  -22.18,   -3.39,   15.00,   -0.27,    0.22,    1.84
 57,  14,  4, 1,   16.00,   -2.66,  -22.09,  -17.89,    9.00,   -2.73,    0.17,    1.98
 15,  14,  5, 1,   15.89,   -3.28,  -22.00,  -25.54,    4.00,   -4.96,    0.16,    1.86
  6,  28,  6, 1,   16.85,   -2.96,  -22.49,   14.23,   20.00,    2.09,    0.25,    2.13
 37,  28,  7, 1,   15.57,   -2.83,  -21.91,  -26.44,  -15.00,   -4.33,    0.33,    1.60
 53,  28,  8, 1,   15.40,   -2.34,  -21.72,  -26.38,   -9.00,   -4.12,    0.09,    2.14
 71,  28,  9, 1,   15.66,   -2.15,  -21.73,  -25.26,    1.00,   -5.72,    0.19,    2.00
 62,  28, 10, 1,   16.03,   -2.21,  -22.12,   -7.70,   25.00,   -0.48,    0.14,    2.30
  4,  56, 11, 1,   16.38,   -3.42,  -22.28,  -11.50,   -3.00,   -2.36,    0.32,    1.88
 30,  56, 12, 1,   15.81,   -2.89,  -21.99,  -22.56,   -8.00,   -3.86,    0.12,    2.14
 38,  56, 13, 1,   16.06,   -2.28,  -22.18,   -2.23,   18.00,    1.32,    0.12,    2.60
 43,  56, 14, 1,   15.93,   -2.51,  -22.00,  -19.87,    7.00,   -3.50,    0.19,    1.98
 54,  56, 15, 1,   15.55,   -2.32,  -21.73,  -25.80,    0.00,   -4.52,    0.13,    1.15
 58,   0, 16, 1,   16.10,   -2.40,  -22.16,   -9.63,   -5.70,   -1.12,    0.04,    1.55
 12,   0, 17, 1,   16.07,   -3.23,  -22.24,   -9.83,   -5.70,   -1.28,    0.12,    2.04
 80,  14,  1, 1,   16.52,   -2.05,  -22.28,    3.77,   12.00,    1.02,    0.53,    3.04
 28,  14,  2, 1,   15.97,   -2.51,  -22.13,   -7.16,    9.00,   -0.17,    0.19,    2.16
 55,  14,  3, 1,   16.10,   -1.65,  -21.97,   -3.55,   15.00,    0.39,    0.15,    2.76
 13,  14,  4, 1,   15.98,   -3.28,  -22.20,  -16.20,    9.00,   -2.48,    0.17,    1.91
 83,  14,  5, 1,   15.71,   -2.70,  -21.92,  -25.61,    4.00,   -4.30,    0.28,    1.94
  2,  28,  6, 1,   16.72,   -3.28,  -22.54,   15.26,   20.00,    2.67,    0.47,    2.10
  7,  28,  7, 1,   15.84,   -3.59,  -22.00,  -27.83,  -15.00,   -5.20,    0.13,    2.12
 36,  28,  8, 1,   15.63,   -2.86,  -21.89,  -25.73,   -9.00,   -4.31,    0.26,    2.12
 19,  28,  9, 1,   16.01,   -3.02,  -21.98,  -24.72,    1.00,   -5.63,    0.44,    1.91
 10,  28, 10, 1,   16.27,   -3.05,  -22.34,    0.12,   25.00,    1.02,    0.19,    2.19
 34,  56, 11, 1,   16.15,   -2.44,  -22.07,   -8.84,   -3.00,   -1.40,    0.35,    1.62
 45,  56, 12, 1,   15.90,   -2.47,  -22.00,  -19.41,   -8.00,   -2.88,    0.16,    1.63
 79,  56, 13, 1,   16.14,   -1.98,  -22.15,   -1.11,   18.00,    1.13,    0.20,    2.28
 14,  56, 14, 1,   16.01,   -3.21,  -22.13,  -18.27,    7.00,   -3.23,    0.09,    1.54
 11,  56, 15, 1,   15.74,   -3.52,  -21.99,  -28.31,    0.00,   -5.23,    0.20,    2.37
 63,   0, 16, 1,   16.10,   -1.98,  -22.03,   -9.36,   -5.70,   -1.66,    0.16,    2.46
 70,   0, 17, 1,   15.96,   -1.91,  -21.94,  -11.31,   -5.70,   -1.68,    0.08,    1.88
