# VP13   2013-02-22_08-53-51
# Elapsed time of measurement: 391 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  6,  14,  1, 1,   17.55,    0.02,  -22.15,   22.57,   19.00,    0.70,    0.15,    6.65
 80,  14,  2, 1,   17.66,   -0.75,  -22.32,   10.17, -152.00,   -0.38,    0.13,    3.24
 47,  14,  3, 1,   17.39,   -0.81,  -22.38,    4.09, -167.57,    0.03,    0.40,    4.56
 37,  14,  4, 1,   17.00,   -0.70,  -22.33,  -14.16, -156.43,    0.15,    0.50,    7.50
  8,  14,  5, 1,   17.20,    0.11,  -22.16,   -7.94, -216.04,   -1.98,    0.37,    6.10
 30,  28,  6, 1,   16.85,   -0.29,  -22.25,   -3.86,    0.00,    1.44,    0.11,    3.90
 18,  28,  7, 1,   17.43,    0.10,  -22.15,    8.90, -164.00,    0.14,    0.72,    3.95
 70,  28,  8, 1,   17.48,   -0.45,  -22.30,    4.87, -160.57,    0.18,    0.19,    3.40
 66,  28,  9, 1,   17.13,   -0.34,  -22.21,  -11.03, -175.43,    0.17,    0.18,    3.91
 49,  28, 10, 1,   17.05,   -0.62,  -22.27,   -7.28, -154.04,    0.68,    0.31,    4.58
 32,  56, 11, 1,   16.94,   -0.23,  -22.24,  -12.91,  -11.00,   -0.11,    0.06,    3.18
 14,  56, 12, 1,   17.03,   -0.24,  -22.18,  -13.36, -188.00,   -1.60,    0.25,    5.05
 36,  56, 13, 1,   17.05,   -0.43,  -22.24,  -15.92, -180.57,   -0.52,    0.32,    4.38
 62,  56, 14, 1,   17.65,   -0.47,  -22.29,   14.52, -140.43,    0.09,    0.31,    3.42
 84,  56, 15, 1,   17.36,   -0.85,  -22.31,    7.46, -140.04,    1.13,    0.20,    5.47
 19,   0, 16, 1,   16.86,   -0.08,  -22.21,   -7.96,   -5.70,    0.57,    0.12,    2.40
 26,   0, 17, 1,   17.07,    0.10,  -22.19,   -8.70,   -5.70,   -1.01,    0.06,    3.84
 83,  14,  1, 1,   17.53,   -0.64,  -22.27,   11.38,   19.00,    0.73,    0.17,    3.37
 67,  14,  2, 1,   17.88,   -0.59,  -22.24,   14.48, -152.00,   -1.10,    0.26,    4.00
 59,  14,  3, 1,   17.38,   -0.49,  -22.27,    1.24, -167.57,    0.36,    0.08,    5.31
 34,  14,  4, 1,   17.02,   -0.39,  -22.25,  -16.40, -156.43,   -0.97,    0.22,    5.33
 52,  14,  5, 1,   17.12,   -0.51,  -22.34,  -11.02, -216.04,    0.08,    0.24,    8.07
 15,  28,  6, 1,   17.09,   -0.12,  -22.23,   -3.93,    0.00,   -0.10,    0.22,    4.03
 35,  28,  7, 1,   17.41,   -0.73,  -22.32,    8.05, -164.00,    0.14,    0.12,    9.25
 21,  28,  8, 1,   17.53,    0.24,  -22.13,   13.10, -160.57,    0.43,    0.23,    4.16
 12,  28,  9, 1,   16.68,   -0.07,  -22.15,  -12.89, -175.43,    0.25,    0.22,    3.41
 85,  28, 10, 1,   17.16,   -0.85,  -22.34,   -7.05, -154.04,    1.14,    0.22,    2.39
 46,  56, 11, 1,   16.99,   -0.64,  -22.31,  -14.72,  -11.00,    0.07,    0.08,    6.20
 45,  56, 12, 1,   17.12,   -0.70,  -22.40,  -12.31, -188.00,   -0.11,    0.28,    4.16
 27,  56, 13, 1,   16.81,   -0.44,  -22.24,  -15.16, -180.57,    0.04,    0.08,    8.32
 54,  56, 14, 1,   17.62,   -0.93,  -22.31,   16.61, -140.43,    0.07,    0.15,    6.25
 29,  56, 15, 1,   17.39,   -0.59,  -22.25,   12.59, -140.04,    0.05,    0.10,    7.00
 55,   0, 16, 1,   17.37,   -0.65,  -22.32,   -3.91,   -5.70,   -0.26,    0.06,    4.98
 75,   0, 17, 1,   17.45,   -0.40,  -22.27,   -6.53,   -5.70,   -0.88,    0.05,    2.33
 68,  14,  1, 1,   17.82,   -0.41,  -22.27,   16.23,   19.00,   -0.29,    0.13,    4.36
 51,  14,  2, 1,   17.52,   -0.82,  -22.33,   15.02, -152.00,    0.35,    0.23,    5.16
 78,  14,  3, 1,   17.59,   -0.60,  -22.26,    6.80, -167.57,    0.44,    0.45,    5.10
 69,  14,  4, 1,   17.01,   -0.30,  -22.27,  -14.16, -156.43,    0.33,    0.29,    3.92
 81,  14,  5, 1,   17.43,   -0.78,  -22.29,  -18.00, -216.04,   -1.58,    0.18,    7.28
 33,  28,  6, 1,   17.21,   -0.12,  -22.27,   -3.40,    0.00,   -0.31,    0.35,    2.90
 10,  28,  7, 1,   17.30,    0.21,  -22.21,   11.96, -164.00,    1.15,    0.16,    4.17
 42,  28,  8, 1,   17.25,   -0.82,  -22.35,    8.03, -160.57,    0.69,    0.39,    4.05
 72,  28,  9, 1,   17.09,   -0.49,  -22.33,   -6.74, -175.43,    1.02,    0.24,    3.95
 64,  28, 10, 1,   17.18,   -0.59,  -22.28,   -6.77, -154.04,    0.62,    0.24,    1.82
 38,  56, 11, 1,   16.88,   -0.53,  -22.29,  -12.48,  -11.00,    0.77,    0.22,    6.46
 82,  56, 12, 1,   17.42,   -0.61,  -22.31,  -11.79, -188.00,   -0.90,    0.20,    3.23
 13,  56, 13, 1,   16.91,   -0.17,  -22.25,  -11.54, -180.57,   -0.40,    0.22,    7.31
 40,  56, 14, 1,   17.52,   -0.72,  -22.33,   18.99, -140.43,    0.39,    0.39,    7.45
 48,  56, 15, 1,   17.59,   -0.82,  -22.31,   13.74, -140.04,   -0.40,    0.12,    3.26
  2,   0, 16, 1,   16.88,   -0.01,  -22.13,   -5.15,   -5.70,   -1.10,    0.12,    2.05
  7,   0, 17, 1,   16.82,    0.14,  -22.16,   -7.65,   -5.70,   -0.30,    0.22,    4.69
 53,  14,  1, 1,   17.58,   -0.90,  -22.31,   13.42,   19.00,   -0.40,    0.16,    2.35
 76,  14,  2, 1,   17.88,   -0.55,  -22.23,   19.09, -152.00,   -0.57,    0.12,    3.86
 11,  14,  3, 1,   16.80,    0.27,  -22.15,   -2.72, -167.57,    1.39,    0.07,    3.28
  1,  14,  4, 1,   16.49,   -0.28,  -22.10,  -20.80, -156.43,   -2.00,    0.16,    3.11
 60,  14,  5, 1,   17.07,   -0.42,  -22.30,  -21.70, -216.04,   -0.68,    0.32,    6.83
  3,  28,  6, 1,   16.91,    0.48,  -22.04,   -0.30,    0.00,   -0.21,    0.20,    3.75
 50,  28,  7, 1,   17.33,   -0.51,  -22.24,    7.92, -164.00,    0.84,    0.19,    4.35
 16,  28,  8, 1,   17.17,    0.26,  -22.19,    8.48, -160.57,    1.42,    0.61,    3.90
 23,  28,  9, 1,   17.13,   -0.01,  -22.20,   -9.42, -175.43,   -1.15,    0.09,    4.28
 63,  28, 10, 1,   17.14,   -0.66,  -22.37,   -6.40, -154.04,    0.95,    0.26,    4.10
 28,  56, 11, 1,   16.91,   -0.27,  -22.24,  -10.51,  -11.00,    0.03,    0.12,    3.97
 20,  56, 12, 1,   16.74,   -0.11,  -22.18,  -17.06, -188.00,   -0.50,    0.71,    2.75
 74,  56, 13, 1,   17.30,   -0.48,  -22.26,  -12.53, -180.57,   -0.88,    0.41,    4.45
 73,  56, 14, 1,   17.76,   -0.58,  -22.26,   16.66, -140.43,   -0.25,    0.08,    3.20
 65,  56, 15, 1,   17.54,   -0.50,  -22.29,    4.69, -140.04,   -0.07,    0.15,    3.14
 61,   0, 16, 1,   17.43,   -0.47,  -22.31,   -6.08,   -5.70,   -0.67,    0.15,    2.49
 39,   0, 17, 1,   16.95,   -0.48,  -22.29,   -7.43,   -5.70,    1.01,    0.10,    4.51
 58,  14,  1, 1,   17.36,   -0.74,  -22.30,   17.21,   19.00,    2.00,    0.30,    5.02
 77,  14,  2, 1,   17.68,   -0.40,  -22.25,   15.34, -152.00,    0.44,    0.14,    2.08
 79,  14,  3, 1,   17.80,   -0.65,  -22.31,    3.12, -167.57,   -1.63,    0.45,    7.31
 31,  14,  4, 1,   16.70,   -0.33,  -22.23,  -18.11, -156.43,    0.29,    0.12,    6.20
 17,  14,  5, 1,   16.98,   -0.16,  -22.23,  -14.09, -216.04,   -1.31,    0.17,    7.28
 56,  28,  6, 1,   17.27,   -0.54,  -22.41,   -1.31,    0.00,    0.42,    0.26,    6.98
  5,  28,  7, 1,   16.86,    0.23,  -22.07,   11.86, -164.00,    2.43,    0.36,    6.73
 22,  28,  8, 1,   17.31,    0.22,  -22.18,    9.30, -160.57,    1.18,    0.49,    2.62
 24,  28,  9, 1,   17.07,   -0.00,  -22.14,   -9.95, -175.43,   -1.03,    0.20,    2.11
 41,  28, 10, 1,   17.22,   -0.61,  -22.26,   -6.14, -154.04,   -0.29,    0.31,    5.36
 25,  56, 11, 1,   16.91,   -0.00,  -22.17,  -14.06,  -11.00,   -1.00,    0.18,    7.04
  9,  56, 12, 1,   16.87,   -0.14,  -22.20,   -9.98, -188.00,   -0.21,    0.07,    3.29
 43,  56, 13, 1,   17.19,   -0.76,  -22.31,  -17.14, -180.57,   -0.77,    0.36,    4.32
 71,  56, 14, 1,   17.80,   -0.51,  -22.27,   17.23, -140.43,   -0.24,    0.28,    3.96
  4,  56, 15, 1,   17.18,    0.47,  -22.03,    9.46, -140.04,    0.70,    0.33,    4.34
 57,   0, 16, 1,   17.02,   -0.39,  -22.26,   -8.95,   -5.70,    0.86,    0.11,    3.65
 44,   0, 17, 1,   17.24,   -0.71,  -22.35,   -7.22,   -5.70,   -0.29,    0.08,    2.97
