# VP01   2013-02-21_11-19-10
# Elapsed time of measurement: 201 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 47,  14,  1, 1,   17.02,   -1.00,  -22.33,   13.53,   19.00,    1.50,    0.11,    1.37
 85,  14,  2, 1,   16.90,   -1.42,  -22.38,    9.95, -152.00,    0.97,    0.32,    1.66
 79,  14,  3, 1,   16.73,   -1.40,  -22.30,   -1.52, -167.57,   -1.44,    0.27,    1.41
 24,  14,  4, 1,   16.76,   -1.26,  -22.40,   -1.76, -156.43,   -0.73,    0.21,    2.59
 40,  14,  5, 1,   16.44,   -1.28,  -22.12,  -21.68, -216.04,   -5.18,    0.29,    2.94
 41,  28,  6, 1,   16.63,   -1.12,  -22.25,   -7.48,    0.00,   -2.31,    0.30,    1.55
 37,  28,  7, 1,   16.86,   -0.86,  -22.28,    6.20, -164.00,    0.70,    0.25,    2.00
 26,  28,  8, 1,   16.96,   -0.88,  -22.31,    1.41, -160.57,   -0.74,    0.33,    2.19
 39,  28,  9, 1,   16.56,   -1.19,  -22.22,  -11.91, -175.43,   -2.78,    0.40,    1.73
 65,  28, 10, 1,   16.65,   -1.22,  -22.28,   -5.65, -154.04,   -1.85,    0.19,    2.15
 31,  56, 11, 1,   16.57,   -1.27,  -22.22,  -13.88,  -11.00,   -3.36,    0.10,    1.81
 50,  56, 12, 1,   16.16,   -1.03,  -21.98,  -27.15, -188.00,   -6.97,    0.45,    3.52
 66,  56, 13, 1,   16.44,   -2.10,  -22.38,  -17.66, -180.57,   -3.30,    0.32,    3.87
 58,  56, 14, 1,   16.94,   -0.72,  -22.28,   19.84, -140.43,    4.56,    0.37,    1.64
 64,  56, 15, 1,   17.29,   -1.00,  -22.32,   13.62, -140.04,    0.21,    0.36,    1.68
 67,   0, 16, 1,   16.48,   -1.96,  -22.44,   -5.57,   -5.70,   -1.29,    0.17,    1.89
 68,   0, 17, 1,   16.54,   -1.87,  -22.39,   -7.24,   -5.70,   -1.93,    0.09,    1.89
 27,  14,  1, 1,   17.49,   -0.93,  -22.36,   15.32,   19.00,    0.73,    0.16,    1.70
 51,  14,  2, 1,   17.09,   -0.83,  -22.27,   10.73, -152.00,    0.45,    0.24,    3.12
 72,  14,  3, 1,   16.79,   -1.51,  -22.42,    2.48, -167.57,   -0.18,    0.35,    1.88
 49,  14,  4, 1,   16.58,   -1.07,  -22.16,  -14.55, -156.43,   -4.23,    0.27,    3.29
 20,  14,  5, 1,   16.06,   -1.62,  -22.16,  -24.49, -216.04,   -3.27,    0.24,    8.18
 14,  28,  6, 1,   16.48,   -1.31,  -22.31,   -3.01,    0.00,   -0.97,    0.19,    2.28
 77,  28,  7, 1,   16.72,   -1.53,  -22.40,    6.94, -164.00,    0.86,    0.17,    2.06
 70,  28,  8, 1,   16.79,   -1.64,  -22.39,    5.04, -160.57,   -0.04,    0.70,    1.99
 43,  28,  9, 1,   16.53,   -1.05,  -22.13,  -14.86, -175.43,   -4.06,    0.32,    1.60
  8,  28, 10, 1,   16.37,   -1.65,  -22.33,   -7.02, -154.04,   -1.51,    0.20,    2.29
 44,  56, 11, 1,   16.52,   -1.00,  -22.12,  -14.77,  -11.00,   -3.96,    0.03,    1.31
 16,  56, 12, 1,   15.99,   -1.59,  -22.16,  -16.43, -188.00,   -2.45,    0.21,    6.02
 35,  56, 13, 1,   16.62,   -1.27,  -22.14,  -17.26, -180.57,   -4.57,    0.41,    1.91
 29,  56, 14, 1,   17.08,   -0.90,  -22.34,   16.37, -140.43,    2.43,    0.53,    1.97
 53,  56, 15, 1,   16.62,   -0.82,  -22.29,    4.51, -140.04,    1.48,    0.30,    1.88
  4,   0, 16, 1,   16.32,   -1.97,  -22.39,  -10.40,   -5.70,   -1.73,    0.24,    2.28
 81,   0, 17, 1,   16.65,   -1.35,  -22.23,  -10.06,   -5.70,   -3.51,    0.09,    1.63
 18,  14,  1, 1,   16.68,   -1.40,  -22.43,    9.93,   19.00,    2.00,    0.43,    2.04
 48,  14,  2, 1,   17.35,   -0.68,  -22.27,   13.59, -152.00,    0.75,    0.15,    3.92
 83,  14,  3, 1,   16.51,   -1.60,  -22.40,   -3.20, -167.57,   -0.70,    0.40,    1.56
 10,  14,  4, 1,   16.34,   -1.56,  -22.33,   -8.85, -156.43,   -1.91,    0.26,    2.98
  3,  14,  5, 1,   16.35,   -1.90,  -22.32,  -21.04, -216.04,   -4.47,    0.21,    2.38
  2,  28,  6, 1,   16.43,   -2.07,  -22.45,   -1.52,    0.00,   -0.14,    0.23,    1.64
 34,  28,  7, 1,   16.81,   -1.00,  -22.34,   -0.51, -164.00,   -0.40,    0.21,    1.32
  6,  28,  8, 1,   16.59,   -1.44,  -22.37,   -1.53, -160.57,   -1.25,    0.49,    8.31
 30,  28,  9, 1,   16.66,   -1.22,  -22.27,   -7.20, -175.43,   -1.81,    0.29,    1.49
  1,  28, 10, 1,   16.48,   -2.16,  -22.49,   -9.42, -154.04,   -1.99,    0.15,    3.03
 69,  56, 11, 1,   16.49,   -1.98,  -22.32,  -16.49,  -11.00,   -3.92,    0.17,    1.84
