# VP10   2013-02-26_15-37-13
# Elapsed time of measurement: 186 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 26,  14,  1, 1,   18.59,   -6.26,  -21.02,    9.24,   19.00,    2.01,    0.34,    2.36
 72,  14,  2, 1,   18.87,   -6.46,  -20.90,    0.81, -152.00,   -0.75,    0.12,    2.04
 15,  14,  3, 1,   18.71,   -6.28,  -20.93,   -0.86, -167.57,    0.06,    0.31,    1.87
 80,  14,  4, 1,   19.24,   -6.68,  -20.83,  -19.28, -156.43,   -6.11,    0.32,    2.95
 83,  14,  5, 1,   19.40,   -6.72,  -20.71,  -21.64, -216.04,   -7.34,    0.36,    2.05
 17,  28,  6, 1,   18.72,   -6.24,  -20.89,    0.42,    0.00,    0.09,    0.36,    2.04
 28,  28,  7, 1,   18.81,   -6.28,  -20.90,   -0.48, -164.00,   -0.67,    0.31,    2.00
 30,  28,  8, 1,   18.71,   -6.31,  -20.88,    2.49, -160.57,   -0.09,    0.43,    2.12
 71,  28,  9, 1,   19.06,   -6.43,  -20.77,  -11.62, -175.43,   -3.97,    0.39,    1.96
 18,  28, 10, 1,   18.79,   -6.28,  -20.81,   -3.96, -154.04,   -1.01,    0.18,    1.83
  8,  56, 11, 1,   18.66,   -6.34,  -20.75,   -9.62,  -11.00,   -0.94,    0.75,    1.97
 25,  56, 12, 1,   19.03,   -6.44,  -20.69,  -18.64, -188.00,   -5.00,    0.32,    1.98
 23,  56, 13, 1,   18.83,   -6.39,  -20.83,  -10.83, -180.57,   -2.48,    0.60,    1.95
 36,  56, 14, 1,   18.63,   -6.37,  -21.07,   12.05, -140.43,    1.97,    0.32,    2.05
 35,  56, 15, 1,   18.80,   -6.45,  -20.97,    2.57, -140.04,   -0.24,    0.40,    2.10
 69,   0, 16, 1,   19.00,   -6.42,  -20.82,  -10.17,   -5.70,   -3.46,    0.10,    2.00
 64,   0, 17, 1,   19.07,   -6.30,  -20.85,   -8.18,   -5.70,   -3.47,    0.14,    1.92
 84,  14,  1, 1,   18.82,   -6.46,  -20.94,    4.37,   19.00,    0.26,    0.46,    2.05
 39,  14,  2, 1,   18.72,   -6.46,  -21.04,   10.48, -152.00,    1.45,    0.45,    1.98
 74,  14,  3, 1,   19.08,   -6.41,  -20.80,   -5.17, -167.57,   -3.00,    0.46,    1.94
  9,  14,  4, 1,   18.71,   -6.45,  -20.75,  -12.96, -156.43,   -1.70,    0.27,    2.09
 31,  14,  5, 1,   19.00,   -6.46,  -20.70,  -18.70, -216.04,   -4.98,    0.41,    2.86
 47,  28,  6, 1,   18.95,   -6.40,  -20.84,   -3.11,    0.00,   -1.86,    0.19,    1.77
 42,  28,  7, 1,   18.94,   -6.30,  -20.98,    6.30, -164.00,   -0.32,    0.95,    1.99
 53,  28,  8, 1,   18.83,   -6.35,  -20.95,   -0.50, -160.57,   -0.82,    0.51,    1.93
 68,  28,  9, 1,   19.08,   -6.44,  -20.78,  -13.17, -175.43,   -4.39,    0.33,    1.91
 78,  28, 10, 1,   19.14,   -6.44,  -20.88,   -8.42, -154.04,   -3.63,    0.43,    1.96
 73,  56, 11, 1,   19.12,   -6.52,  -20.84,  -12.83,  -11.00,   -4.38,    0.12,    2.03
 79,  56, 12, 1,   19.30,   -6.52,  -20.70,  -20.11, -188.00,   -6.81,    0.30,    1.97
 40,  56, 13, 1,   19.15,   -6.73,  -20.87,  -13.86, -180.57,   -4.46,    0.31,    2.17
 60,  56, 14, 1,   18.78,   -6.37,  -21.03,    5.20, -140.43,    0.61,    0.34,    1.98
 52,  56, 15, 1,   18.81,   -6.39,  -20.90,    1.40, -140.04,   -0.63,    0.24,    2.19
  7,   0, 16, 1,   18.68,   -6.33,  -20.86,   -4.26,   -5.70,    0.12,    0.19,    2.10
 10,   0, 17, 1,   18.72,   -6.35,  -20.84,   -6.37,   -5.70,   -0.77,    0.25,    2.19
 61,  14,  1, 1,   18.95,   -6.23,  -20.94,    4.91,   19.00,   -0.34,    0.06,    2.07
 19,  14,  2, 1,   18.64,   -6.08,  -20.95,    8.64, -152.00,    1.88,    0.20,    1.97
 32,  14,  3, 1,   18.73,   -6.46,  -20.91,    1.78, -167.57,   -0.19,    0.43,    2.98
 12,  14,  4, 1,   18.81,   -6.70,  -20.87,   -9.05, -156.43,   -1.52,    0.39,    2.33
  4,  14,  5, 1,   18.71,   -6.67,  -20.82,  -15.24, -216.04,   -1.98,    0.52,    3.79
  1,  28,  6, 1,   18.87,   -6.51,  -20.94,   -2.87,    0.00,   -0.76,    0.38,    1.90
 82,  28,  7, 1,   19.06,   -6.40,  -20.92,    1.07, -164.00,   -1.50,    0.60,    2.00
  2,  28,  8, 1,   18.72,   -6.40,  -21.07,    5.77, -160.57,    1.26,    0.35,    1.98
  5,  28,  9, 1,   18.59,   -6.50,  -20.92,   -4.00, -175.43,    0.18,    0.58,    2.02
 70,  28, 10, 1,   18.99,   -6.40,  -20.83,   -7.86, -154.04,   -2.90,    0.22,    1.98
  3,  56, 11, 1,   19.04,   -6.61,  -20.93,  -10.08,  -11.00,   -2.52,    0.19,    2.07
 63,  56, 12, 1,   19.19,   -6.52,  -20.78,  -15.35, -188.00,   -5.43,    0.44,    1.94
 33,  56, 13, 1,   19.00,   -6.54,  -20.79,  -14.97, -180.57,   -4.17,    0.14,    2.25
 27,  56, 14, 1,   18.67,   -6.27,  -21.00,    4.97, -140.43,    0.93,    0.35,    1.97
 62,  56, 15, 1,   19.02,   -6.33,  -20.95,   -0.39, -140.04,   -1.52,    0.19,    1.92
 49,   0, 16, 1,   18.94,   -6.55,  -20.87,   -7.86,   -5.70,   -2.67,    0.15,    1.94
