# VP03   2013-02-21_15-13-37
# Elapsed time of measurement: 282 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 58,  56, 11, 1,   17.28,   -6.95,  -18.12,    2.28,   -3.00,    1.08,    0.12,    2.93
 45,  56, 12, 1,   17.40,   -7.24,  -18.07,   -0.75,  -13.31,   -0.03,    0.02,    3.26
 73,  56, 13, 1,   17.15,   -7.18,  -18.22,   15.01,    2.20,    3.35,    0.07,    2.78
 65,  56, 14, 1,   17.43,   -7.07,  -18.23,   20.11,  -14.96,    1.73,    0.14,    7.96
 47,  56, 15, 1,   17.37,   -7.25,  -17.91,  -14.72,  -21.66,   -1.66,    0.06,    5.26
 32,   0, 16, 1,   17.39,   -7.20,  -18.08,    0.71,   -5.70,    0.07,    0.05,    2.56
 29,   0, 17, 1,   17.17,   -7.15,  -18.10,    2.65,   -5.70,    1.91,    0.07,    2.56
 41,  14,  1, 1,   17.29,   -7.19,  -18.21,   15.97,   12.00,    2.42,    0.15,    3.03
  7,  14,  2, 1,   17.37,   -7.09,  -18.18,   17.02,  -14.31,    2.05,    0.23,    3.02
 61,  14,  3, 1,   17.38,   -6.99,  -18.16,    6.00,  -25.80,    0.53,    0.18,    3.00
 27,  14,  4, 1,   17.23,   -7.08,  -18.11,    7.93,  -40.96,    2.41,    0.24,    3.00
 83,  14,  5, 1,   17.25,   -7.42,  -18.01,   -9.12,  -52.66,   -0.24,    0.16,    3.92
 34,  28,  6, 1,   17.35,   -7.11,  -18.22,   27.79,   20.00,    3.21,    0.11,    3.14
 62,  28,  7, 1,   17.34,   -7.21,  -17.85,  -21.87,  -33.31,   -2.76,    0.27,    2.62
 78,  28,  8, 1,   17.42,   -7.40,  -18.18,   -6.80,  -34.80,   -1.19,    0.36,    3.59
 74,  28,  9, 1,   17.38,   -7.29,  -18.08,   -4.18,  -35.96,   -0.23,    0.05,    3.59
  5,  28, 10, 1,   17.47,   -7.11,  -18.26,   24.91,  -12.66,    2.00,    0.18,    3.08
 54,  56, 11, 1,   17.48,   -6.96,  -18.10,    5.55,   -3.00,    0.35,    0.03,    3.28
 49,  56, 12, 1,   17.45,   -7.20,  -18.02,   -5.65,  -13.31,   -0.91,    0.07,    3.20
 33,  56, 13, 1,   17.38,   -7.17,  -18.18,   11.01,    2.20,    1.45,    0.08,    3.73
 19,  56, 14, 1,   17.25,   -7.29,  -17.98,   -6.72,  -14.96,   -0.23,    0.04,    2.63
 52,  56, 15, 1,   17.43,   -7.05,  -17.91,  -12.35,  -21.66,   -1.88,    0.20,    4.50
 40,   0, 16, 1,   17.31,   -7.20,  -18.09,    0.53,   -5.70,    0.73,    0.06,    2.44
 57,   0, 17, 1,   17.35,   -6.96,  -18.09,   -1.58,   -5.70,   -0.08,    0.07,    3.00
 37,  14,  1, 1,   17.22,   -7.24,  -18.21,   18.11,   12.00,    3.04,    0.06,    2.79
 48,  14,  2, 1,   17.50,   -7.20,  -18.16,    8.46,  -14.31,    0.36,    0.05,    3.19
 14,  14,  3, 1,   17.15,   -7.21,  -18.12,    3.52,  -25.80,    1.98,    0.24,    2.73
 10,  14,  4, 1,   17.19,   -7.14,  -18.10,    2.87,  -40.96,    1.75,    0.19,    2.99
 70,  14,  5, 1,   17.40,   -7.25,  -18.00,  -13.93,  -52.66,   -1.89,    0.20,    2.93
 35,  28,  6, 1,   17.29,   -7.15,  -18.25,   27.52,   20.00,    3.62,    0.17,    2.69
 60,  28,  7, 1,   17.40,   -7.13,  -17.87,  -18.79,  -33.31,   -2.79,    0.08,    3.56
 17,  28,  8, 1,   17.13,   -7.37,  -17.87,  -16.98,  -34.80,   -0.60,    0.14,    3.95
 25,  28,  9, 1,   17.29,   -7.19,  -17.95,   -8.53,  -35.96,   -0.68,    0.03,    4.05
 26,  28, 10, 1,   17.38,   -6.81,  -18.24,   26.57,  -12.66,    3.58,    0.27,    3.89
 71,  56, 11, 1,   17.32,   -7.16,  -18.17,    4.45,   -3.00,    0.83,    0.08,    2.17
 51,  56, 12, 1,   17.51,   -6.99,  -18.12,    6.15,  -13.31,    0.20,    0.11,    6.46
 44,  56, 13, 1,   17.51,   -7.24,  -18.15,    7.10,    2.20,    0.22,    0.05,    2.55
  2,  56, 14, 1,   17.24,   -7.35,  -18.00,   -7.68,  -14.96,   -0.01,    0.08,    3.04
 64,  56, 15, 1,   17.37,   -7.21,  -17.95,  -13.54,  -21.66,   -1.98,    0.13,    4.44
 11,   0, 16, 1,   17.10,   -7.25,  -18.01,   -2.24,   -5.70,    1.50,    0.08,    2.52
 67,   0, 17, 1,   17.22,   -7.10,  -18.11,    1.02,   -5.70,    1.02,    0.09,    1.99
