# VP02   2013-02-28_10-24-57
# Elapsed time of measurement: 281 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 57,  14,  5, 1,   17.46,    4.08,  -23.64,  -41.10, -216.04,   -4.16,    0.49,    4.92
 33,  28,  6, 1,   18.45,    5.09,  -23.80,   -5.36,    0.00,    0.80,    0.40,    2.43
 78,  28,  7, 1,   18.56,    3.65,  -24.03,    9.53, -164.00,    2.23,    0.39,    2.65
 15,  28,  8, 1,   18.56,    5.08,  -23.87,    0.93, -160.57,    1.38,    0.44,    3.07
 11,  28,  9, 1,   17.86,    4.83,  -23.70,  -23.72, -175.43,   -1.63,    0.32,    4.89
 74,  28, 10, 1,   18.18,    3.95,  -23.99,   -8.70, -154.04,    1.20,    0.45,    2.64
 64,  56, 11, 1,   18.14,    3.88,  -24.03,  -14.10,  -11.00,    1.10,    0.13,    2.38
  7,  56, 12, 1,   18.12,    4.98,  -23.80,  -12.99, -188.00,    0.11,    0.55,    3.83
 75,  56, 13, 1,   17.86,    3.83,  -23.92,  -26.09, -180.57,   -0.64,    0.26,    2.13
 85,  56, 14, 1,   18.66,    3.53,  -24.11,   16.57, -140.43,    2.27,    0.66,    2.70
 42,  56, 15, 1,   18.92,    4.71,  -23.89,   11.21, -140.04,    1.77,    2.39,    3.84
  5,   0, 16, 1,   17.94,    4.98,  -23.74,  -16.90,   -5.70,    0.11,    0.08,    2.11
 17,   0, 17, 1,   18.53,    5.58,  -23.64,   -5.22,   -5.70,    0.00,    0.14,    5.52
 68,  14,  1, 1,   18.98,    3.97,  -24.03,   21.67,   19.00,    2.35,    0.18,    3.52
 70,  14,  2, 1,   18.91,    3.86,  -24.06,   21.71, -152.00,    2.47,    0.21,    3.52
 37,  14,  3, 1,   18.45,    4.77,  -23.76,   -5.69, -167.57,    0.28,    0.41,    2.49
 14,  14,  4, 1,   17.86,    4.98,  -23.67,  -20.13, -156.43,   -0.85,    0.28,    1.72
 22,  14,  5, 1,   17.38,    5.51,  -23.40,  -31.99, -216.04,   -3.97,    0.28,    6.02
 51,  28,  6, 1,   18.41,    4.46,  -23.84,   -3.99,    0.00,    1.10,    0.15,    2.71
 67,  28,  7, 1,   18.79,    4.39,  -23.89,    4.86, -164.00,    0.78,    0.49,    3.79
 59,  28,  8, 1,   18.16,    4.27,  -23.82,  -16.99, -160.57,   -0.28,    0.24,    1.93
 52,  28,  9, 1,   17.82,    4.24,  -23.83,  -26.89, -175.43,   -1.56,    0.34,    2.69
 34,  28, 10, 1,   18.17,    4.75,  -23.80,  -11.56, -154.04,    0.55,    0.39,    2.77
 61,  56, 11, 1,   18.13,    4.30,  -23.91,  -14.92,  -11.00,    0.20,    0.16,    1.83
 40,  56, 12, 1,   17.94,    4.59,  -23.79,  -16.16, -188.00,    0.04,    0.37,    1.97
 56,  56, 13, 1,   17.84,    4.17,  -23.85,  -23.88, -180.57,   -0.42,    0.47,    1.92
 69,  56, 14, 1,   18.62,    4.23,  -23.96,    2.28, -140.43,    1.57,    0.19,    2.36
 71,  56, 15, 1,   18.46,    4.04,  -23.96,   -1.16, -140.04,    1.75,    0.22,    2.37
 54,   0, 16, 1,   18.24,    4.60,  -23.88,  -10.58,   -5.70,    0.51,    0.06,    2.30
 60,   0, 17, 1,   18.33,    4.31,  -23.92,   -6.00,   -5.70,    1.07,    0.12,    1.99
