# VP12   2013-03-01_11-25-46
# Elapsed time of measurement: 360 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 69,  14,  1, 1,   17.88,    1.42,  -21.70,   17.56,   12.00,    4.53,    0.09,    3.84
 63,  14,  2, 1,   17.88,    1.84,  -21.64,   10.06,    7.00,    4.03,    0.07,    4.23
 10,  14,  3, 1,   18.11,    2.50,  -21.76,   16.48,    9.00,    4.68,    0.06,    3.93
 30,  14,  4, 1,   17.88,    2.64,  -21.59,   -0.67,    2.00,    2.26,    0.15,    3.42
 78,  14,  5, 1,   18.85,   -1.14,  -21.76,   -3.41,   -7.00,    0.54,    0.10,    3.13
 72,  28,  6, 1,   18.01,    1.53,  -21.63,   26.78,   20.00,    5.18,    0.08,    4.17
 15,  28,  7, 1,   17.82,    2.25,  -21.73,  -11.87,  -18.00,    1.33,    0.11,    3.15
 19,  28,  8, 1,   17.78,    2.39,  -21.70,  -10.17,  -13.00,    1.06,    0.04,    3.11
 79,  28,  9, 1,   18.88,   -1.10,  -21.75,   -0.10,   -5.00,    0.88,    0.13,    3.74
 16,  28, 10, 1,   18.12,    2.50,  -21.71,   20.25,   16.00,    5.10,    0.18,    3.17
 34,  56, 11, 1,   17.68,    2.44,  -21.60,   -2.75,   -3.00,    2.62,    0.15,    2.52
 74,  56, 12, 1,   17.79,    1.35,  -21.66,   -8.17,  -10.00,    1.77,    0.10,    3.13
 45,  56, 13, 1,   18.21,    2.32,  -21.65,   17.18,   13.00,    3.99,    0.10,    4.00
 52,  56, 14, 1,   17.81,    2.12,  -21.64,    6.00,    1.00,    3.97,    0.09,    4.15
 48,  56, 15, 1,   17.88,    2.17,  -21.62,   -7.17,   -9.00,    1.18,    0.05,    2.33
 68,   0, 16, 1,   17.70,    1.46,  -21.66,   -1.23,   -5.70,    3.24,    0.09,    4.07
 11,   0, 17, 1,   17.76,    2.36,  -21.73,   -0.31,   -5.70,    3.05,    0.08,    4.07
 14,  14,  1, 1,   17.89,    2.19,  -21.78,   15.99,   12.00,    4.75,    0.05,    3.95
 42,  14,  2, 1,   17.89,    2.14,  -21.67,   11.27,    7.00,    3.95,    0.17,    3.11
 39,  14,  3, 1,   17.89,    2.44,  -21.58,   20.67,    9.00,    5.46,    0.11,    8.02
 26,  14,  4, 1,   17.89,    2.49,  -21.64,    0.26,    2.00,    2.49,    0.03,    3.24
 12,  14,  5, 1,   17.60,    2.82,  -21.61,   -1.16,   -7.00,    3.90,    0.11,   12.10
