# VP03   2013-02-26_14-19-25
# Elapsed time of measurement: 254 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 36,  14,  1, 1,   19.69,   -3.52,  -19.01,   17.78,   19.00,    0.36,    0.09,    2.35
 81,  14,  2, 1,   19.67,   -3.44,  -19.00,   17.80, -152.00,    0.28,    0.20,    2.59
 11,  14,  3, 1,   19.51,   -3.61,  -18.90,   -1.95, -167.57,   -0.06,    0.51,    2.96
  5,  14,  4, 1,   19.38,   -3.79,  -18.70,  -12.79, -156.43,   -0.28,    0.27,    3.00
 28,  14,  5, 1,   19.07,   -3.82,  -18.50,  -25.27, -216.04,   -1.04,    0.38,    3.76
 41,  28,  6, 1,   19.32,   -3.53,  -18.88,    3.71,    0.00,    1.82,    0.24,    3.13
 65,  28,  7, 1,   19.32,   -3.61,  -18.97,   10.58, -164.00,    1.69,    0.02,    2.27
 52,  28,  8, 1,   19.43,   -3.78,  -19.09,   12.13, -160.57,    0.88,    0.43,    2.90
 51,  28,  9, 1,   19.42,   -3.85,  -18.85,   -2.53, -175.43,    0.14,    0.24,    2.52
 85,  28, 10, 1,   19.16,   -3.63,  -18.81,   -3.53, -154.04,    1.49,    0.25,    2.77
 16,  56, 11, 1,   19.21,   -3.73,  -18.75,   -8.60,  -11.00,    1.17,    0.10,    2.69
 72,  56, 12, 1,   19.13,   -3.65,  -18.71,   -9.13, -188.00,    1.34,    0.30,    2.86
 46,  56, 13, 1,   19.35,   -3.76,  -18.87,   -6.29, -180.57,    0.52,    0.29,    3.02
 79,  56, 14, 1,   19.59,   -3.40,  -19.00,   17.40, -140.43,    0.54,    0.28,    2.72
 42,  56, 15, 1,   19.54,   -3.52,  -18.93,   14.79, -140.04,    1.07,    0.33,    2.80
 56,   0, 16, 1,   19.17,   -3.74,  -18.78,   -6.72,   -5.70,    1.07,    0.10,    2.22
 43,   0, 17, 1,   19.36,   -3.61,  -18.85,   -1.93,   -5.70,    0.72,    0.07,    3.04
 32,  14,  1, 1,   19.60,   -3.50,  -19.05,   19.66,   19.00,    0.78,    0.13,    3.17
 64,  14,  2, 1,   19.66,   -3.63,  -18.98,   17.67, -152.00,   -0.05,    0.19,    2.67
 15,  14,  3, 1,   19.54,   -3.53,  -18.85,    4.34, -167.57,    0.17,    0.31,    2.56
 75,  14,  4, 1,   19.21,   -3.66,  -18.76,   -6.10, -156.43,    0.97,    0.27,    2.70
 21,  14,  5, 1,   19.07,   -3.90,  -18.49,  -23.65, -216.04,   -0.29,    0.30,    4.56
 84,  28,  6, 1,   19.19,   -3.56,  -18.87,    0.28,    0.00,    1.78,    0.19,    1.50
 68,  28,  7, 1,   19.40,   -3.53,  -18.90,    9.92, -164.00,    1.62,    0.39,    2.60
 13,  28,  8, 1,   19.43,   -3.65,  -18.89,    0.54, -160.57,    0.32,    0.32,    2.87
 48,  28,  9, 1,   19.34,   -3.73,  -18.78,   -4.93, -175.43,    0.38,    0.21,    2.81
 20,  28, 10, 1,   19.14,   -3.44,  -18.75,   -5.19, -154.04,    1.68,    0.19,    2.94
 37,  56, 11, 1,   19.23,   -3.64,  -18.83,   -4.61,  -11.00,    1.22,    0.12,    3.10
 22,  56, 12, 1,   19.18,   -3.70,  -18.66,  -12.08, -188.00,    0.32,    0.44,    2.47
 30,  56, 13, 1,   19.19,   -3.88,  -18.75,  -14.46, -180.57,   -0.16,    0.29,    2.83
 35,  56, 14, 1,   19.63,   -3.47,  -19.02,   17.47, -140.43,    0.60,    0.17,    3.30
 12,  56, 15, 1,   19.51,   -3.64,  -18.95,    4.67, -140.04,    0.22,    0.29,    2.59
 18,   0, 16, 1,   19.33,   -3.50,  -18.81,   -3.69,   -5.70,    0.95,    0.07,    2.51
 53,   0, 17, 1,   19.26,   -3.91,  -18.87,   -3.79,   -5.70,    1.06,    0.09,    2.99
 40,  14,  1, 1,   19.72,   -3.55,  -19.04,   23.17,   19.00,    0.31,    0.09,    3.24
 58,  14,  2, 1,   19.60,   -3.56,  -19.03,   17.32, -152.00,    0.57,    0.12,    3.53
 82,  14,  3, 1,   19.31,   -3.57,  -18.82,    4.40, -167.57,    1.51,    0.39,    2.64
 26,  14,  4, 1,   19.14,   -3.55,  -18.73,  -10.34, -156.43,    0.75,    0.20,    3.23
 62,  14,  5, 1,   18.94,   -3.97,  -18.52,  -27.37, -216.04,   -0.27,    0.08,    3.36
 66,  28,  6, 1,   19.16,   -3.58,  -18.97,    2.24,    0.00,    2.15,    0.24,    2.52
  6,  28,  7, 1,   19.44,   -3.71,  -18.89,    0.57, -164.00,    0.51,    0.32,    2.75
 78,  28,  8, 1,   19.39,   -3.57,  -18.94,    8.30, -160.57,    1.12,    0.56,    3.47
 55,  28,  9, 1,   19.23,   -3.84,  -18.82,   -4.10, -175.43,    1.18,    0.07,    3.14
 60,  28, 10, 1,   19.18,   -3.66,  -18.80,   -4.53, -154.04,    1.13,    0.18,    1.42
  3,  56, 11, 1,   19.41,   -3.93,  -18.76,  -11.81,  -11.00,   -0.10,    0.16,    2.68
 17,  56, 12, 1,   19.18,   -3.65,  -18.72,  -12.34, -188.00,    0.84,    0.04,    3.33
  7,  56, 13, 1,   19.35,   -3.77,  -18.65,  -12.40, -180.57,   -0.18,    0.39,    2.98
 49,  56, 14, 1,   19.67,   -3.76,  -19.04,   16.77, -140.43,   -0.02,    0.22,    4.45
 69,  56, 15, 1,   19.31,   -3.58,  -18.89,    5.23, -140.04,    1.42,    0.30,    2.59
  1,   0, 16, 1,   19.42,   -3.77,  -18.82,   -8.40,   -5.70,    0.10,    0.10,    2.94
 25,   0, 17, 1,   19.27,   -3.47,  -18.79,   -2.71,   -5.70,    1.12,    0.12,    2.54
 23,  14,  1, 1,   19.57,   -3.51,  -19.02,   18.11,   19.00,    1.21,    0.13,    4.03
 70,  14,  2, 1,   19.59,   -3.52,  -18.99,   20.65, -152.00,    0.87,    0.19,    2.75
 74,  14,  3, 1,   19.53,   -3.42,  -18.82,    5.72, -167.57,    0.26,    0.38,    2.55
 10,  14,  4, 1,   19.49,   -3.77,  -18.80,  -10.84, -156.43,   -0.84,    0.07,    3.24
  8,  14,  5, 1,   19.34,   -3.81,  -18.56,  -26.02, -216.04,   -1.83,    0.37,    4.97
 83,  28,  6, 1,   19.26,   -3.61,  -18.82,    0.06,    0.00,    1.41,    0.18,    2.67
 54,  28,  7, 1,   19.44,   -3.59,  -18.98,    8.75, -164.00,    1.10,    0.11,    8.17
 34,  28,  8, 1,   19.38,   -3.57,  -18.94,    6.56, -160.57,    1.28,    0.31,    3.32
 44,  28,  9, 1,   19.39,   -3.72,  -18.82,   -4.46, -175.43,    0.12,    0.50,    2.60
 33,  28, 10, 1,   19.19,   -3.64,  -18.85,   -3.82, -154.04,    1.38,    0.14,    3.19
 76,  56, 11, 1,   19.18,   -3.67,  -18.73,  -10.80,  -11.00,    0.79,    0.11,    2.51
 61,  56, 12, 1,   19.02,   -3.79,  -18.71,  -10.77, -188.00,    1.22,    0.30,    2.85
 24,  56, 13, 1,   19.11,   -3.48,  -18.79,   -8.88, -180.57,    1.40,    0.43,    3.59
 39,  56, 14, 1,   19.61,   -3.60,  -19.05,   19.04, -140.43,    0.52,    0.14,    1.39
  4,  56, 15, 1,   19.50,   -3.70,  -18.95,    1.58, -140.04,    0.38,    0.23,    2.90
 57,   0, 16, 1,   19.18,   -3.81,  -18.79,   -6.63,   -5.70,    1.14,    0.04,    1.37
 73,   0, 17, 1,   19.30,   -3.59,  -18.81,   -2.31,   -5.70,    1.12,    0.02,    2.22
 67,  14,  1, 1,   19.77,   -3.46,  -19.00,   18.62,   19.00,   -0.39,    0.17,    2.63
 45,  14,  2, 1,   19.70,   -3.65,  -19.04,   12.61, -152.00,   -0.14,    0.22,    3.40
 27,  14,  3, 1,   19.39,   -3.40,  -18.84,    1.27, -167.57,    0.65,    0.13,    3.16
