# VP12   2013-03-01_11-49-47
# Elapsed time of measurement: 306 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 66,  14,  1, 1,   18.25,   10.41,  -22.97,   25.56,   19.00,    0.09,    0.27,    3.96
 10,  14,  2, 1,   18.20,   10.15,  -23.90,   11.09,   20.00,   -0.15,    0.15,    3.80
 28,  14,  3, 1,   17.59,   11.50,  -23.12,  -15.93,    9.00,   -3.06,    0.23,    3.80
 19,  14,  4, 1,   17.20,   12.01,  -23.31,  -19.54,   15.00,   -2.04,    0.33,    3.66
 23,  14,  5, 1,   17.07,   11.62,  -23.37,  -28.13,   18.00,   -2.51,    0.26,    6.58
  4,  28,  6, 1,   18.24,    9.85,  -23.98,    3.94,    0.00,   -1.04,    0.37,    2.83
 15,  28,  7, 1,   17.54,   12.05,  -23.44,   -2.85,   10.00,    0.39,    0.45,    3.01
 78,  28,  8, 1,   17.86,   10.98,  -22.86,   -6.97,   18.00,   -1.34,    0.63,    2.64
 61,  28,  9, 1,   17.50,   11.14,  -22.89,  -26.60,   13.00,   -3.83,    0.11,    5.26
 54,  28, 10, 1,   17.48,   11.26,  -22.95,  -16.60,   29.00,   -1.83,    0.14,    3.32
 71,  56, 11, 1,   17.73,   11.13,  -22.85,   -5.49,  -11.00,   -1.00,    0.17,    2.38
  2,  56, 12, 1,   17.68,   10.09,  -24.06,  -26.64,  -13.00,   -0.52,    0.22,    3.10
 52,  56, 13, 1,   17.46,   11.43,  -22.91,  -24.58,   -1.00,   -4.32,    0.28,    4.21
 55,  56, 14, 1,   17.47,   11.21,  -22.96,    5.10,   43.00,    1.97,    0.39,    3.91
  5,  56, 15, 1,   17.96,   10.05,  -24.08,   -6.46,   45.00,   -0.16,    0.11,    2.28
 48,   0, 16, 1,   17.62,   10.88,  -23.05,   -3.20,   -5.70,   -0.15,    0.05,    4.23
 31,   0, 17, 1,   17.67,   10.89,  -23.24,   -4.45,   -5.70,   -0.90,    0.11,    3.94
 77,  14,  1, 1,   18.38,   10.62,  -22.84,   26.65,   19.00,    0.01,    0.34,    2.72
 30,  14,  2, 1,   17.73,   11.00,  -23.17,   13.01,   20.00,    1.11,    0.11,    3.42
 60,  14,  3, 1,   17.65,   10.97,  -23.00,  -11.35,    9.00,   -1.49,    0.21,    2.91
 38,  14,  4, 1,   17.65,   11.13,  -23.08,  -20.42,   15.00,   -3.66,    0.32,    2.99
 56,  14,  5, 1,   17.48,   11.17,  -22.95,  -27.57,   18.00,   -4.40,    0.17,    3.81
 22,  28,  6, 1,   17.57,   11.60,  -23.45,    3.31,    0.00,    1.04,    0.51,    3.90
 32,  28,  7, 1,   17.71,   10.87,  -23.18,   -4.45,   10.00,   -1.17,    0.36,    2.56
  6,  28,  8, 1,   17.90,   10.43,  -23.90,  -12.17,   18.00,   -0.97,    0.25,    2.02
 82,  28,  9, 1,   17.57,    9.97,  -22.67,  -24.67,   13.00,   -2.49,    0.44,    1.74
 73,  28, 10, 1,   17.72,   11.54,  -22.79,  -19.87,   29.00,   -4.34,    0.38,    3.97
 51,  56, 11, 1,   17.49,   11.22,  -23.02,   -6.08,  -11.00,   -0.10,    0.49,    4.11
 70,  56, 12, 1,   17.41,   11.32,  -22.84,  -26.90,  -13.00,   -3.58,    0.65,    3.27
 81,  56, 13, 1,   17.67,    9.77,  -22.72,  -24.81,   -1.00,   -2.53,    0.15,    2.32
 18,  56, 14, 1,   17.56,   11.90,  -23.39,    4.44,   43.00,    1.37,    0.34,    3.34
 58,  56, 15, 1,   17.61,   10.87,  -23.01,   -4.47,   45.00,   -0.15,    0.35,    1.74
 76,   0, 16, 1,   17.84,   11.05,  -22.89,   -0.85,   -5.70,   -0.86,    0.09,    2.99
  1,   0, 17, 1,   17.84,    9.98,  -24.13,   -5.53,   -5.70,    0.06,    0.20,    2.78
  3,  14,  1, 1,   18.32,    9.31,  -24.11,   20.95,   19.00,   -2.23,    0.33,    3.00
 72,  14,  2, 1,   18.02,   11.07,  -22.81,   15.04,   20.00,    0.87,    0.23,    2.95
 83,  14,  3, 1,   17.77,   10.25,  -22.59,  -14.18,    9.00,   -1.80,    0.19,    2.94
 62,  14,  4, 1,   17.54,   11.21,  -22.96,  -17.74,   15.00,   -2.39,    0.27,    5.05
 80,  14,  5, 1,   17.68,   10.97,  -22.73,  -24.59,   18.00,   -3.12,    0.14,    1.94
 85,  28,  6, 1,   17.94,    9.79,  -22.65,    6.69,    0.00,    0.74,    0.29,    2.17
 39,  28,  7, 1,   17.63,   10.84,  -23.12,   -4.16,   10.00,   -0.33,    0.37,    2.51
 33,  28,  8, 1,   17.59,   11.20,  -23.05,  -10.75,   18.00,   -1.37,    0.37,    1.88
 53,  28,  9, 1,   17.40,   11.45,  -22.93,  -24.46,   13.00,   -3.79,    0.69,    2.93
 26,  28, 10, 1,   17.45,   11.83,  -23.36,  -19.22,   29.00,   -2.64,    0.44,    3.51
 74,  56, 11, 1,   17.75,   11.28,  -22.79,   -6.21,  -11.00,   -1.36,    0.37,    2.97
 79,  56, 12, 1,   17.80,   10.98,  -22.81,  -25.18,  -13.00,   -3.81,    0.43,    2.91
 46,  56, 13, 1,   17.35,   11.23,  -22.96,  -28.90,   -1.00,   -4.33,    0.07,    3.29
 40,  56, 14, 1,   17.71,   10.78,  -23.08,    5.96,   43.00,    0.84,    0.14,    2.18
 11,  56, 15, 1,   17.80,   10.63,  -23.76,   -5.96,   45.00,   -0.22,    0.41,    3.81
 65,   0, 16, 1,   17.85,   11.04,  -22.96,   -2.43,   -5.70,   -0.78,    0.12,    3.36
 59,   0, 17, 1,   17.67,   10.82,  -23.02,   -4.15,   -5.70,   -0.20,    0.08,    1.76
 14,  14,  1, 1,   18.35,   11.33,  -23.47,   23.61,   19.00,   -0.39,    0.34,    4.01
 63,  14,  2, 1,   18.19,   10.97,  -22.93,   10.30,   20.00,   -0.56,    0.29,    4.48
 37,  14,  3, 1,   17.69,   10.90,  -23.10,  -14.34,    9.00,   -2.13,    0.19,    2.75
 16,  14,  4, 1,   17.21,   12.14,  -23.38,  -21.76,   15.00,   -2.36,    0.23,    2.85
 42,  14,  5, 1,   17.49,   11.01,  -23.03,  -25.43,   18.00,   -3.80,    0.49,    2.78
 29,  28,  6, 1,   17.64,   11.50,  -23.11,    4.68,    0.00,    0.19,    0.53,    2.64
 24,  28,  7, 1,   17.51,   11.86,  -23.34,   -2.84,   10.00,    0.38,    0.36,    4.00
  8,  28,  8, 1,   17.67,   10.32,  -24.03,  -10.49,   18.00,    0.66,    0.36,    2.82
 50,  28,  9, 1,   17.32,   11.16,  -23.04,  -25.61,   13.00,   -3.07,    0.27,    1.75
 75,  28, 10, 1,   17.66,   11.53,  -22.77,  -18.82,   29.00,   -3.84,    0.45,    3.89
 20,  56, 11, 1,   17.43,   11.76,  -23.47,   -6.31,  -11.00,    0.02,    0.31,    4.54
 25,  56, 12, 1,   17.26,   12.03,  -23.19,  -26.64,  -13.00,   -3.86,    0.28,    3.92
 49,  56, 13, 1,   17.32,   11.15,  -23.01,  -26.72,   -1.00,   -3.34,    0.28,    3.44
 69,  56, 14, 1,   17.93,   11.24,  -22.83,    7.84,   43.00,    0.24,    0.30,    2.67
 64,  56, 15, 1,   17.80,   11.02,  -23.01,   -6.92,   45.00,   -1.32,    0.15,    5.26
 41,   0, 16, 1,   17.76,   10.86,  -23.08,   -4.67,   -5.70,   -1.13,    0.18,    1.97
 68,   0, 17, 1,   17.80,   11.45,  -22.78,   -1.23,   -5.70,   -0.90,    0.25,    3.63
 35,  14,  1, 1,   18.16,   10.30,  -23.11,   22.16,   19.00,   -0.89,    0.37,    3.59
 27,  14,  2, 1,   18.25,   10.85,  -23.24,   13.08,   20.00,   -1.54,    0.20,    4.57
 67,  14,  3, 1,   17.56,   11.52,  -22.81,  -11.62,    9.00,   -1.90,    0.16,   16.06
 13,  14,  4, 1,   17.30,   11.77,  -23.46,  -17.75,   15.00,   -1.03,    0.41,    8.82
 47,  14,  5, 1,   17.42,   11.17,  -22.98,  -26.66,   18.00,   -3.77,    0.12,    2.19
  9,  28,  6, 1,   17.94,   10.29,  -23.93,   -0.60,    0.00,    0.21,    0.06,    6.38
 17,  28,  7, 1,   17.50,   12.24,  -23.35,   -4.29,   10.00,   -0.41,    0.29,    2.93
 45,  28,  8, 1,   17.71,   10.91,  -22.96,  -11.87,   18.00,   -1.84,    0.25,    2.73
 43,  28,  9, 1,   17.39,   11.06,  -23.05,  -26.53,   13.00,   -3.62,    0.44,    3.16
 12,  28, 10, 1,   17.52,   10.79,  -23.80,  -21.48,   29.00,   -0.55,    0.17,    3.18
 57,  56, 11, 1,   17.63,   10.85,  -23.04,   -4.19,  -11.00,   -0.09,    0.06,    3.32
  7,  56, 12, 1,   17.58,   10.47,  -23.94,  -28.76,  -13.00,   -1.62,    0.33,    2.75
 21,  56, 13, 1,   17.38,   11.63,  -23.42,  -24.80,   -1.00,   -3.18,    0.10,    5.33
 36,  56, 14, 1,   17.93,   10.59,  -23.11,    2.65,   43.00,   -1.15,    0.28,    2.90
 44,  56, 15, 1,   17.66,   10.81,  -23.01,   -4.66,   45.00,   -0.35,    0.45,    2.99
 84,   0, 16, 1,   17.86,    9.82,  -22.70,   -2.93,   -5.70,   -0.11,    0.15,    3.03
 34,   0, 17, 1,   17.65,   10.78,  -23.13,   -3.69,   -5.70,   -0.45,    0.09,    4.17
