# VP06   2013-02-25_11-46-55
# Elapsed time of measurement: 230 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 36,  14,  1, 1,   22.36,   -1.99,  -20.07,   -2.24,   12.00,   -4.95,    0.19,    2.71
 47,  14,  2, 1,   22.26,   -2.07,  -20.06,   -7.41,    9.00,   -5.05,    0.27,    2.08
 46,  14,  3, 1,   22.10,   -2.02,  -20.05,   -7.03,   15.00,   -4.41,    0.44,    2.81
 24,  14,  4, 1,   22.28,   -2.27,  -20.03,  -17.12,    9.00,   -7.51,    0.06,    2.23
 76,  14,  5, 1,   21.82,   -0.82,  -19.50,  -21.37,    4.00,   -7.04,    1.15,    3.85
  1,  28,  6, 1,   19.12,   -2.30,  -20.14,   18.69,   20.00,    1.48,    0.40,    3.31
 16,  28,  7, 1,   22.15,   -2.02,  -19.89,  -28.04,  -15.00,   -9.77,    0.07,    2.68
 38,  28,  8, 1,   22.33,   -1.95,  -19.82,  -30.66,   -9.00,  -11.01,    0.21,    4.63
 45,  28,  9, 1,   22.34,   -1.97,  -19.90,  -22.16,    1.00,   -8.90,    0.32,    2.00
 20,  28, 10, 1,   22.27,   -2.18,  -20.07,  -12.51,   25.00,   -6.55,    0.32,    2.14
 57,  56, 11, 1,   22.02,   -1.57,  -19.88,  -10.64,   -3.00,   -4.41,    1.64,    1.99
 34,  56, 12, 1,   22.36,   -2.08,  -19.99,  -24.09,   -8.00,   -9.30,    0.59,    3.51
 79,  56, 13, 1,   22.12,   -1.25,  -19.84,   -4.07,   18.00,   -2.54,    0.99,    2.58
 73,  56, 14, 1,   21.90,   -0.97,  -19.62,  -14.92,    7.00,   -5.31,    1.39,    2.60
 65,  56, 15, 1,   21.70,   -1.49,  -19.61,  -29.13,    0.00,   -7.88,    1.07,    4.99
 23,   0, 16, 1,   22.33,   -2.34,  -20.06,  -15.44,   -5.70,   -7.05,    0.09,    2.78
 53,   0, 17, 1,   22.15,   -1.99,  -19.98,  -12.51,   -5.70,   -5.36,    0.19,    2.64
 35,  14,  1, 1,   22.48,   -1.94,  -20.05,   -7.41,   12.00,   -6.65,    0.47,    3.83
 10,  14,  2, 1,   21.95,   -2.14,  -20.13,   -4.66,    9.00,   -3.93,    0.40,    2.49
 61,  14,  3, 1,   21.98,   -1.29,  -19.82,   -7.04,   15.00,   -3.24,    1.14,    2.11
 66,  14,  4, 1,   22.11,   -1.08,  -19.71,  -18.05,    9.00,   -6.77,    2.79,    2.06
 44,  14,  5, 1,   22.18,   -2.03,  -19.82,  -31.28,    4.00,  -10.33,    0.14,    2.20
 85,  28,  6, 1,   22.43,   -1.31,  -19.93,   10.90,   20.00,    0.52,    4.17,    4.27
  4,  28,  7, 1,   21.20,   -2.82,  -20.07,  -21.59,  -15.00,   -4.49,    0.53,    4.11
 68,  28,  8, 1,   22.14,   -1.45,  -19.64,  -28.43,   -9.00,   -9.47,    0.86,    2.35
  6,  28,  9, 1,   21.71,   -2.51,  -20.06,  -20.82,    1.00,   -5.76,    0.43,    3.12
 49,  28, 10, 1,   22.31,   -1.97,  -20.02,  -10.32,   25.00,   -6.03,    0.99,    1.95
 48,  56, 11, 1,   22.22,   -2.12,  -20.01,  -15.78,   -3.00,   -6.60,    0.38,    1.85
 71,  56, 12, 1,   22.16,   -1.03,  -19.73,  -17.69,   -8.00,   -6.88,    3.58,    2.17
