# VP02   2013-02-21_10-22-25
# Elapsed time of measurement: 310 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 19,  14,  1, 1,   17.09,    3.67,  -25.37,   14.95,   12.00,    0.68,    0.26,    2.95
 46,  14,  2, 1,   17.27,    3.90,  -25.24,   10.87,    7.00,   -0.04,    0.12,    2.68
 78,  14,  3, 1,   16.99,    3.92,  -25.17,    8.75,    9.00,    0.93,    0.13,    2.41
  6,  14,  4, 1,   16.11,    4.21,  -25.28,   -4.16,    2.00,    0.57,    0.12,    5.85
  7,  14,  5, 1,   15.51,    4.08,  -25.03,  -25.85,   -7.00,   -2.44,    0.08,    3.83
 66,  28,  6, 1,   17.65,    3.66,  -25.23,   26.99,   20.00,   -0.09,    0.91,    3.88
 53,  28,  7, 1,   15.83,    2.62,  -25.09,  -27.83,  -18.00,   -2.68,    1.58,    2.48
 54,  28,  8, 1,   15.61,    3.23,  -24.94,  -24.18,  -13.00,   -2.02,    0.49,    5.07
 44,  28,  9, 1,   16.37,    3.41,  -25.20,   -8.30,   -5.00,   -0.29,    0.09,    1.99
 23,  28, 10, 1,   17.00,    3.84,  -25.31,    9.37,   16.00,    0.34,    0.84,    3.63
 18,  56, 11, 1,   16.56,    3.16,  -25.43,   -1.28,   -3.00,    0.10,    0.04,    4.26
 65,  56, 12, 1,   16.06,    2.84,  -25.19,  -20.03,  -10.00,   -2.27,    0.07,    1.84
 79,  56, 13, 1,   17.20,    3.97,  -25.13,   13.85,   13.00,    1.14,    0.06,    3.20
 31,  56, 14, 1,   16.75,    3.98,  -25.22,    2.77,    1.00,    0.21,    0.06,    3.28
 36,  56, 15, 1,   16.06,    3.18,  -25.20,   -9.47,   -9.00,    0.73,    1.48,    5.90
 43,   0, 16, 1,   16.36,    3.39,  -25.25,   -8.32,   -5.70,   -0.18,    0.11,    2.70
 84,   0, 17, 1,   16.38,    3.46,  -25.10,  -11.03,   -5.70,   -1.13,    0.07,    1.92
 74,  14,  1, 1,   16.84,    3.55,  -25.24,    2.95,   12.00,    0.32,    0.03,    4.04
 29,  14,  2, 1,   17.50,    4.26,  -25.20,   14.73,    7.00,   -0.19,    0.16,    4.02
  4,  14,  3, 1,   16.14,    4.63,  -25.19,   -5.72,    9.00,   -0.27,    0.06,    9.20
 17,  14,  4, 1,   16.20,    3.51,  -25.41,   -9.43,    2.00,   -0.43,    0.08,    5.35
  8,  14,  5, 1,   15.44,    4.52,  -24.98,  -19.97,   -7.00,   -1.11,    0.14,    5.04
 49,  28,  6, 1,   17.52,    3.90,  -25.26,   19.32,   20.00,    0.35,    0.14,    1.97
 85,  28,  7, 1,   15.77,    2.88,  -24.90,  -31.92,  -18.00,   -4.87,    2.11,    3.19
 58,  28,  8, 1,   15.86,    3.20,  -25.09,  -17.48,  -13.00,   -1.00,    0.42,    2.92
 75,  28,  9, 1,   16.21,    3.15,  -25.15,  -14.82,   -5.00,   -1.30,    0.05,    4.21
 21,  28, 10, 1,   17.42,    3.85,  -25.31,   14.61,   16.00,   -0.75,    0.24,    4.10
 22,  56, 11, 1,   16.33,    3.49,  -25.27,   -7.29,   -3.00,   -0.41,    0.70,    2.98
 71,  56, 12, 1,   16.21,    3.08,  -25.19,  -14.21,  -10.00,   -1.35,    0.18,    2.05
 32,  56, 13, 1,   17.34,    4.31,  -25.18,   13.57,   13.00,    0.18,    0.50,    3.34
 55,  56, 14, 1,   16.22,    3.71,  -25.16,   -0.87,    1.00,    2.04,    0.20,    2.14
 61,  56, 15, 1,   16.10,    3.23,  -25.20,   -7.96,   -9.00,    0.04,    0.13,    3.44
 11,   0, 16, 1,   15.95,    4.54,  -25.14,   -9.15,   -5.70,    0.09,    0.03,    5.19
  9,   0, 17, 1,   16.33,    5.09,  -25.09,   -1.17,   -5.70,    0.34,    0.20,    4.94
 15,  14,  1, 1,   17.16,    5.23,  -25.14,   13.94,   12.00,    0.23,    0.23,    6.41
 35,  14,  2, 1,   17.17,    4.09,  -25.25,   12.75,    7.00,    0.88,    0.19,    3.21
 63,  14,  3, 1,   16.96,    3.81,  -25.22,   10.25,    9.00,    0.64,    0.12,    3.04
 73,  14,  4, 1,   16.02,    2.73,  -25.12,  -22.73,    2.00,   -2.26,    0.32,    2.15
  5,  14,  5, 1,   15.54,    4.24,  -24.99,  -25.89,   -7.00,   -2.93,    0.11,   11.83
 14,  28,  6, 1,   17.21,    5.42,  -25.07,   15.99,   20.00,    0.36,    0.08,    5.07
 47,  28,  7, 1,   15.93,    2.89,  -25.05,  -29.41,  -18.00,   -4.33,    0.12,    3.79
 34,  28,  8, 1,   16.07,    3.51,  -25.16,  -11.39,  -13.00,   -0.21,    0.06,    4.36
 56,  28,  9, 1,   16.07,    3.30,  -25.13,  -13.60,   -5.00,   -0.84,    0.18,    2.08
 42,  28, 10, 1,   17.43,    3.94,  -25.26,   12.80,   16.00,   -0.42,    0.24,    2.32
 38,  56, 11, 1,   16.40,    3.57,  -25.20,   -5.98,   -3.00,   -0.04,    0.08,    3.78
 64,  56, 12, 1,   16.14,    2.83,  -25.22,  -16.80,  -10.00,   -1.75,    0.13,    3.27
 48,  56, 13, 1,   17.34,    3.93,  -25.30,   14.68,   13.00,    0.46,    0.40,    3.11
 72,  56, 14, 1,   16.63,    3.42,  -25.25,   -1.70,    1.00,    0.00,    0.20,    2.27
 45,  56, 15, 1,   16.13,    3.15,  -25.14,  -16.61,   -9.00,   -1.05,    0.15,    2.06
  2,   0, 16, 1,   16.04,    4.36,  -25.24,   -8.37,   -5.70,   -0.21,    0.13,    3.87
 68,   0, 17, 1,   16.21,    3.09,  -25.15,  -15.53,   -5.70,   -1.74,    0.16,    2.18
 82,  14,  1, 1,   17.16,    3.98,  -25.15,   11.06,   12.00,    0.87,    0.07,    3.95
 57,  14,  2, 1,   16.90,    3.89,  -25.19,   10.37,    7.00,    1.08,    0.21,    2.11
 30,  14,  3, 1,   17.05,    4.26,  -25.18,    8.20,    9.00,    0.40,    0.12,    2.28
 12,  14,  4, 1,   15.98,    4.58,  -25.10,  -14.30,    2.00,   -1.64,    0.07,    6.98
 20,  14,  5, 1,   15.96,    2.86,  -25.18,  -25.11,   -7.00,   -3.52,    0.23,    4.10
 26,  28,  6, 1,   17.53,    3.76,  -25.36,   22.06,   20.00,    0.17,    0.39,    2.97
 16,  28,  7, 1,   15.89,    4.04,  -25.09,  -23.79,  -18.00,   -3.20,    0.11,    4.82
 37,  28,  8, 1,   15.91,    3.10,  -25.13,  -18.47,  -13.00,   -0.81,    0.22,    2.43
 59,  28,  9, 1,   16.34,    3.50,  -25.18,   -5.77,   -5.00,    0.00,    0.13,    1.96
 10,  28, 10, 1,   16.79,    5.06,  -25.14,   10.58,   16.00,    0.86,    0.08,    3.12
 41,  56, 11, 1,   16.24,    3.40,  -25.17,  -11.21,   -3.00,   -0.56,    0.35,    1.95
 76,  56, 12, 1,   16.19,    3.19,  -25.11,  -13.71,  -10.00,   -0.93,    0.12,    1.99
  1,  56, 13, 1,   16.82,    4.87,  -25.28,   10.35,   13.00,   -0.08,    0.09,    6.05
 25,  56, 14, 1,   16.53,    3.26,  -25.37,   -2.12,    1.00,   -0.12,    0.13,    2.97
 24,  56, 15, 1,   16.05,    3.03,  -25.19,  -20.30,   -9.00,   -2.31,    1.18,    3.04
 83,   0, 16, 1,   16.37,    3.19,  -25.12,  -14.41,   -5.70,   -1.58,    0.10,    3.16
 39,   0, 17, 1,   16.30,    3.40,  -25.20,   -7.57,   -5.70,    0.17,    0.07,    3.31
 60,  14,  1, 1,   17.12,    3.65,  -25.28,   13.76,   12.00,    0.53,    0.15,    2.66
  3,  14,  2, 1,   16.83,    4.95,  -25.24,    8.04,    7.00,   -0.24,    0.10,    3.62
 77,  14,  3, 1,   16.80,    3.72,  -25.18,    1.92,    9.00,   -0.03,    0.10,    4.05
 62,  14,  4, 1,   15.94,    3.19,  -25.05,  -19.58,    2.00,   -2.12,    0.31,    3.16
 27,  14,  5, 1,   16.28,    3.05,  -25.31,  -16.06,   -7.00,   -1.77,    0.07,    3.22
 13,  28,  6, 1,   17.19,    5.42,  -25.09,   20.88,   20.00,    1.87,    0.08,    5.77
