# VP09   2013-02-28_11-34-45
# Elapsed time of measurement: 368 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 52,  56, 14, 1,   19.59,   -7.05,  -20.75,   19.65, -140.43,    2.61,    0.23,    3.19
 85,  56, 15, 1,   19.22,   -5.61,  -20.82,    7.16, -140.04,    3.86,    0.28,    6.72
 63,   0, 16, 1,   19.53,   -6.84,  -20.62,   -1.10,   -5.70,    1.12,    0.15,    2.95
 51,   0, 17, 1,   19.26,   -7.36,  -20.59,   -1.83,   -5.70,    2.07,    0.16,    2.52
 21,  14,  1, 1,   19.36,   -6.71,  -20.58,   17.85,   19.00,    3.52,    0.22,    6.49
 25,  14,  2, 1,   19.31,   -7.00,  -20.72,   18.19, -152.00,    2.89,    0.07,    3.34
 69,  14,  3, 1,   19.27,   -6.69,  -20.48,   -8.18, -167.57,    0.88,    0.14,    3.23
 15,  14,  4, 1,   19.54,   -6.97,  -20.22,  -15.11, -156.43,   -2.04,    0.33,    3.91
 54,  14,  5, 1,   19.15,   -7.67,  -20.33,  -26.38, -216.04,   -0.61,    0.38,    4.15
 43,  28,  6, 1,   19.35,   -7.02,  -20.43,   -8.59,    0.00,   -0.35,    0.26,    3.05
 81,  28,  7, 1,   19.31,   -5.91,  -20.81,    0.20, -164.00,    2.06,    0.19,    3.45
 65,  28,  8, 1,   19.96,   -6.16,  -20.63,   10.81, -160.57,    0.68,    0.47,    6.66
  6,  28,  9, 1,   19.99,   -6.30,  -20.31,   -5.73, -175.43,   -2.96,    0.34,    6.09
 24,  28, 10, 1,   18.90,   -7.18,  -20.41,  -11.41, -154.04,    1.82,    0.40,    5.81
 18,  56, 11, 1,   19.40,   -7.02,  -20.50,    1.30,  -11.00,    1.34,    0.17,    3.54
 75,  56, 12, 1,   19.05,   -6.38,  -20.54,   -9.00, -188.00,    2.12,    0.40,    3.65
 36,  56, 13, 1,   18.95,   -7.32,  -20.43,  -12.03, -180.57,    1.50,    0.33,    3.82
 58,  56, 14, 1,   19.61,   -7.22,  -20.75,   17.86, -140.43,    2.08,    0.59,    2.85
 40,  56, 15, 1,   19.40,   -7.02,  -20.68,    6.84, -140.04,    1.68,    0.27,    4.88
 10,   0, 16, 1,   19.69,   -6.58,  -20.42,   -7.03,   -5.70,   -1.33,    0.12,    3.01
 20,   0, 17, 1,   19.70,   -6.71,  -20.48,   -7.51,   -5.70,   -1.11,    0.04,    3.24
 83,  14,  1, 1,   19.37,   -6.19,  -20.65,    7.29,   19.00,    1.70,    0.33,    2.52
 49,  14,  2, 1,   19.56,   -7.08,  -20.78,   23.31, -152.00,    3.07,    0.17,    6.22
 45,  14,  3, 1,   19.04,   -7.12,  -20.49,   -6.10, -167.57,    1.67,    0.09,    2.36
 77,  14,  4, 1,   19.28,   -6.57,  -20.62,   -0.11, -156.43,    1.97,    0.30,    3.55
 73,  14,  5, 1,   19.28,   -6.47,  -20.19,  -31.38, -216.04,   -3.81,    0.48,    5.65
 53,  28,  6, 1,   19.37,   -7.13,  -20.62,    2.41,    0.00,    2.16,    0.27,    2.41
 79,  28,  7, 1,   19.32,   -6.16,  -20.70,    9.17, -164.00,    2.66,    0.43,    2.82
 68,  28,  8, 1,   19.59,   -6.59,  -20.61,    7.92, -160.57,    1.59,    0.65,    4.62
 64,  28,  9, 1,   19.37,   -7.02,  -20.52,   -6.78, -175.43,    0.93,    0.25,    5.17
 32,  28, 10, 1,   19.12,   -7.00,  -20.47,   -6.18, -154.04,    1.58,    0.21,    6.40
 11,  56, 11, 1,   19.83,   -6.71,  -20.28,  -19.14,  -11.00,   -3.86,    0.12,    5.11
 62,  56, 12, 1,   19.24,   -6.89,  -20.46,  -14.05, -188.00,    0.85,    0.12,    3.23
  1,  56, 13, 1,   19.66,   -6.78,  -20.09,  -14.14, -180.57,   -2.08,    0.46,    4.87
 17,  56, 14, 1,   19.54,   -6.71,  -20.59,   15.91, -140.43,    2.54,    0.24,    7.14
 50,  56, 15, 1,   19.50,   -6.96,  -20.64,    5.79, -140.04,    1.95,    0.07,    4.29
 26,   0, 16, 1,   19.08,   -7.29,  -20.47,   -7.68,   -5.70,    1.56,    0.10,    2.94
  4,   0, 17, 1,   19.48,   -6.80,  -20.28,   -5.69,   -5.70,   -0.12,    0.08,    2.68
