# VP13   2013-02-22_09-00-43
# Elapsed time of measurement: 406 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 31,  14,  1, 1,   17.04,   -2.41,  -22.28,    9.54,   13.00,    2.11,    0.21,    3.89
 79,  14,  2, 1,   17.62,   -1.34,  -22.17,    3.42,  -15.57,    0.66,    0.17,    2.58
 40,  14,  3, 1,   17.39,   -2.41,  -22.29,    7.20,  -58.00,    0.68,    0.41,   12.20
 18,  14,  4, 1,   17.07,   -2.94,  -22.17,   11.62,  -75.31,    0.88,    0.37,    4.95
  3,  14,  5, 1,   16.92,   -0.94,  -22.15,   13.61,  -67.44,    0.94,    0.19,    4.38
 22,  14,  6, 1,   16.80,   -2.69,  -22.24,    8.57,  -58.20,    2.89,    0.30,    3.12
 45,  28,  7, 1,   17.10,   -2.01,  -22.25,  -10.52,   -9.00,    0.88,    0.15,    2.82
 10,  28,  8, 1,   16.34,   -0.89,  -22.15,  -10.29,  -17.57,    1.52,    0.06,    2.94
 67,  28,  9, 1,   17.28,   -2.17,  -22.26,   -1.38,  -24.00,    1.31,    0.23,   12.10
 12,  28, 10, 1,   16.75,   -1.17,  -22.20,   -9.38,  -80.31,   -0.72,    0.09,    8.26
 75,  28, 11, 1,   17.50,   -1.57,  -22.17,   -6.79,  -70.44,   -0.09,    0.11,    4.20
 56,  28, 12, 1,   17.49,   -2.28,  -22.29,   -8.42,  -61.20,   -0.60,    0.64,    5.31
 13,  56, 13, 1,   16.94,   -1.03,  -22.18,   -4.33,   -6.00,   -0.88,    0.08,    2.81
 15,  56, 14, 1,   16.46,   -1.10,  -22.18,  -13.26,  -13.57,    1.06,    0.10,    2.42
 49,  56, 15, 1,   17.16,   -2.01,  -22.23,   -8.84,  -12.00,    1.02,    0.05,    2.91
 54,  56, 16, 1,   17.50,   -1.84,  -22.23,   -0.62,  -12.31,    0.15,    0.11,    1.96
 78,  56, 17, 1,   17.29,   -1.56,  -22.19,   -8.70,  -31.44,    1.08,    0.12,    6.10
 38,  56, 18, 1,   17.36,   -2.45,  -22.37,    4.83,  -20.20,    1.14,    0.13,    3.77
 35,   0, 19, 1,   17.30,   -2.13,  -22.22,   -8.52,   -5.70,   -0.69,    0.30,    2.08
 97,   0, 20, 1,   17.68,   -1.44,  -22.17,   -8.72,   -5.70,   -0.35,    0.14,    2.78
 87,  14,  1, 1,   17.92,   -1.48,  -22.17,    9.03,   13.00,   -0.20,    0.17,    5.08
 37,  14,  2, 1,   16.90,   -2.20,  -22.40,   -9.48,  -15.57,    2.21,    0.25,    7.39
 19,  14,  3, 1,   16.94,   -2.43,  -22.21,   15.95,  -58.00,    2.50,    0.16,    3.20
 96,  14,  4, 1,   17.82,   -1.51,  -22.13,   -1.61,  -75.31,   -0.31,    0.16,    2.14
 76,  14,  5, 1,   17.75,   -1.59,  -22.15,    4.33,  -67.44,   -0.27,    0.43,    2.85
  1,  14,  6, 1,   16.73,   -0.85,  -22.24,    8.79,  -58.20,    1.36,    0.15,    3.44
 80,  28,  7, 1,   17.27,   -1.40,  -22.12,  -10.04,   -9.00,    1.01,    0.12,    2.27
  2,  28,  8, 1,   16.05,   -1.00,  -22.15,  -11.80,  -17.57,    2.01,    0.15,    3.42
 82,  28,  9, 1,   17.61,   -1.50,  -22.17,    3.15,  -24.00,    0.82,    0.06,    3.97
 33,  28, 10, 1,   17.29,   -2.33,  -22.24,  -15.38,  -80.31,   -1.64,    0.27,    4.98
 32,  28, 11, 1,   16.96,   -2.50,  -22.23,  -10.24,  -70.44,    0.93,    0.16,    3.35
 44,  28, 12, 1,   17.42,   -1.92,  -22.27,   -4.72,  -61.20,   -0.15,    0.09,    2.22
 71,  56, 13, 1,   17.41,   -1.73,  -22.22,   -7.81,   -6.00,    0.18,    0.09,    3.14
 70,  56, 14, 1,   17.21,   -1.80,  -22.21,  -13.94,  -13.57,    0.64,    0.14,    2.36
 81,  56, 15, 1,   17.48,   -1.42,  -22.16,  -11.14,  -12.00,   -0.22,    0.38,    6.50
 57,  56, 16, 1,   17.50,   -2.14,  -22.27,   -2.26,  -12.31,   -0.03,    0.10,    2.40
 59,  56, 17, 1,   17.57,   -2.02,  -22.24,   -0.16,  -31.44,   -0.32,    0.22,    3.41
 23,  56, 18, 1,   16.89,   -2.15,  -22.24,    3.74,  -20.20,    2.54,    0.08,    2.78
 60,   0, 19, 1,   17.37,   -2.10,  -22.25,   -7.15,   -5.70,    0.18,    0.09,    2.88
 34,   0, 20, 1,   17.23,   -2.29,  -22.25,   -7.26,   -5.70,   -0.30,    0.14,    2.88
 55,  14,  1, 1,   17.48,   -2.10,  -22.22,   10.00,   13.00,    0.99,    0.22,    2.12
 21,  14,  2, 1,   17.22,   -1.89,  -22.16,    6.62,  -15.57,    1.03,    0.15,    4.15
 63,  14,  3, 1,   17.73,   -1.78,  -22.20,    0.94,  -58.00,   -0.88,    0.29,    2.46
 89,  14,  4, 1,   17.99,   -1.57,  -22.20,   -2.22,  -75.31,   -1.44,    0.09,    2.30
 95,  14,  5, 1,   18.11,   -1.50,  -22.12,    6.18,  -67.44,   -1.15,    0.48,    4.47
 86,  14,  6, 1,   17.87,   -1.30,  -22.12,    5.80,  -58.20,   -0.30,    0.31,    2.43
  6,  28,  7, 1,   16.18,   -0.90,  -22.16,  -13.30,   -9.00,    1.37,    0.14,    3.49
 24,  28,  8, 1,   17.08,   -2.08,  -22.19,  -10.27,  -17.57,   -0.08,    0.07,    3.11
 72,  28,  9, 1,   17.73,   -1.88,  -22.23,    7.95,  -24.00,   -0.14,    0.10,    5.04
 90,  28, 10, 1,   17.77,   -1.58,  -22.10,  -23.18,  -80.31,   -2.85,    0.12,    2.77
 58,  28, 11, 1,   17.36,   -1.85,  -22.30,   -8.66,  -70.44,    0.14,    0.65,    2.44
 28,  28, 12, 1,   17.19,   -2.13,  -22.20,   -1.41,  -61.20,    0.26,    0.19,    2.86
 25,  56, 13, 1,   17.17,   -2.09,  -22.20,   -3.50,   -6.00,    0.20,    0.12,    2.70
 52,  56, 14, 1,   17.16,   -2.00,  -22.21,  -11.53,  -13.57,    0.74,    0.08,    3.91
 68,  56, 15, 1,   17.24,   -1.97,  -22.20,   -6.98,  -12.00,    1.05,    0.10,    2.88
 65,  56, 16, 1,   17.71,   -1.86,  -22.23,    2.56,  -12.31,   -0.51,    0.08,    3.26
 41,  56, 17, 1,   16.79,   -2.42,  -22.25,  -16.94,  -31.44,    2.23,    0.07,   14.23
 99,  56, 18, 1,   18.02,   -1.27,  -22.13,   -0.04,  -20.20,   -1.08,    0.04,    2.25
 91,   0, 19, 1,   17.90,   -1.42,  -22.17,   -8.08,   -5.70,   -1.81,    0.11,    2.53
 73,   0, 20, 1,   17.28,   -1.79,  -22.21,   -8.29,   -5.70,    0.91,    0.07,    2.88
 14,  14,  1, 1,   17.04,   -1.22,  -22.19,   10.39,   13.00,    0.00,    0.12,    3.10
 50,  14,  2, 1,   17.37,   -1.88,  -22.23,   -2.49,  -15.57,    0.42,    0.12,    3.10
 92,  14,  3, 1,   17.99,   -1.39,  -22.15,   -0.17,  -58.00,   -1.10,    0.07,    5.19
  8,  14,  4, 1,   16.65,   -0.68,  -22.16,   -4.58,  -75.31,    1.04,    0.28,    3.09
 48,  14,  5, 1,   17.55,   -2.05,  -22.21,    6.45,  -67.44,    0.12,    0.50,    5.53
 46,  14,  6, 1,   17.38,   -1.94,  -22.25,    5.57,  -58.20,    1.16,    0.39,    3.49
 42,  28,  7, 1,   17.45,   -2.03,  -22.21,   -3.31,   -9.00,   -0.47,    0.23,    2.90
 26,  28,  8, 1,   16.92,   -2.31,  -22.22,  -12.12,  -17.57,    0.64,    0.06,    2.92
 16,  28,  9, 1,   16.79,   -1.09,  -22.22,    8.45,  -24.00,    1.30,    0.12,    4.52
 47,  28, 10, 1,   17.23,   -2.08,  -22.22,  -22.85,  -80.31,   -1.60,    0.09,    5.31
 43,  28, 11, 1,   17.07,   -2.01,  -22.26,  -17.15,  -70.44,    0.31,    0.15,    6.32
 69,  28, 12, 1,   17.29,   -1.74,  -22.17,  -10.13,  -61.20,    0.41,    0.17,    2.80
 83,  56, 13, 1,   17.41,   -1.51,  -22.16,   -7.68,   -6.00,    0.60,    0.14,    2.98
 30,  56, 14, 1,   16.88,   -2.35,  -22.25,  -12.64,  -13.57,    0.87,    0.07,    3.50
 74,  56, 15, 1,   17.14,   -1.60,  -22.17,  -13.83,  -12.00,    0.82,    0.05,    4.53
 51,  56, 16, 1,   17.44,   -1.82,  -22.23,    8.61,  -12.31,    1.21,    0.10,    3.82
 62,  56, 17, 1,   17.28,   -1.96,  -22.23,  -12.18,  -31.44,    0.22,    0.13,    2.89
  5,  56, 18, 1,   16.38,   -1.06,  -22.18,   -3.32,  -20.20,    1.91,    0.08,    2.13
 94,   0, 19, 1,   17.84,   -1.33,  -22.14,   -8.49,   -5.70,   -1.31,    0.05,    2.15
 36,   0, 20, 1,   17.23,   -2.42,  -22.28,   -7.37,   -5.70,    0.03,    0.06,    3.09
 66,  14,  1, 1,   17.64,   -2.04,  -22.23,   13.10,   13.00,    0.68,    0.13,    3.37
 84,  14,  2, 1,   17.52,   -1.23,  -22.12,   -7.64,  -15.57,   -0.12,    0.23,    7.54
 77,  14,  3, 1,   17.75,   -1.50,  -22.14,    9.55,  -58.00,    0.68,    0.51,    5.51
 61,  14,  4, 1,   17.62,   -1.88,  -22.31,    3.85,  -75.31,    0.11,    0.26,   11.08
 39,  14,  5, 1,   17.34,   -2.12,  -22.31,   12.13,  -67.44,    1.57,    0.86,    2.65
 85,  14,  6, 1,   17.90,   -1.29,  -22.17,    6.24,  -58.20,   -0.35,    0.29,    2.65
 64,  28,  7, 1,   17.37,   -1.92,  -22.24,  -11.81,   -9.00,   -0.12,    0.18,    2.83
 11,  28,  8, 1,   16.37,   -0.90,  -22.17,   -9.50,  -17.57,    1.45,    0.09,    1.98
  7,  28,  9, 1,   16.91,   -0.98,  -22.19,    9.69,  -24.00,    0.91,    0.11,    4.19
 88,  28, 10, 1,   17.80,   -1.53,  -22.19,  -19.60,  -80.31,   -2.90,    0.16,   10.61
 53,  28, 11, 1,   17.17,   -2.16,  -22.28,   -9.29,  -70.44,    1.06,    0.55,    8.52
 27,  28, 12, 1,   17.12,   -2.13,  -22.27,   -2.88,  -61.20,    0.61,    0.21,    2.85
 20,  56, 13, 1,   17.01,   -2.21,  -22.22,   -5.23,   -6.00,    0.94,    0.04,    3.19
 17,  56, 14, 1,   16.60,   -1.07,  -22.29,   -8.74,  -13.57,    1.74,    0.13,    3.23
100,  56, 15, 1,   17.71,   -1.23,  -22.12,   -8.73,  -12.00,   -0.56,    0.05,    3.06
  9,  56, 16, 1,   16.46,   -0.88,  -22.16,   -6.98,  -12.31,    1.54,    0.04,    3.18
 98,  56, 17, 1,   17.58,   -1.30,  -22.09,  -19.29,  -31.44,   -1.71,    0.06,    8.20
  4,  56, 18, 1,   16.40,   -1.11,  -22.22,   -3.51,  -20.20,    2.03,    0.08,    3.11
 29,   0, 19, 1,   16.97,   -2.24,  -22.23,   -6.63,   -5.70,    0.93,    0.20,    2.92
 93,   0, 20, 1,   17.80,   -1.32,  -22.14,   -9.80,   -5.70,   -1.24,    0.05,    2.83
