# VP08   2013-02-25_12-57-35
# Elapsed time of measurement: 333 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 34,  14,  1, 1,   19.35,   -3.73,  -20.30,   13.73,   19.00,    3.89,    0.39,   11.73
 40,  14,  2, 1,   19.22,   -3.81,  -20.28,    5.84, -152.00,    2.88,    0.25,    2.65
 56,  14,  3, 1,   18.83,   -4.63,  -20.22,   -5.35, -167.57,    1.61,    0.27,    9.11
 57,  14,  4, 1,   18.69,   -4.23,  -20.04,   -8.75, -156.43,    1.60,    0.18,    3.31
 54,  14,  5, 1,   18.60,   -4.21,  -19.94,  -11.81, -216.04,    1.02,    0.21,    2.97
 72,  28,  6, 1,   19.00,   -4.38,  -20.21,   -1.98,    0.00,    1.82,    0.31,    2.79
 36,  28,  7, 1,   19.20,   -4.08,  -20.33,    4.58, -164.00,    2.30,    0.47,    2.69
 25,  28,  8, 1,   19.46,   -3.49,  -20.24,   10.37, -160.57,    2.94,    0.13,    4.27
 81,  28,  9, 1,   18.72,   -4.53,  -19.97,   -6.32, -175.43,    1.45,    0.39,    3.68
 15,  28, 10, 1,   19.18,   -3.91,  -20.26,   -1.60, -154.04,    1.15,    0.38,    3.20
 33,  56, 11, 1,   18.39,   -4.30,  -20.05,  -13.26,  -11.00,    1.59,    0.22,    7.33
 66,  56, 12, 1,   18.96,   -4.21,  -19.97,  -10.13, -188.00,   -0.13,    0.26,    8.23
 70,  56, 13, 1,   19.07,   -4.69,  -20.15,   -5.73, -180.57,    0.24,    0.31,    3.11
 53,  56, 14, 1,   19.20,   -3.83,  -20.23,    5.62, -140.43,    2.98,    0.21,    2.98
 71,  56, 15, 1,   19.40,   -4.21,  -20.34,    7.51, -140.04,    2.01,    0.52,    4.59
 18,   0, 16, 1,   18.89,   -4.05,  -20.14,   -7.07,   -5.70,    0.76,    0.12,    1.84
 28,   0, 17, 1,   18.97,   -4.08,  -20.19,   -5.46,   -5.70,    1.02,    0.03,    3.31
 24,  14,  1, 1,   19.65,   -3.56,  -20.35,   17.41,   19.00,    3.47,    0.23,    3.40
  1,  14,  2, 1,   19.77,   -3.72,  -20.33,    9.58, -152.00,    0.79,    0.15,    2.34
 63,  14,  3, 1,   18.96,   -4.14,  -20.08,   -6.69, -167.57,    0.82,    0.32,    2.99
 61,  14,  4, 1,   18.60,   -4.53,  -20.08,  -17.09, -156.43,   -0.16,    0.27,    3.95
 27,  14,  5, 1,   18.54,   -4.35,  -20.16,  -15.14, -216.04,    0.66,    0.26,    1.98
 73,  28,  6, 1,   18.99,   -4.33,  -20.12,   -2.42,    0.00,    1.68,    0.06,    1.33
  4,  28,  7, 1,   19.32,   -3.91,  -20.34,    2.91, -164.00,    1.21,    0.26,    1.96
  9,  28,  8, 1,   19.16,   -3.78,  -20.22,   -1.59, -160.57,    0.90,    0.70,    3.80
 31,  28,  9, 1,   18.67,   -4.31,  -20.06,  -12.47, -175.43,    0.66,    0.22,    5.28
 83,  28, 10, 1,   19.26,   -4.43,  -20.07,    2.86, -154.04,    1.28,    0.29,    5.40
 59,  56, 11, 1,   18.62,   -4.34,  -20.00,  -10.62,  -11.00,    1.58,    0.13,    2.47
 39,  56, 12, 1,   18.53,   -4.41,  -19.99,  -16.63, -188.00,    0.62,    0.20,    2.38
 65,  56, 13, 1,   18.48,   -4.76,  -20.04,  -20.23, -180.57,    0.83,    0.38,    2.69
 20,  56, 14, 1,   19.32,   -3.90,  -20.43,    7.90, -140.43,    3.16,    0.27,    3.08
