# VP02   2013-02-28_10-30-06
# Elapsed time of measurement: 238 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 81,   0, 16, 1,   18.37,    3.39,  -24.07,  -13.65,   -5.70,   -0.84,    0.11,    2.37
 19,   0, 17, 1,   18.35,    3.69,  -24.04,  -11.80,   -5.70,   -0.78,    0.12,    4.68
  6,  14,  1, 1,   19.21,    4.56,  -23.93,    4.58,   12.00,   -1.10,    0.47,    3.69
 23,  14,  2, 1,   18.92,    4.03,  -23.96,    6.14,    9.00,   -0.63,    0.18,    2.25
 24,  14,  3, 1,   18.60,    3.97,  -24.01,   -3.40,   15.00,   -0.64,    0.29,    2.02
 47,  14,  4, 1,   18.06,    3.74,  -23.96,  -13.88,    9.00,   -0.53,    0.24,    8.80
 69,  14,  5, 1,   17.99,    3.20,  -23.94,  -30.66,    4.00,   -2.55,    0.12,    2.75
 67,  28,  6, 1,   18.89,    3.29,  -24.19,   16.44,   20.00,    0.20,    0.35,    2.84
 17,  28,  7, 1,   18.00,    3.88,  -23.90,  -23.07,  -15.00,   -1.81,    0.34,    1.49
 11,  28,  8, 1,   17.97,    3.80,  -23.86,  -28.45,   -9.00,   -2.80,    0.15,    1.59
 21,  28,  9, 1,   18.12,    3.69,  -23.93,  -23.47,    1.00,   -2.00,    0.15,    2.25
 66,  28, 10, 1,   18.52,    3.30,  -24.15,   -1.43,   25.00,    0.28,    0.28,    2.74
 77,  56, 11, 1,   18.41,    3.24,  -24.08,   -7.23,   -3.00,   -0.23,    0.30,    2.51
 42,  56, 12, 1,   18.17,    3.28,  -24.08,  -17.83,   -8.00,   -0.66,    0.16,    2.90
 20,  56, 13, 1,   18.91,    3.78,  -24.05,    9.27,   18.00,   -0.12,    0.25,    2.25
  8,  56, 14, 1,   18.33,    4.28,  -23.87,  -13.62,    7.00,   -1.53,    0.18,    2.80
 37,  56, 15, 1,   18.06,    3.15,  -23.96,  -30.06,    0.00,   -2.62,    0.31,    2.70
 78,   0, 16, 1,   18.40,    3.40,  -24.11,   -8.88,   -5.70,   -0.33,    0.12,    5.67
 80,   0, 17, 1,   18.44,    3.33,  -24.08,   -9.77,   -5.70,   -0.61,    0.08,    3.88
 85,  14,  1, 1,   18.99,    3.41,  -24.22,    9.71,   12.00,   -0.56,    0.38,    2.85
 15,  14,  2, 1,   18.60,    4.08,  -23.98,   -0.22,    9.00,   -0.03,    0.28,    2.11
 48,  14,  3, 1,   18.49,    4.07,  -23.99,   -1.35,   15.00,   -0.15,    0.35,    3.91
 59,  14,  4, 1,   18.29,    3.48,  -24.09,  -12.00,    9.00,   -0.09,    0.26,    1.88
 46,  14,  5, 1,   18.18,    3.53,  -23.95,  -22.44,    4.00,   -2.09,    0.13,    4.11
 13,  28,  6, 1,   18.99,    4.26,  -23.99,   12.25,   20.00,    0.53,    0.43,    2.79
 84,  28,  7, 1,   18.19,    3.24,  -24.07,  -19.23,  -15.00,   -0.96,    0.18,    1.91
 16,  28,  8, 1,   17.91,    3.69,  -23.86,  -28.62,   -9.00,   -2.40,    0.19,    2.82
 25,  28,  9, 1,   18.13,    3.59,  -23.98,  -21.58,    1.00,   -1.71,    0.27,    2.43
 14,  28, 10, 1,   18.49,    4.11,  -23.95,   -6.68,   25.00,   -0.28,    0.27,    3.45
 55,  56, 11, 1,   18.49,    3.66,  -24.02,   -7.16,   -3.00,   -0.54,    0.18,    1.74
 32,  56, 12, 1,   18.28,    3.44,  -24.05,  -14.51,   -8.00,   -0.85,    0.19,    1.83
 35,  56, 13, 1,   18.83,    3.50,  -24.12,    5.42,   18.00,   -0.15,    0.25,    2.54
 65,  56, 14, 1,   18.18,    3.30,  -24.00,  -17.75,    7.00,   -0.82,    0.25,    2.11
 73,  56, 15, 1,   18.18,    3.20,  -23.94,  -24.51,    0.00,   -2.37,    0.23,    3.77
 58,   0, 16, 1,   18.39,    3.44,  -24.09,  -11.30,   -5.70,   -0.20,    0.16,    2.56
 30,   0, 17, 1,   18.46,    3.63,  -24.09,   -4.44,   -5.70,    0.02,    0.16,    1.87
 26,  14,  1, 1,   19.05,    3.69,  -24.02,   12.71,   12.00,   -0.41,    0.27,    2.12
  4,  14,  2, 1,   18.73,    4.78,  -23.90,    2.06,    9.00,   -0.42,    0.42,    2.98
 68,  14,  3, 1,   18.48,    3.29,  -24.12,   -3.83,   15.00,    0.35,    0.53,    2.03
 31,  14,  4, 1,   18.28,    3.47,  -24.01,  -14.43,    9.00,   -0.83,    0.20,    2.97
 52,  14,  5, 1,   17.83,    3.63,  -23.82,  -30.26,    4.00,   -2.81,    0.17,    2.41
 57,  28,  6, 1,   19.02,    3.38,  -24.20,   21.15,   20.00,    0.35,    0.27,    3.56
 53,  28,  7, 1,   17.99,    3.56,  -23.95,  -23.13,  -15.00,   -1.69,    0.27,    2.35
 44,  28,  8, 1,   18.23,    3.42,  -23.95,  -27.53,   -9.00,   -3.18,    0.30,    2.74
 29,  28,  9, 1,   18.12,    3.55,  -23.91,  -23.70,    1.00,   -2.18,    0.17,    2.97
 74,  28, 10, 1,   18.50,    3.46,  -24.11,   -2.48,   25.00,    0.26,    0.41,    2.93
 70,  56, 11, 1,   18.32,    3.35,  -24.10,   -8.55,   -3.00,    0.02,    0.36,    2.71
 39,  56, 12, 1,   18.37,    3.54,  -24.00,  -15.81,   -8.00,   -1.65,    0.47,    1.98
 51,  56, 13, 1,   18.75,    3.88,  -24.02,   -2.54,   18.00,   -0.63,    0.22,    2.67
 27,  56, 14, 1,   18.40,    3.60,  -24.01,  -12.82,    7.00,   -0.99,    0.32,    3.02
 61,  56, 15, 1,   17.97,    3.16,  -23.93,  -30.16,    0.00,   -2.29,    0.17,    2.83
 60,   0, 16, 1,   18.48,    3.54,  -24.04,   -9.81,   -5.70,   -0.84,    0.13,    2.66
 71,   0, 17, 1,   18.35,    3.31,  -24.08,   -9.57,   -5.70,   -0.12,    0.11,    2.42
