# VP09   2013-02-27_12-55-54
# Elapsed time of measurement: 178 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 15,  14,  1, 1,   18.96,   -5.38,  -19.89,    6.32,   12.00,   -0.58,    0.41,    1.53
 27,  14,  2, 1,   18.88,   -5.52,  -19.87,    1.73,    9.00,   -0.60,    0.21,    1.95
 35,  14,  3, 1,   18.85,   -5.26,  -19.89,   10.21,   15.00,    1.32,    0.17,    2.42
 42,  14,  4, 1,   17.81,   -6.11,  -19.49,  -14.42,    9.00,   -0.47,    0.26,    1.86
 29,  14,  5, 1,   18.38,   -5.94,  -19.78,   -5.30,    4.00,   -0.37,    0.37,    1.35
 23,  28,  6, 1,   18.80,   -5.31,  -19.84,    5.64,   20.00,    0.44,    0.31,    1.39
 61,  28,  7, 1,   17.71,   -6.45,  -19.42,  -21.68,  -15.00,   -1.82,    0.18,    2.08
 31,  28,  8, 1,   17.95,   -6.28,  -19.47,  -17.52,   -9.00,   -1.60,    0.21,    1.74
 47,  28,  9, 1,   17.86,   -5.88,  -19.39,  -18.05,    1.00,   -2.46,    0.33,    3.39
 85,  28, 10, 1,   18.70,   -5.55,  -19.74,   -0.52,   25.00,   -1.07,    0.53,    1.39
 57,  56, 11, 1,   18.11,   -5.87,  -19.65,   -4.42,   -3.00,    0.27,    0.23,    2.73
 49,  56, 12, 1,   18.00,   -6.22,  -19.51,  -15.61,   -8.00,   -1.53,    0.06,    2.14
 34,  56, 13, 1,   18.84,   -5.18,  -19.93,    9.28,   18.00,    1.46,    0.13,    1.44
 82,  56, 14, 1,   18.05,   -6.00,  -19.46,  -15.49,    7.00,   -1.64,    0.16,    1.56
 74,  56, 15, 1,   17.90,   -6.10,  -19.44,  -19.31,    0.00,   -2.72,    0.47,    1.43
 36,   0, 16, 1,   18.19,   -5.93,  -19.66,   -8.55,   -5.70,   -0.50,    0.06,    2.38
 77,   0, 17, 1,   18.12,   -6.03,  -19.65,   -8.02,   -5.70,    0.13,    0.09,    1.55
  2,  14,  1, 1,   18.75,   -4.80,  -19.86,   10.68,   12.00,    1.52,    0.83,    1.47
  6,  14,  2, 1,   18.54,   -5.19,  -19.76,    1.71,    9.00,   -0.28,    0.58,    1.35
 60,  14,  3, 1,   18.31,   -5.74,  -19.82,    4.12,   15.00,    1.78,    0.35,    2.02
 17,  14,  4, 1,   18.32,   -5.52,  -19.64,   -5.38,    9.00,   -0.59,    0.22,    3.44
  7,  14,  5, 1,   17.70,   -5.73,  -19.33,  -20.67,    4.00,   -2.67,    0.30,    2.02
 11,  28,  6, 1,   19.05,   -5.31,  -20.02,    9.91,   20.00,   -0.07,    0.36,    1.71
 65,  28,  7, 1,   17.77,   -6.06,  -19.43,  -18.08,  -15.00,   -1.45,    0.21,    1.98
 75,  28,  8, 1,   17.93,   -6.02,  -19.42,  -18.62,   -9.00,   -2.65,    0.18,    1.23
 56,  28,  9, 1,   17.48,   -6.49,  -19.45,  -18.03,    1.00,    0.15,    0.31,    2.43
  5,  28, 10, 1,   18.31,   -5.16,  -19.62,   -4.21,   25.00,   -0.74,    0.40,    1.63
  1,  56, 11, 1,   17.98,   -5.65,  -19.63,   -8.70,   -3.00,   -0.50,    0.10,    2.59
 39,  56, 12, 1,   17.82,   -6.15,  -19.50,  -15.28,   -8.00,   -0.49,    0.12,    2.09
 64,  56, 13, 1,   18.68,   -5.36,  -19.83,    6.20,   18.00,    0.79,    0.24,    1.39
 32,  56, 14, 1,   18.50,   -5.71,  -19.92,    2.02,    7.00,    0.57,    0.25,    1.87
 62,  56, 15, 1,   17.64,   -6.65,  -19.49,  -24.44,    0.00,   -2.33,    0.45,    5.74
 30,   0, 16, 1,   18.13,   -6.05,  -19.68,   -8.64,   -5.70,   -0.25,    1.65,    2.02
 70,   0, 17, 1,   18.07,   -5.78,  -19.59,   -7.40,   -5.70,   -0.27,    0.10,    1.79
 51,  14,  1, 1,   19.01,   -5.59,  -19.93,    7.97,   12.00,   -0.24,    0.22,    1.90
 12,  14,  2, 1,   18.33,   -5.45,  -19.66,   -2.96,    9.00,   -0.31,    0.36,    1.48
 38,  14,  3, 1,   18.47,   -5.64,  -19.78,    2.29,   15.00,    0.82,    0.18,    1.80
 73,  14,  4, 1,   18.29,   -5.92,  -19.66,   -6.85,    9.00,   -0.58,    0.39,    1.73
 43,  14,  5, 1,   17.67,   -6.21,  -19.37,  -20.00,    4.00,   -1.35,    0.07,    2.26
 58,  28,  6, 1,   18.85,   -5.27,  -19.88,    9.27,   20.00,    0.66,    0.14,    2.46
 55,  28,  7, 1,   18.29,   -6.13,  -19.58,  -17.75,  -15.00,   -2.28,    0.27,    2.85
 69,  28,  8, 1,   17.91,   -6.02,  -19.38,  -17.90,   -9.00,   -1.74,    0.27,    1.59
 53,  28,  9, 1,   17.88,   -6.11,  -19.45,  -17.41,    1.00,   -1.83,    0.25,    3.33
 71,  28, 10, 1,   18.38,   -5.70,  -19.73,   -0.92,   25.00,    0.28,    0.14,    1.65
 14,  56, 11, 1,   18.30,   -5.74,  -19.77,   -2.38,   -3.00,    0.29,    0.16,    2.83
 26,  56, 12, 1,   17.79,   -6.25,  -19.49,  -20.46,   -8.00,   -1.87,    0.15,    1.84
 16,  56, 13, 1,   18.33,   -5.48,  -19.72,   -1.54,   18.00,    0.42,    0.20,    1.35
 67,  56, 14, 1,   17.91,   -5.73,  -19.49,  -11.87,    7.00,   -0.73,    0.26,    1.70
 28,  56, 15, 1,   18.14,   -6.21,  -19.63,  -15.48,    0.00,   -1.85,    0.23,    1.80
 25,   0, 16, 1,   18.06,   -6.03,  -19.67,   -9.01,   -5.70,   -0.17,    0.21,    2.10
 37,   0, 17, 1,   18.10,   -5.89,  -19.62,   -7.91,   -5.70,    0.08,    0.06,    1.52
 33,  14,  1, 1,   18.88,   -5.27,  -19.97,   10.24,   12.00,    1.28,    0.26,    1.59
 81,  14,  2, 1,   18.42,   -5.66,  -19.63,   -4.41,    9.00,   -0.79,    0.34,    1.52
 72,  14,  3, 1,   18.77,   -5.53,  -19.92,    7.64,   15.00,    0.55,    0.30,    3.72
  9,  14,  4, 1,   17.65,   -5.76,  -19.30,  -19.05,    9.00,   -1.55,    0.18,    1.54
 10,  14,  5, 1,   17.59,   -6.03,  -19.38,  -19.43,    4.00,   -1.22,    0.18,    3.51
 24,  28,  6, 1,   18.88,   -5.23,  -19.92,   10.86,   20.00,    1.43,    0.21,    1.29
  4,  28,  7, 1,   17.68,   -5.62,  -19.32,  -18.99,  -15.00,   -2.29,    0.32,    1.26
 54,  28,  8, 1,   17.66,   -6.00,  -19.38,  -17.68,   -9.00,   -1.42,    0.25,    5.63
  3,  28,  9, 1,   17.73,   -5.58,  -19.34,  -18.41,    1.00,   -2.19,    0.46,    1.72
 68,  28, 10, 1,   18.27,   -5.57,  -19.66,   -1.83,   25.00,    0.62,    0.07,    3.21
 22,  56, 11, 1,   18.44,   -5.65,  -19.77,   -2.52,   -3.00,   -0.25,    0.24,    1.41
 83,  56, 12, 1,   18.36,   -5.88,  -19.64,   -9.33,   -8.00,   -1.63,    0.27,    1.34
 19,  56, 13, 1,   17.94,   -5.92,  -19.64,   -4.26,   18.00,    2.11,    0.32,    2.60
 59,  56, 14, 1,   17.89,   -6.17,  -19.63,   -7.83,    7.00,    1.07,    0.22,    3.84
 21,  56, 15, 1,   17.76,   -6.08,  -19.46,  -17.09,    0.00,   -0.72,    0.23,    1.74
 41,   0, 16, 1,   18.20,   -5.93,  -19.69,   -5.46,   -5.70,    0.03,    0.06,    2.11
 44,   0, 17, 1,   18.22,   -5.98,  -19.73,   -6.14,   -5.70,    0.07,    0.34,    4.55
 20,  14,  1, 1,   18.56,   -5.27,  -19.82,    5.96,   12.00,    1.59,    0.28,    1.48
 78,  14,  2, 1,   18.38,   -5.72,  -19.79,    1.00,    9.00,    1.38,    0.36,    1.41
 13,  14,  3, 1,   18.40,   -5.38,  -19.71,   -0.59,   15.00,    0.35,    0.24,    1.30
 63,  14,  4, 1,   18.33,   -5.96,  -19.81,   -1.86,    9.00,    0.15,    0.51,    1.61
 46,  14,  5, 1,   18.02,   -6.11,  -19.52,  -15.02,    4.00,   -1.94,    0.11,    1.84
 76,  28,  6, 1,   18.96,   -5.42,  -19.94,   10.05,   20.00,    0.79,    0.43,    2.19
 80,  28,  7, 1,   17.91,   -6.05,  -19.38,  -18.84,  -15.00,   -2.19,    0.19,    1.46
 79,  28,  8, 1,   17.97,   -6.15,  -19.49,  -19.17,   -9.00,   -2.00,    0.22,    1.71
 40,  28,  9, 1,   17.84,   -6.07,  -19.47,  -14.75,    1.00,   -0.54,    0.03,    1.33
 45,  28, 10, 1,   18.70,   -5.59,  -19.90,    5.10,   25.00,    0.40,    0.16,    2.10
 48,  56, 11, 1,   18.31,   -5.76,  -19.71,   -3.27,   -3.00,    0.21,    0.29,    1.65
 50,  56, 12, 1,   18.02,   -6.10,  -19.54,  -13.91,   -8.00,   -1.19,    0.11,    1.31
 52,  56, 13, 1,   19.02,   -5.50,  -19.94,    9.52,   18.00,    0.26,    0.29,    1.50
 18,  56, 14, 1,   18.09,   -5.71,  -19.63,   -6.02,    7.00,    0.98,    0.36,    2.24
 66,  56, 15, 1,   17.63,   -6.18,  -19.27,  -24.05,    0.00,   -2.79,    0.40,    1.67
 84,   0, 16, 1,   18.60,   -5.91,  -19.77,   -4.08,   -5.70,   -1.76,    0.06,    1.68
  8,   0, 17, 1,   18.17,   -5.48,  -19.63,   -5.31,   -5.70,    0.36,    0.26,    1.87
