# VP11   2013-02-27_14-38-35
# Elapsed time of measurement: 271 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 45,  14,  1, 1,   17.53,   -5.92,  -19.01,    4.57,   19.00,    1.85,    0.11,    2.86
 25,  14,  2, 1,   17.59,   -5.55,  -18.96,    3.67, -152.00,    1.40,    0.09,    2.09
 71,  14,  3, 1,   17.62,   -5.56,  -19.05,   -5.90, -167.57,    1.00,    0.19,    2.09
 23,  14,  4, 1,   17.49,   -5.84,  -18.86,  -10.16, -156.43,   -0.88,    0.26,    4.69
 40,  14,  5, 1,   17.41,   -6.24,  -18.73,  -21.98, -216.04,   -2.07,    0.31,    2.05
  6,  28,  6, 1,   17.72,   -5.91,  -19.00,   -3.16,    0.00,    0.56,    0.20,    1.60
 72,  28,  7, 1,   17.68,   -5.58,  -19.14,   -2.15, -164.00,    1.40,    0.24,    1.80
 10,  28,  8, 1,   17.65,   -5.27,  -19.02,    8.83, -160.57,    3.22,    0.31,   10.25
 68,  28,  9, 1,   17.83,   -5.72,  -19.13,   -5.31, -175.43,    0.35,    0.27,    2.15
 57,  28, 10, 1,   17.34,   -5.70,  -18.76,   -5.50, -154.04,    0.28,    0.12,    3.00
 16,  56, 11, 1,   17.44,   -6.23,  -18.91,  -10.51,  -11.00,   -0.26,    0.08,    2.94
 82,  56, 12, 1,   17.35,   -5.62,  -18.99,  -10.90, -188.00,    1.37,    0.14,    2.19
 11,  56, 13, 1,   17.42,   -5.45,  -18.85,  -11.96, -180.57,   -0.06,    0.57,    4.54
 63,  56, 14, 1,   17.65,   -5.53,  -18.92,   14.12, -140.43,    3.21,    0.06,    2.33
 51,  56, 15, 1,   17.49,   -5.88,  -18.87,   -1.47, -140.04,    0.69,    0.17,    2.01
 43,   0, 16, 1,   17.39,   -6.15,  -18.88,   -9.02,   -5.70,    0.02,    0.08,    3.16
 66,   0, 17, 1,   18.17,   -5.66,  -19.17,   -5.19,   -5.70,   -1.26,    0.13,    3.55
 64,  14,  1, 1,   17.43,   -5.50,  -18.79,    6.36,   19.00,    2.74,    0.38,    2.64
 36,  14,  2, 1,   17.36,   -5.77,  -19.05,   13.57, -152.00,    4.44,    0.09,    1.96
 17,  14,  3, 1,   17.69,   -5.98,  -19.02,   -3.51, -167.57,   -0.35,    0.48,    2.15
 65,  14,  4, 1,   18.01,   -4.89,  -19.26,   -5.28, -156.43,   -0.49,    0.53,    4.54
 22,  14,  5, 1,   17.49,   -5.85,  -18.73,  -21.08, -216.04,   -2.71,    0.40,    2.91
 75,  28,  6, 1,   17.65,   -5.41,  -19.17,   -1.10,    0.00,    1.79,    0.20,    1.56
  9,  28,  7, 1,   17.57,   -5.88,  -19.01,    2.38, -164.00,    2.70,    0.29,    2.80
 21,  28,  8, 1,   17.67,   -5.65,  -18.96,   -0.42, -160.57,    0.45,    0.51,    1.70
 19,  28,  9, 1,   17.68,   -5.79,  -18.89,   -2.69, -175.43,   -0.31,    0.29,    2.95
 12,  28, 10, 1,   17.78,   -5.69,  -19.04,   -0.82, -154.04,    0.26,    0.06,    5.32
 41,  56, 11, 1,   17.45,   -6.15,  -18.82,  -14.10,  -11.00,   -1.13,    0.08,    2.09
 80,  56, 12, 1,   17.45,   -5.57,  -19.08,   -8.73, -188.00,    1.30,    0.22,    2.03
 32,  56, 13, 1,   17.58,   -5.79,  -18.79,   -8.87, -180.57,   -1.30,    0.37,    3.50
 56,  56, 14, 1,   17.48,   -5.52,  -18.99,    9.05, -140.43,    3.10,    0.10,    4.46
  4,  56, 15, 1,   17.67,   -6.07,  -19.06,   -1.05, -140.04,    1.10,    0.33,    1.99
 83,   0, 16, 1,   17.39,   -5.57,  -19.02,   -8.27,   -5.70,    1.84,    0.09,    2.08
 14,   0, 17, 1,   17.45,   -5.88,  -18.95,   -3.37,   -5.70,    1.24,    0.16,    2.80
  1,  14,  1, 1,   17.68,   -6.21,  -19.10,    8.20,   19.00,    2.14,    0.19,    1.93
 35,  14,  2, 1,   17.40,   -5.72,  -19.09,   17.29, -152.00,    5.24,    0.37,    3.84
 48,  14,  3, 1,   17.48,   -6.13,  -18.86,   -2.73, -167.57,    0.25,    0.25,    2.17
 13,  14,  4, 1,   17.68,   -5.82,  -18.92,   -1.16, -156.43,    0.45,    0.18,    4.00
 34,  14,  5, 1,   17.57,   -5.92,  -18.66,  -26.32, -216.04,   -3.77,    0.20,    5.96
 47,  28,  6, 1,   17.36,   -6.33,  -18.87,   -4.31,    0.00,    0.87,    0.15,    8.14
 85,  28,  7, 1,   17.54,   -5.07,  -19.09,    2.66, -164.00,    3.22,    0.23,    3.06
 24,  28,  8, 1,   17.49,   -5.64,  -18.97,    1.56, -160.57,    1.62,    0.13,    4.17
 29,  28,  9, 1,   17.48,   -5.71,  -18.87,   -7.99, -175.43,   -0.28,    0.25,    5.84
 79,  28, 10, 1,   17.63,   -5.31,  -19.08,   -1.46, -154.04,    1.61,    0.24,    1.67
  5,  56, 11, 1,   17.64,   -6.04,  -18.92,   -8.43,  -11.00,   -0.20,    0.24,    2.01
 39,  56, 12, 1,   17.49,   -6.15,  -18.81,  -16.09, -188.00,   -1.67,    0.35,    1.99
 73,  56, 13, 1,   17.56,   -5.74,  -19.13,   -9.89, -180.57,    0.76,    0.63,    1.54
 28,  56, 14, 1,   17.60,   -5.46,  -19.03,   11.23, -140.43,    3.20,    0.30,    4.50
 67,  56, 15, 1,   18.17,   -5.52,  -19.18,   -0.48, -140.04,   -0.37,    0.21,    3.20
 61,   0, 16, 1,   17.27,   -6.05,  -18.67,   -8.83,   -5.70,    1.01,    0.52,    4.94
