# VP12   2013-10-29_18-05-31
# Elapsed time of measurement: 361 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
104,   14,  1, 1,    8.81,  -14.44,   25.04,   35.70,   19.00,   -1.95,    0.10,    3.26
  3,   14,  2, 1,    9.12,  -14.20,   25.02,   24.69,   20.00,    0.19,    0.29,    2.17
 30,   14,  3, 1,    9.54,  -13.69,   25.14,    3.09,    9.00,    3.32,    0.19,    3.09
 16,   14,  4, 1,    8.91,  -14.67,   24.98,   32.08,   15.00,    0.09,    0.35,    3.10
 84,   14,  5, 1,    8.86,  -14.67,   25.01,   43.31,   18.00,   -1.95,    0.28,    8.14
105,   28,  6, 1,    9.40,  -13.67,   25.16,    3.12,    0.00,    3.60,    0.26,    3.08
 74,   28,  7, 1,    9.40,  -13.61,   25.10,   10.75,   10.00,    1.72,    0.16,    3.09
 52,   28,  8, 1,    8.93,  -14.37,   25.04,   28.47,   18.00,   -1.57,    0.16,    2.49
 26,   28,  9, 1,    9.88,  -13.49,   25.07,    3.76,   13.00,    5.49,    0.15,    3.21
 18,   28, 10, 1,    8.98,  -14.72,   24.98,   34.58,   29.00,    0.41,    0.16,    3.19
 89,   56, 11, 1,    9.62,  -13.26,   25.15,  -12.09,  -11.00,    5.82,    0.26,    1.17
  7,   56, 12, 1,    9.65,  -12.93,   25.18,  -10.46,  -13.00,    5.13,    0.20,    3.27
 34,   56, 13, 1,    9.49,  -13.71,   25.09,    4.97,   -1.00,    2.80,    0.23,    2.99
  9,   56, 14, 1,    9.03,  -14.37,   25.00,   29.39,   43.00,   -0.08,    0.13,    2.29
 73,   56, 15, 1,    8.52,  -14.94,   25.02,   43.55,   45.00,   -2.49,    0.32,    3.09
 12, 1456, 16, 1,    9.66,  -12.81,   25.23,  -16.62,  -11.00,    6.68,    0.33,    2.17
 45, 1456, 17, 1,    9.71,  -13.63,   25.07,    3.10,    8.00,    4.40,    0.12,    2.93
108, 1456, 18, 1,    9.31,  -13.01,   25.25,  -24.72,    2.00,    6.26,    0.25,    4.10
 95, 1456, 19, 1,    9.57,  -13.36,   25.16,   -4.73,    9.00,    5.07,    0.12,    4.22
  2, 1456, 20, 1,    9.30,  -13.86,   25.07,   17.54,   42.00,    1.19,    0.08,    5.11
 57,    0, 21, 1,    9.45,  -13.18,   25.19,   -8.05,   -5.70,    3.47,    0.08,    3.08
 76,    0, 22, 1,    9.51,  -13.72,   25.10,    5.46,   -5.70,    3.71,    0.19,    3.00
 79,   14,  1, 1,    9.38,  -14.20,   24.99,   18.61,   19.00,    1.96,    0.14,    4.18
 39,   14,  2, 1,    8.99,  -14.73,   24.95,   26.17,   20.00,    0.88,    0.50,    2.24
 25,   14,  3, 1,    9.67,  -14.10,   24.97,   16.92,    9.00,    3.95,    0.21,    3.28
 98,   14,  4, 1,    8.69,  -14.56,   25.05,   34.68,   15.00,   -1.90,    0.13,    3.02
 91,   14,  5, 1,    9.59,  -13.81,   25.08,   11.88,   18.00,    2.71,    0.26,    4.03
 80,   28,  6, 1,    9.68,  -13.53,   25.06,    0.36,    0.00,    4.66,    0.30,    4.02
 55,   28,  7, 1,    9.56,  -13.75,   25.07,    4.33,   10.00,    3.06,    0.22,    3.13
 36,   28,  8, 1,    9.54,  -13.71,   25.07,    3.30,   18.00,    3.35,    0.32,    3.16
 58,   28,  9, 1,    8.48,  -14.80,   25.02,   39.33,   13.00,   -2.98,    0.53,    3.17
 90,   28, 10, 1,    8.27,  -14.97,   25.06,   49.19,   29.00,   -4.27,    0.46,    4.05
102,   56, 11, 1,    9.21,  -13.24,   25.21,  -10.00,  -11.00,    3.92,    0.12,    3.16
 40,   56, 12, 1,    9.75,  -13.09,   25.15,  -12.84,  -13.00,    5.56,    0.49,    2.22
 64,   56, 13, 1,    9.59,  -13.57,   25.12,    3.51,   -1.00,    3.18,    0.04,    2.24
 59,   56, 14, 1,    8.53,  -15.11,   24.94,   41.57,   43.00,   -2.00,    0.08,    3.05
 92,   56, 15, 1,    8.62,  -15.15,   24.95,   52.19,   45.00,   -2.66,    0.16,    4.20
 33, 1456, 16, 1,    9.67,  -12.94,   25.15,   -8.25,  -11.00,    5.31,    0.17,    3.07
 19, 1456, 17, 1,    9.80,  -13.64,   25.04,    7.54,    8.00,    4.67,    0.05,    3.10
 27, 1456, 18, 1,    9.76,  -12.87,   25.15,  -15.89,    2.00,    6.55,    0.19,    3.20
  5, 1456, 19, 1,    9.25,  -14.13,   25.05,   19.94,    9.00,    1.24,    0.29,    5.10
 43, 1456, 20, 1,    9.03,  -14.82,   24.93,   32.18,   42.00,    0.79,    0.22,    4.26
 17,    0, 21, 1,    9.86,  -13.54,   25.08,    1.99,   -5.70,    5.14,    0.18,    3.04
 15,    0, 22, 1,    9.70,  -13.49,   25.12,    1.39,   -5.70,    4.37,    0.07,    1.30
 67,   14,  1, 1,    9.32,  -14.25,   24.98,   20.13,   19.00,    1.43,    0.32,    4.06
 29,   14,  2, 1,    9.01,  -14.71,   24.94,   29.67,   20.00,    0.37,    0.31,    3.16
 46,   14,  3, 1,    9.29,  -14.35,   24.97,   23.73,    9.00,    1.03,    0.20,    3.10
 42,   14,  4, 1,    9.26,  -14.40,   24.96,   24.91,   15.00,    1.30,    0.41,    4.02
106,   14,  5, 1,    8.38,  -15.07,   25.04,   44.01,   18.00,   -2.77,    0.39,    3.09
 96,   28,  6, 1,    9.37,  -13.78,   25.14,    6.44,    0.00,    3.09,    0.10,    4.21
 72,   28,  7, 1,    9.39,  -13.68,   25.16,    6.43,   10.00,    2.97,    0.21,    3.10
 97,   28,  8, 1,    8.99,  -14.40,   25.06,   23.55,   18.00,    0.55,    0.12,    2.36
101,   28,  9, 1,    8.84,  -14.08,   25.11,   24.11,   13.00,   -1.77,    0.30,    3.15
 82,   28, 10, 1,    8.81,  -15.04,   24.97,   48.03,   29.00,   -1.69,    0.09,    6.35
 41,   56, 11, 1,    9.60,  -13.49,   25.12,    4.08,  -11.00,    3.38,    0.17,    2.22
103,   56, 12, 1,    9.21,  -13.27,   25.15,   -8.77,  -13.00,    4.18,    0.34,    4.07
 71,   56, 13, 1,    9.38,  -13.70,   25.10,    6.37,   -1.00,    2.68,    0.38,    3.06
 68,   56, 14, 1,    8.68,  -14.90,   24.99,   41.12,   43.00,   -1.80,    0.06,    2.41
 81,   56, 15, 1,    8.61,  -15.07,   24.97,   45.71,   45.00,   -2.00,    0.28,    4.11
 31, 1456, 16, 1,    9.68,  -12.96,   25.16,  -13.06,  -11.00,    5.83,    0.16,    3.00
  1, 1456, 17, 1,    9.27,  -13.49,   25.20,    2.70,    8.00,    1.62,    0.25,    4.65
 69, 1456, 18, 1,    9.69,  -13.13,   25.13,   -7.89,    2.00,    5.42,    0.09,    3.14
 63, 1456, 19, 1,    9.22,  -14.26,   25.00,   25.48,    9.00,    0.22,    0.05,    2.41
 78, 1456, 20, 1,    8.82,  -14.90,   24.95,   37.28,   42.00,   -0.65,    0.26,    3.06
 53,    0, 21, 1,    9.53,  -12.91,   25.19,  -11.17,   -5.70,    4.39,    0.35,    2.96
 32,    0, 22, 1,    9.57,  -13.56,   25.11,    2.95,   -5.70,    3.67,    0.17,    3.04
 35,   14,  1, 1,    9.06,  -14.42,   25.00,   27.98,   19.00,   -0.32,    0.07,    3.24
 86,   14,  2, 1,    9.28,  -14.26,   25.02,   23.97,   20.00,    0.95,    0.26,    3.18
 83,   14,  3, 1,    9.35,  -13.96,   25.06,   18.14,    9.00,    1.04,    0.17,    4.18
 54,   14,  4, 1,    8.85,  -14.58,   25.02,   34.72,   15.00,   -1.80,    0.34,    3.14
107,   14,  5, 1,    8.38,  -14.93,   25.01,   41.70,   18.00,   -3.30,    0.20,    2.04
 28,   28,  6, 1,    9.51,  -13.57,   25.11,    4.51,    0.00,    3.08,    0.25,    3.05
 11,   28,  7, 1,    9.62,  -13.70,   25.07,    7.77,   10.00,    3.56,    0.14,    2.37
 66,   28,  8, 1,    9.19,  -14.12,   25.03,   19.85,   18.00,   -0.04,    0.27,    1.56
110,   28,  9, 1,    8.48,  -15.12,   24.99,   45.84,   13.00,   -2.24,    0.22,    3.22
 44,   28, 10, 1,    9.11,  -14.42,   24.99,   29.45,   29.00,    0.10,    0.18,    9.50
100,   56, 11, 1,    9.13,  -13.28,   25.30,  -11.70,  -11.00,    3.48,    0.22,    2.95
 70,   56, 12, 1,    9.69,  -12.97,   25.16,   -9.19,  -13.00,    5.77,    0.30,    3.16
 38,   56, 13, 1,    9.43,  -13.57,   25.12,    2.85,   -1.00,    2.72,    0.14,    2.31
 99,   56, 14, 1,    8.24,  -15.04,   25.05,   44.82,   43.00,   -3.57,    0.04,    3.33
 56,   56, 15, 1,    8.41,  -15.04,   24.98,   45.31,   45.00,   -2.93,    0.22,    3.03
 87, 1456, 16, 1,    9.81,  -13.19,   25.13,  -12.51,  -11.00,    6.91,    0.07,    3.18
  4, 1456, 17, 1,    9.52,  -13.45,   25.16,    2.92,    8.00,    3.06,    0.12,    2.13
 20, 1456, 18, 1,    9.97,  -13.12,   25.08,   -4.47,    2.00,    6.59,    0.15,    3.52
  6, 1456, 19, 1,    9.26,  -14.03,   25.05,   18.16,    9.00,    1.17,    0.11,    1.35
 21, 1456, 20, 1,    8.94,  -14.62,   24.98,   34.35,   42.00,    0.03,    0.19,    2.98
109,    0, 21, 1,    9.50,  -13.97,   25.08,    8.45,   -5.70,    3.88,    0.17,    3.95
 14,    0, 22, 1,    9.61,  -13.57,   25.12,    1.87,   -5.70,    4.02,    0.07,    3.21
 94,   14,  1, 1,    9.06,  -14.32,   25.05,   30.66,   19.00,   -0.52,    0.10,    3.68
 61,   14,  2, 1,    9.04,  -14.36,   25.00,   28.21,   20.00,   -0.64,    0.06,    4.37
 77,   14,  3, 1,    8.99,  -14.68,   24.96,   34.84,    9.00,   -0.20,    0.29,    3.20
 93,   14,  4, 1,    9.13,  -14.31,   25.03,   28.49,   15.00,   -0.61,    0.35,    4.09
 85,   14,  5, 1,    8.69,  -14.64,   25.04,   42.68,   18.00,   -2.73,    0.10,    1.34
 37,   28,  6, 1,    9.42,  -13.60,   25.12,    2.89,    0.00,    2.80,    0.21,    2.08
 47,   28,  7, 1,    9.47,  -13.72,   25.09,    4.54,   10.00,    2.82,    0.29,    3.08
 65,   28,  8, 1,    8.99,  -14.20,   25.07,   20.86,   18.00,   -0.56,    0.19,    2.33
  8,   28,  9, 1,    9.57,  -13.63,   25.10,    6.13,   13.00,    3.52,    0.13,    2.31
 62,   28, 10, 1,    8.90,  -14.43,   24.99,   36.67,   29.00,   -2.17,    0.26,    4.66
 88,   56, 11, 1,    9.68,  -13.24,   25.21,  -12.22,  -11.00,    6.13,    0.15,    5.17
 24,   56, 12, 1,   10.09,  -12.67,   25.10,  -10.79,  -13.00,    7.97,    0.29,    3.17
 51,   56, 13, 1,    9.67,  -13.36,   25.18,  -12.68,   -1.00,    4.70,    0.16,    3.15
 13,   56, 14, 1,    8.52,  -14.87,   25.00,   38.48,   43.00,   -1.29,    0.37,    2.51
 48,   56, 15, 1,    8.63,  -14.96,   24.96,   40.59,   45.00,   -2.00,    0.15,    3.13
 10, 1456, 16, 1,    9.66,  -12.90,   25.18,  -13.28,  -11.00,    5.32,    0.16,    2.53
 22, 1456, 17, 1,    9.87,  -13.60,   25.06,    5.84,    8.00,    4.90,    0.07,    2.45
 75, 1456, 18, 1,    9.64,  -12.98,   25.17,  -19.32,    2.00,    6.91,    0.15,    3.14
 50, 1456, 19, 1,    8.76,  -14.77,   24.99,   40.55,    9.00,   -1.98,    0.22,    3.12
 60, 1456, 20, 1,    8.70,  -14.58,   25.02,   35.10,   42.00,   -2.33,    0.08,    3.51
 23,    0, 21, 1,    9.83,  -13.53,   25.06,    5.04,   -5.70,    4.69,    0.09,    2.23
 49,    0, 22, 1,    9.50,  -13.10,   25.18,   -7.97,   -5.70,    3.69,    0.17,    3.11
