# VP03   2013-10-17_16-59-35
# Elapsed time of measurement: 799 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 42,   14,  2, 1,   15.09,    6.18,  -30.42,   23.71,    9.00,   -2.02,    0.12,   15.21,   0
 38,   14,  3, 1,   16.43,    6.27,  -30.42,   25.56,   15.00,   -2.28,    0.09,   10.27,   0
 18,   14,  4, 1,   14.35,    5.62,  -30.12,   50.49,    9.00,   -6.65,    0.53,   13.71,   0
 94,   14,  5, 1,   14.71,    3.91,  -29.99,   61.45,    4.00,  -11.61,    0.17,   16.19,   0
 78,   28,  6, 1,   15.18,    6.57,  -30.49,   15.41,   20.00,    0.41,    0.33,    4.02,   0
 56,   28,  7, 1,   14.07,    6.49,  -30.83,  -22.03,  -15.00,   -0.52,    0.18,    5.04,   0
 41,   28,  8, 1,   14.63,    6.40,  -30.74,  -16.22,   -9.00,   -0.42,    0.11,    3.21,   0
 45,   28,  9, 1,   14.95,    6.95,  -30.62,   -9.91,    1.00,   -0.21,    0.09,    8.34,   0
 72,   28, 10, 1,   15.08,    6.53,  -30.49,    6.85,   25.00,   -0.83,    0.28,    6.08,   0
 12,   56, 11, 1,   14.52,    6.04,  -31.08,   -4.74,   -3.00,    1.10,    0.22,    4.12,   0
 61,   56, 12, 1,   14.38,    6.54,  -30.76,  -12.88,   -8.00,   -0.18,    0.17,    4.44,   0
 22,   56, 13, 1,   15.35,    6.31,  -30.45,   11.16,   18.00,   -1.57,    0.86,    4.56,   0
 84,   56, 14, 1,   15.28,    6.19,  -30.76,   -4.48,    7.00,   -0.21,    0.24,    2.69,   0
 33,   56, 15, 1,   14.60,    6.67,  -30.66,  -10.56,    0.00,   -1.52,    0.43,    4.31,   0
 60, 1456, 16, 1,   15.13,    6.42,  -30.59,    8.45,   11.00,   -0.30,    0.08,    3.85,   0
 19, 1456, 17, 1,   14.98,    6.71,  -30.79,   -9.86,  -11.00,    0.68,    0.07,    3.70,   0
 52, 1456, 18, 1,   14.62,    6.51,  -30.69,   -7.91,   -8.00,   -0.22,    0.02,    2.34,   0
  2, 1456, 19, 1,   14.84,    6.59,  -30.92,   -2.04,    4.00,   -0.37,    0.07,    5.10,   0
 25, 1456, 20, 1,   14.14,    6.47,  -30.49,    8.02,   11.00,   -0.91,    0.04,    4.42,   0
 49,    0, 21, 1,   14.79,    6.64,  -30.63,   -6.96,   -5.70,   -0.84,    0.10,    5.10,   0
 30,    0, 22, 1,   14.80,    6.65,  -30.62,    0.15,   -5.70,   -0.66,    0.19,    2.90,   0
 71,   14,  1, 1,   14.66,    6.17,  -30.64,    8.54,   12.00,    1.14,    0.13,    3.22,   0
 29,   14,  2, 1,   15.37,    6.34,  -30.51,   15.64,    9.00,   -1.08,    0.10,    5.42,   0
108,   14,  3, 1,   16.22,    5.47,  -30.46,   27.04,   15.00,   -1.88,    0.35,    8.01,   0
 47,   14,  4, 1,   13.72,    5.99,  -30.13,   41.27,    9.00,   -3.52,    0.50,   23.95,   0
 23,   14,  5, 1,   13.26,    5.14,  -30.10,   65.79,    4.00,   -9.37,    0.58,   13.65,   0
 50,   28,  6, 1,   15.78,    6.35,  -30.36,   20.93,   20.00,   -1.78,    0.21,    3.96,   0
109,   28,  7, 1,   14.69,    6.03,  -30.81,  -15.34,  -15.00,    0.33,    0.14,    4.32,   0
 34,   28,  8, 1,   15.02,    6.53,  -30.68,  -17.44,   -9.00,   -1.48,    0.15,    4.04,   0
 15,   28,  9, 1,   14.59,    6.40,  -30.97,  -13.32,    1.00,   -0.88,    0.24,    6.39,   0
 13,   28, 10, 1,   14.99,    6.11,  -30.92,    5.42,   25.00,    0.11,    0.60,    6.74,   0
 10,   56, 11, 1,   14.64,    6.25,  -30.98,   -5.82,   -3.00,    0.59,    0.30,    6.58,   0
 48,   56, 12, 1,   14.73,    6.90,  -30.61,   -9.09,   -8.00,   -1.09,    0.36,    9.39,   0
 80,   56, 13, 1,   15.46,    6.80,  -30.34,   11.70,   18.00,   -1.07,    0.70,    7.03,   0
 58,   56, 14, 1,   14.61,    6.60,  -30.60,   -3.98,    7.00,    0.05,    0.24,    6.12,   0
 17,   56, 15, 1,   14.43,    6.20,  -31.06,  -12.25,    0.00,   -0.07,    0.13,    4.25,   0
 32, 1456, 16, 1,   14.75,    6.15,  -30.66,    5.52,   11.00,    0.34,    0.04,    4.10,   0
 11, 1456, 17, 1,   14.50,    6.27,  -31.03,  -12.99,  -11.00,    0.11,    0.04,    3.95,   0
 75, 1456, 18, 1,   14.43,    6.38,  -30.68,   -6.52,   -8.00,    0.07,    0.15,    7.25,   0
 43, 1456, 19, 1,   15.09,    6.34,  -30.59,    4.73,    4.00,   -2.62,    0.12,    5.01,   0
 31, 1456, 20, 1,   14.72,    6.43,  -30.59,    4.97,   11.00,    0.60,    0.10,    4.75,   0
  8,    0, 21, 1,   14.79,    6.46,  -30.96,   -8.07,   -5.70,   -0.30,    0.07,    2.17,   0
 53,    0, 22, 1,   14.37,    6.56,  -30.69,   -9.04,   -5.70,    0.69,    0.17,    6.78,   0
  5,   14,  1, 1,   15.22,    6.08,  -30.99,    5.53,   12.00,   -0.52,    0.27,    4.94,   0
  4,   14,  2, 1,   15.51,    6.46,  -30.91,   15.09,    9.00,   -0.47,    0.29,    8.61,   0
 20,   14,  3, 1,   14.34,    5.70,  -30.27,   30.53,   15.00,   -3.95,    0.40,   12.93,   0
 26,   14,  4, 1,   14.77,    6.28,  -30.11,   36.22,    9.00,   -3.39,    0.38,   11.08,   0
 62,   14,  5, 1,   12.27,    5.84,  -29.95,   60.75,    4.00,  -13.68,    0.24,   19.15,   0
 89,   28,  6, 1,   16.01,    6.02,  -30.55,   17.49,   20.00,   -0.64,    0.15,    4.15,   0
 69,   28,  7, 1,   14.38,    5.88,  -30.82,  -20.66,  -15.00,   -1.39,    0.25,    6.96,   0
 93,   28,  8, 1,   13.80,    6.75,  -30.54,  -13.56,   -9.00,   -1.02,    0.45,    4.81,   0
107,   28,  9, 1,   14.75,    6.31,  -30.64,  -14.95,    1.00,   -0.19,    0.30,    4.03,   0
 87,   28, 10, 1,   14.61,    6.78,  -30.41,    5.74,   25.00,   -2.45,    0.05,    4.42,   0
 73,   56, 11, 1,   14.49,    6.24,  -30.71,   -5.48,   -3.00,   -0.02,    0.12,    3.24,   0
 40,   56, 12, 1,   14.74,    6.38,  -30.78,   -9.26,   -8.00,    0.27,    0.21,    3.92,   0
 97,   56, 13, 1,   15.83,    6.44,  -30.47,   14.29,   18.00,    0.11,    0.32,    4.12,   0
 16,   56, 14, 1,   14.67,    6.43,  -30.97,   -3.15,    7.00,    0.05,    0.73,    4.92,   0
 28,   56, 15, 1,   14.83,    6.66,  -30.65,   -1.50,    0.00,   -1.62,    0.44,    5.17,   0
 95, 1456, 16, 1,   14.64,    6.51,  -30.37,   11.26,   11.00,   -2.36,    0.04,    4.47,   0
100, 1456, 17, 1,   15.07,    6.31,  -30.74,  -13.05,  -11.00,   -0.67,    0.09,    1.57,   0
 64, 1456, 18, 1,   14.53,    6.05,  -30.66,    1.11,   -8.00,    0.52,    0.08,    3.30,   0
 46, 1456, 19, 1,   15.14,    6.62,  -30.64,    2.43,    4.00,    0.99,    0.09,    3.09,   0
 70, 1456, 20, 1,   14.61,    6.22,  -30.68,    2.13,   11.00,    0.70,    0.16,    4.10,   0
 76,    0, 21, 1,   14.27,    6.60,  -30.65,   -7.11,   -5.70,    0.65,    0.04,    4.46,   0
 37,    0, 22, 1,   15.02,    6.61,  -30.71,   -7.41,   -5.70,   -0.36,    0.05,    5.24,   0
