# VP04   2013-10-18_11-05-20
# Elapsed time of measurement: 572 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 70,   56, 12, 1,   14.86,    9.98,  -30.71,   -6.76,   -8.00,    3.99,    0.43,    3.88
 19,   56, 13, 1,   15.24,    9.14,  -30.46,    8.93,   18.00,    1.52,    0.37,    5.14
 63,   56, 14, 1,   14.38,    9.86,  -31.03,   -6.38,    7.00,    5.15,    0.19,    2.91
 28,   56, 15, 1,   15.68,    9.96,  -30.79,  -10.32,    0.00,    3.69,    0.74,    6.13
 88, 1456, 16, 1,   15.72,   10.61,  -30.60,   14.02,   11.00,    0.15,    0.27,    2.82
  3, 1456, 17, 1,   15.49,    9.53,  -30.82,  -18.56,  -11.00,    2.42,    0.09,    6.92
 27, 1456, 18, 1,   15.52,    9.97,  -30.79,   -7.29,   -8.00,    3.65,    0.15,    4.86
  1, 1456, 19, 1,   16.03,    9.31,  -30.79,   -8.09,    4.00,    1.62,    0.13,    8.14
 93, 1456, 20, 1,   14.90,    9.94,  -30.76,    5.53,   11.00,    1.98,    0.24,    7.78
 55,    0, 21, 1,   14.75,   10.12,  -30.94,   -9.60,   -5.70,    5.05,    0.29,    3.95
102,    0, 22, 1,   15.12,    9.87,  -31.21,   -7.56,   -5.70,    4.88,    0.16,    5.05
 10,   14,  1, 1,   15.11,    8.93,  -30.63,   11.46,   12.00,    2.02,    0.19,    3.81
 69,   14,  2, 1,   14.82,   10.14,  -30.65,    8.44,    9.00,    2.80,    0.24,    2.89
 59,   14,  3, 1,   14.90,    9.24,  -30.56,   20.31,   15.00,    1.06,    0.61,   11.06
 99,   14,  4, 1,   15.03,    9.39,  -30.64,   25.98,    9.00,   -0.92,    0.70,    3.86
  7,   14,  5, 1,   14.46,    8.09,  -30.38,   38.58,    4.00,   -3.12,    0.32,    1.80
100,   28,  6, 1,   14.94,    9.59,  -30.82,   17.04,   20.00,    1.62,    0.30,    4.00
 65,   28,  7, 1,   14.12,    9.72,  -31.05,  -22.92,  -15.00,    4.44,    0.44,    3.98
 72,   28,  8, 1,   15.30,   10.11,  -31.04,   -9.80,   -9.00,    3.46,    0.69,    3.77
 79,   28,  9, 1,   14.63,   10.41,  -30.86,  -13.43,    1.00,    2.93,    0.22,    6.09
104,   28, 10, 1,   14.60,    9.87,  -30.96,   10.53,   25.00,    2.80,    0.38,    4.08
 22,   56, 11, 1,   15.59,    9.87,  -30.83,   -7.41,   -3.00,    3.11,    0.39,    5.54
 38,   56, 12, 1,   15.33,    9.54,  -30.90,  -12.00,   -8.00,    3.16,    0.24,    4.88
 91,   56, 13, 1,   15.10,   10.86,  -30.64,   10.05,   18.00,    1.88,    0.91,    3.68
 96,   56, 14, 1,   15.02,    9.98,  -30.84,   -1.64,    7.00,    2.45,    0.50,    3.98
 32,   56, 15, 1,   15.16,   10.02,  -30.83,  -15.37,    0.00,    2.92,    0.48,    7.93
 16, 1456, 16, 1,   14.82,    9.29,  -30.70,    6.96,   11.00,    2.67,    0.09,    5.81
 94, 1456, 17, 1,   15.19,   10.23,  -30.99,  -10.48,  -11.00,    3.54,    0.12,    3.09
 52, 1456, 18, 1,   15.27,    9.68,  -31.09,  -11.18,   -8.00,    5.53,    0.17,    5.71
 50, 1456, 19, 1,   15.49,    9.74,  -30.87,   -4.77,    4.00,    3.39,    0.08,    2.84
 11, 1456, 20, 1,   14.77,    9.02,  -30.71,   -1.74,   11.00,    2.95,    0.08,    5.18
 77,    0, 21, 1,   15.21,   10.38,  -30.99,   -6.33,   -5.70,    4.70,    0.25,    3.82
109,    0, 22, 1,   15.15,   10.65,  -31.04,  -11.89,   -5.70,    4.09,    0.22,    2.71
 18,   14,  1, 1,   14.98,    9.37,  -30.56,    8.80,   12.00,    1.56,    0.22,    6.00
 95,   14,  2, 1,   15.18,    9.97,  -30.64,   16.68,    9.00,    0.58,    0.31,    2.86
 41,   14,  3, 1,   15.09,    8.55,  -30.51,   25.86,   15.00,    0.45,    0.55,    8.87
 86,   14,  4, 1,   15.62,    9.33,  -30.49,   31.23,    9.00,   -3.04,    0.66,    1.66
  6,   14,  5, 1,   14.63,    8.16,  -30.33,   38.87,    4.00,   -3.35,    0.27,   10.90
 53,   28,  6, 1,   15.04,    9.24,  -30.70,   16.56,   20.00,    2.09,    0.30,    3.87
 33,   28,  7, 1,   15.49,    9.98,  -30.97,  -21.38,  -15.00,    3.40,    0.19,    5.05
