# VP01   2013-10-15_17-21-59
# Elapsed time of measurement: 272 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 19,  14,  1, 1,   15.96,    8.15,  -26.43,   11.73,   19.00,    0.73,    0.11,    1.98
 85,  14,  2, 1,   15.79,    6.97,  -26.73,    8.81,   20.00,    0.11,    0.14,    1.33
 63,  14,  3, 1,   15.17,    7.41,  -26.66,    6.48,    9.00,    2.54,    0.21,    1.95
 25,  14,  4, 1,   16.23,    7.91,  -26.47,   22.25,   15.00,    1.89,    0.31,    3.53
 66,  14,  5, 1,   15.54,    7.11,  -26.71,    9.47,   18.00,    1.12,    0.52,    2.57
 80,  28,  6, 1,   15.36,    7.23,  -26.73,    3.36,    0.00,    0.75,    0.33,    1.87
  9,  28,  7, 1,   15.51,    7.91,  -26.59,    0.05,   10.00,    0.71,    0.27,    3.00
 43,  28,  8, 1,   15.62,    7.83,  -26.49,   11.10,   18.00,   -0.94,    0.16,    2.03
101,  28,  9, 1,   15.89,    7.85,  -26.48,   10.16,   13.00,    0.47,    0.19,    2.00
 69,  28, 10, 1,   16.26,    6.87,  -26.68,   32.34,   29.00,    0.99,    0.17,    2.66
105,  56, 11, 1,   14.99,    7.94,  -26.56,   -6.22,  -11.00,    0.67,    0.14,    2.11
 89,  56, 12, 1,   14.53,    7.77,  -26.62,  -13.04,  -13.00,    0.93,    0.35,    2.72
  3,  56, 13, 1,   14.73,    8.06,  -26.57,   -6.42,   -1.00,    1.96,    0.19,    1.88
 23,  56, 14, 1,   17.44,    7.09,  -26.42,   41.55,   43.00,   -0.33,    0.19,    4.85
 17,  56, 15, 1,   17.67,    6.75,  -26.41,   50.87,   45.00,    0.59,    0.44,    2.20
 97, 1456, 16, 1,   14.71,    7.93,  -26.61,   -8.76,  -11.00,    1.47,    0.07,    1.92
 96, 1456, 17, 1,   15.78,    7.65,  -26.58,   10.78,    8.00,    0.46,    0.12,    1.73
 47, 1456, 18, 1,   15.16,    8.25,  -26.49,   -5.90,    2.00,   -1.36,    0.04,    2.59
100, 1456, 19, 1,   16.20,    7.51,  -26.55,   17.34,    9.00,    0.26,    0.08,    2.81
 88, 1456, 20, 1,   15.76,    7.13,  -26.71,   20.31,   42.00,    0.93,    0.12,    2.89
  4,   0, 21, 1,   14.65,    7.99,  -26.59,   -8.16,   -5.70,    2.04,    0.20,    1.89
110,   0, 22, 1,   15.08,    7.86,  -26.60,   -7.00,   -5.70,    0.90,    0.15,    1.76
104,  14,  1, 1,   15.81,    7.74,  -26.61,   10.98,   19.00,    0.67,    0.09,    3.00
 57,  14,  2, 1,   15.55,    7.22,  -26.76,   19.82,   20.00,    1.99,    0.35,    2.65
 50,  14,  3, 1,   16.26,    7.33,  -26.55,   20.89,    9.00,   -1.17,    0.28,    2.78
 70,  14,  4, 1,   16.00,    7.30,  -26.57,   18.25,   15.00,    0.26,    0.23,    2.02
 75,  14,  5, 1,   15.70,    7.13,  -26.65,   10.33,   18.00,    0.16,    0.38,    2.61
 58,  28,  6, 1,   15.01,    7.44,  -26.69,    1.21,    0.00,    2.16,    0.38,    2.18
 21,  28,  7, 1,   15.80,    8.58,  -26.23,    1.62,   10.00,   -0.83,    0.17,    2.76
 52,  28,  8, 1,   15.50,    7.45,  -26.73,   11.76,   18.00,    0.25,    0.43,    2.67
 48,  28,  9, 1,   15.40,    8.11,  -26.50,    2.82,   13.00,   -0.42,    0.16,    4.25
  5,  28, 10, 1,   15.09,    8.24,  -26.46,  -11.78,   29.00,   -0.38,    0.52,    4.85
 99,  56, 11, 1,   14.70,    8.08,  -26.56,  -12.11,  -11.00,    0.73,    0.19,    2.15
109,  56, 12, 1,   14.87,    7.82,  -26.61,   -9.07,  -13.00,    1.25,    0.14,    1.26
 42,  56, 13, 1,   14.96,    7.90,  -26.61,   -3.31,   -1.00,   -1.05,    0.16,    2.30
 65,  56, 14, 1,   16.12,    6.91,  -26.69,   29.02,   43.00,    1.11,    0.19,    2.35
 20,  56, 15, 1,   17.50,    6.93,  -26.37,   47.49,   45.00,    0.68,    0.17,    2.71
 94, 1456, 16, 1,   14.80,    7.98,  -26.58,   -8.33,  -11.00,    1.10,    0.05,    1.27
 64, 1456, 17, 1,   15.16,    7.45,  -26.70,    5.32,    8.00,    2.44,    0.05,    1.80
 16, 1456, 18, 1,   14.88,    8.44,  -26.48,   -6.55,    2.00,    1.18,    0.05,    2.53
 32, 1456, 19, 1,   16.13,    7.55,  -26.56,   21.69,    9.00,    0.60,    0.05,    1.94
 53, 1456, 20, 1,   14.98,    7.27,  -26.78,   17.52,   42.00,    1.81,    0.11,    3.33
