# VP05   2013-10-22_17-42-16
# Elapsed time of measurement: 530 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 91,  14,  1, 1,   13.27,    3.31,  -28.01,    5.85,   12.00,   -1.49,    0.18,    2.71
 70,  14,  2, 1,   13.20,    3.27,  -27.96,   14.51,    9.00,   -0.44,    0.17,    3.21
 84,  14,  3, 1,   12.84,    3.35,  -28.08,    2.29,   15.00,   -0.60,    0.36,   27.81
 25,  14,  4, 1,   13.93,    2.45,  -27.88,   41.62,    9.00,   -3.00,    0.43,   17.79
 54,  14,  5, 1,   14.01,    0.80,  -27.88,   54.69,    4.00,   -7.58,    0.10,   11.43
 28,  28,  6, 1,   13.39,    3.35,  -27.95,   14.50,   20.00,   -1.08,    0.17,    3.83
 79,  28,  7, 1,   12.55,    3.51,  -28.17,  -23.93,  -15.00,   -2.40,    0.25,    3.86
102,  28,  8, 1,   13.02,    3.53,  -28.10,  -20.33,   -9.00,   -4.58,    0.23,    2.38
 21,  28,  9, 1,   12.40,    3.01,  -28.20,  -14.57,    1.00,    0.41,    0.12,    1.93
 11,  28, 10, 1,   13.20,    2.43,  -28.22,    0.05,   25.00,   -0.82,    0.05,    3.37
 72,  56, 11, 1,   12.99,    3.44,  -28.10,   -7.28,   -3.00,   -2.26,    0.14,    3.74
 31,  56, 12, 1,   12.45,    3.45,  -28.17,  -21.96,   -8.00,   -1.86,    0.08,    2.40
 81,  56, 13, 1,   13.32,    3.48,  -27.98,   10.47,   18.00,   -0.84,    0.16,    3.15
 15,  56, 14, 1,   12.99,    2.71,  -28.25,   -9.88,    7.00,   -1.43,    0.29,    5.44
 99,  56, 15, 1,   13.04,    3.48,  -28.10,  -14.91,    0.00,   -3.71,    0.32,    8.38
 88, 1456, 16, 1,   13.18,    2.81,  -28.06,    6.86,   11.00,   -1.60,    0.02,    1.24
 48, 1456, 17, 1,   12.92,    3.67,  -28.11,  -14.92,  -11.00,   -3.02,    0.08,    5.01
  8, 1456, 18, 1,   12.96,    2.64,  -28.20,  -13.49,   -8.00,   -1.50,    0.10,    2.76
 69, 1456, 19, 1,   12.66,    3.42,  -28.13,   -7.17,    4.00,   -0.57,    0.11,    2.93
 13, 1456, 20, 1,   12.76,    3.07,  -28.17,   -2.65,   11.00,    1.09,    0.14,    8.25
  3,   0, 21, 1,   12.79,    2.14,  -28.30,   -8.21,   -5.70,    0.50,    0.14,    2.97
  7,   0, 22, 1,   13.07,    2.59,  -28.20,   -8.72,   -5.70,   -1.50,    0.09,    3.49
 62,  14,  1, 1,   13.57,    3.32,  -27.99,    8.29,   12.00,   -2.12,    0.10,    5.39
 38,  14,  2, 1,   13.20,    3.20,  -28.02,   13.26,    9.00,   -0.35,    0.10,    6.31
 86,  14,  3, 1,   13.22,    2.99,  -27.96,    5.45,   15.00,   -1.65,    0.31,   20.01
 43,  14,  4, 1,   13.96,    1.45,  -27.82,   56.34,    9.00,   -5.43,    0.08,    7.50
 32,  14,  5, 1,   14.36,    1.59,  -27.86,   50.07,    4.00,   -6.23,    0.16,    9.63
 63,  28,  6, 1,   13.52,    3.17,  -27.97,   18.43,   20.00,   -1.27,    0.31,    2.48
 50,  28,  7, 1,   12.50,    3.49,  -28.18,  -22.78,  -15.00,   -2.26,    0.15,    2.84
 66,  28,  8, 1,   12.44,    3.55,  -28.14,  -22.51,   -9.00,   -2.08,    0.16,    2.93
  9,  28,  9, 1,   12.73,    2.64,  -28.28,  -14.43,    1.00,   -0.24,    0.19,    6.36
 19,  28, 10, 1,   12.97,    3.38,  -28.08,   -0.08,   25.00,   -0.53,    0.21,    8.06
