# VP07   2013-11-01_18-12-31
# Elapsed time of measurement: 582 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 95,   14,  1, 1,   18.61,    4.19,  -24.88,    4.87,   13.00,   -1.35,    0.17,    4.16
104,   14,  2, 1,   18.34,    4.30,  -24.92,   -5.18,   -1.00,   -1.25,    0.07,    4.08
116,   14,  3, 1,   18.90,    4.40,  -24.78,    3.69,    8.00,   -2.45,    0.25,    3.17
102,   14,  4, 1,   18.46,    4.47,  -24.81,   -8.16,    7.00,   -1.99,    0.38,    4.04
 34,   14,  5, 1,   19.51,    5.27,  -24.62,   22.27,   22.00,   -0.59,    0.32,    2.88
112,   14,  6, 1,   20.17,    4.11,  -24.45,   40.80,   30.00,   -4.14,    0.11,    5.19
 37,   28,  7, 1,   18.47,    5.20,  -24.76,  -15.39,   -9.00,   -2.68,    0.16,    5.57
 60,   28,  8, 1,   18.15,    4.29,  -24.94,  -13.57,    2.00,   -0.61,    0.17,    5.02
 28,   28,  9, 1,   18.35,    4.65,  -25.03,    5.43,   12.00,    1.38,    0.24,    5.07
 15,   28, 10, 1,   18.02,    4.38,  -24.90,  -24.92,   -5.00,   -2.18,    0.08,    7.29
 47,   28, 11, 1,   18.42,    4.11,  -24.96,  -21.97,   12.00,   -2.69,    0.10,    6.94
119,   28, 12, 1,   18.41,    3.84,  -24.94,  -10.42,   24.00,   -1.24,    0.20,    4.17
105,   56, 13, 1,   18.38,    4.26,  -24.90,  -10.12,   -6.00,   -1.93,    0.14,    4.08
 58,   56, 14, 1,   18.55,    4.37,  -24.94,   -7.70,    1.00,   -1.89,    0.24,    4.12
  3,   56, 15, 1,   18.60,    3.98,  -25.00,   -4.53,    9.00,   -0.76,    1.33,    3.09
  5,   56, 16, 1,   18.47,    4.11,  -25.08,   -5.21,   15.00,   -0.26,    0.24,    4.05
 66,   56, 17, 1,   18.19,    3.86,  -24.94,  -22.30,   -4.00,   -1.37,    0.40,    2.80
 63,   56, 18, 1,   18.64,    4.61,  -24.89,   -2.14,   13.00,   -1.76,    0.31,    5.76
 12, 1456, 19, 1,   18.32,    4.31,  -24.95,  -13.53,  -11.00,   -0.72,    0.05,    3.10
 72, 1456, 20, 1,   18.72,    4.30,  -24.88,    5.64,   11.00,   -0.79,    0.05,    4.13
 19, 1456, 21, 1,   18.56,    4.86,  -24.80,    5.56,   17.00,   -0.26,    0.14,   11.03
 68, 1456, 22, 1,   18.30,    3.65,  -24.98,  -22.92,   -7.00,   -1.67,    0.07,    3.89
103, 1456, 23, 1,   18.30,    4.37,  -24.88,  -11.75,    3.00,   -1.89,    0.06,    4.06
 75, 1456, 24, 1,   18.54,    4.39,  -24.89,   -6.72,   14.00,   -1.71,    0.05,    4.08
 24,    0, 25, 1,   18.28,    4.37,  -24.96,   -8.99,   -5.70,   -0.71,    0.14,    1.55
122,    0, 26, 1,   18.48,    3.67,  -24.98,  -10.98,   -5.70,   -1.76,    0.05,    1.16
 89,   14,  1, 1,   18.45,    4.27,  -24.92,    1.01,   13.00,   -1.05,    0.08,    2.79
 80,   14,  2, 1,   18.08,    4.30,  -24.91,   -0.98,   -1.00,    1.34,    0.12,    4.07
 77,   14,  3, 1,   18.66,    4.46,  -24.87,    4.37,    8.00,   -0.97,    0.30,    4.20
 62,   14,  4, 1,   18.61,    4.60,  -24.91,   -0.80,    7.00,   -1.57,    0.10,    3.14
 30,   14,  5, 1,   19.32,    5.14,  -24.61,   24.95,   22.00,    0.59,    0.40,    8.98
 70,   14,  6, 1,   19.46,    3.59,  -24.74,   38.84,   30.00,   -3.03,    0.42,    3.79
117,   28,  7, 1,   18.43,    4.06,  -24.90,   -8.92,   -9.00,   -1.39,    0.12,    3.35
 76,   28,  8, 1,   18.48,    4.41,  -24.90,   -6.56,    2.00,   -1.59,    0.20,    4.84
 98,   28,  9, 1,   18.70,    4.06,  -24.77,    4.24,   12.00,   -1.94,    0.52,    5.13
 73,   28, 10, 1,   17.88,    4.19,  -24.95,  -22.53,   -5.00,   -0.79,    0.26,    3.93
 44,   28, 11, 1,   18.59,    4.53,  -24.86,  -13.17,   12.00,   -2.83,    0.10,    4.26
  2,   28, 12, 1,   18.51,    3.92,  -25.04,  -15.72,   24.00,   -1.57,    0.15,    4.92
 67,   56, 13, 1,   18.30,    3.79,  -25.02,  -15.03,   -6.00,   -0.90,    0.16,    3.84
 38,   56, 14, 1,   18.80,    5.38,  -24.75,   -5.14,    1.00,   -2.77,    0.19,    5.17
 11,   56, 15, 1,   18.51,    4.36,  -24.91,   -3.88,    9.00,   -0.39,    0.11,    6.24
 27,   56, 16, 1,   18.52,    4.26,  -24.93,    1.28,   15.00,   -0.34,    0.80,    3.55
111,   56, 17, 1,   18.83,    4.39,  -24.81,  -24.12,   -4.00,   -6.80,    0.28,    3.88
  1,   56, 18, 1,   18.65,    3.91,  -25.00,   -4.47,   13.00,   -1.04,    0.30,    3.02
 26, 1456, 19, 1,   18.39,    4.30,  -24.94,   -8.88,  -11.00,   -0.95,    0.05,    4.12
 46, 1456, 20, 1,   19.26,    4.49,  -24.85,    1.94,   11.00,   -3.73,    0.10,    5.95
114, 1456, 21, 1,   19.30,    4.25,  -24.79,    4.06,   17.00,   -4.96,    0.08,    5.10
 88, 1456, 22, 1,   18.46,    4.26,  -24.90,  -16.25,   -7.00,   -3.43,    0.05,    4.07
 65, 1456, 23, 1,   18.47,    3.93,  -24.97,  -14.87,    3.00,   -1.83,    0.14,    5.15
 31, 1456, 24, 1,   18.06,    4.58,  -24.80,  -33.88,   14.00,   -3.95,    0.17,   10.00
120,    0, 25, 1,   18.49,    3.75,  -24.93,  -11.81,   -5.70,   -1.94,    0.11,    2.68
 20,    0, 26, 1,   18.45,    4.67,  -24.88,  -12.03,   -5.70,   -2.40,    0.10,    4.97
107,   14,  1, 1,   18.89,    4.68,  -24.75,   11.07,   13.00,   -1.56,    0.16,    7.92
 93,   14,  2, 1,   18.45,    4.20,  -24.87,   -3.88,   -1.00,   -1.45,    0.21,    3.93
 54,   14,  3, 1,   18.95,    4.11,  -24.91,   -7.90,    8.00,   -4.04,    0.15,    3.19
128,   14,  4, 1,   18.59,    3.65,  -24.94,    0.07,    7.00,   -1.69,    0.24,    3.01
 18,   14,  5, 1,   18.89,    4.75,  -24.72,   13.64,   22.00,   -0.12,    0.26,    5.01
 33,   14,  6, 1,   20.11,    5.11,  -24.38,   40.31,   30.00,   -0.10,    0.10,    6.29
113,   28,  7, 1,   18.89,    4.37,  -24.89,  -13.64,   -9.00,   -4.98,    0.13,    7.21
124,   28,  8, 1,   18.82,    3.49,  -24.95,   -6.17,    2.00,   -3.20,    0.16,    3.15
 90,   28,  9, 1,   18.51,    4.12,  -24.87,    1.28,   12.00,   -1.23,    0.29,    1.88
115,   28, 10, 1,   18.28,    4.05,  -24.85,  -28.95,   -5.00,   -3.58,    0.19,    9.94
