# VP01   2013-10-15_17-16-49
# Elapsed time of measurement: 291 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 71,  28,  8, 1,   14.86,    7.88,  -26.73,  -11.52,   -9.00,    0.43,    0.18,    1.93
 23,  28,  9, 1,   15.25,    8.05,  -26.58,  -13.07,    1.00,   -1.45,    0.21,    2.75
 90,  28, 10, 1,   16.07,    7.99,  -26.67,    6.45,   25.00,   -1.44,    0.09,    2.25
110,  56, 11, 1,   14.79,    8.23,  -26.66,   -6.79,   -3.00,   -1.96,    0.38,    1.72
 41,  56, 12, 1,   14.74,    8.64,  -26.52,  -10.57,   -8.00,    0.07,    0.15,    1.76
 22,  56, 13, 1,   16.17,    8.06,  -26.57,   12.03,   18.00,   -0.75,    0.61,    2.07
 37,  56, 14, 1,   15.55,    8.04,  -26.72,   -4.05,    7.00,   -0.66,    0.25,    2.79
 82,  56, 15, 1,   14.79,    7.75,  -26.82,  -13.21,    0.00,   -0.43,    0.35,    2.86
 36, 1456, 16, 1,   16.12,    8.07,  -26.59,    6.36,   11.00,   -0.69,    0.05,    1.93
 99, 1456, 17, 1,   14.02,    8.00,  -26.76,  -14.81,  -11.00,   -0.73,    0.13,    1.90
 86, 1456, 18, 1,   15.45,    8.24,  -26.62,   -5.35,   -8.00,   -1.50,    0.18,    1.93
 52, 1456, 19, 1,   15.76,    8.83,  -26.40,   -2.63,    4.00,   -2.39,    0.05,    1.88
 21, 1456, 20, 1,   16.09,    8.03,  -26.62,   10.68,   11.00,   -0.74,    0.19,    2.85
  1,   0, 21, 1,   14.74,    7.56,  -26.84,   -7.25,   -5.70,    0.42,    0.09,    2.90
 38,   0, 22, 1,   15.59,    8.10,  -26.60,   -5.78,   -5.70,   -0.89,    0.13,    2.02
  6,  14,  1, 1,   16.08,    7.66,  -26.77,   12.18,   12.00,   -0.97,    0.31,    2.89
 26,  14,  2, 1,   16.86,    7.48,  -26.58,   26.05,    9.00,   -0.06,    0.25,    3.65
 39,  14,  3, 1,   18.11,    6.83,  -26.45,   48.35,   15.00,   -1.76,    0.50,    4.21
 60,  14,  4, 1,   18.60,    6.21,  -26.44,   63.13,    9.00,   -1.54,    0.23,    3.89
 49,  14,  5, 1,   18.67,    5.25,  -26.56,   73.22,    4.00,   -2.72,    0.93,    2.67
 30,  28,  6, 1,   16.77,    7.60,  -26.63,   18.05,   20.00,   -1.32,    0.14,    2.07
 69,  28,  7, 1,   14.71,    8.06,  -26.62,  -16.26,  -15.00,    0.20,    0.13,    2.14
 57,  28,  8, 1,   15.56,    8.59,  -26.48,   -9.93,   -9.00,   -2.61,    0.33,    1.89
 25,  28,  9, 1,   15.30,    8.06,  -26.66,  -10.54,    1.00,   -1.14,    0.49,    2.63
  4,  28, 10, 1,   15.94,    7.79,  -26.78,    6.99,   25.00,   -1.96,    0.09,    3.21
 64,  56, 11, 1,   15.76,    8.37,  -26.57,   -4.34,   -3.00,   -2.86,    0.13,    2.86
 31,  56, 12, 1,   15.12,    8.00,  -26.64,  -12.14,   -8.00,    0.03,    0.17,    2.83
 84,  56, 13, 1,   16.27,    7.38,  -26.79,   16.95,   18.00,   -1.62,    0.51,    2.93
 91,  56, 14, 1,   16.04,    8.06,  -26.61,    6.22,    7.00,   -1.53,    0.36,    2.20
 96,  56, 15, 1,   14.95,    7.73,  -26.73,   -6.39,    0.00,    0.21,    0.43,    1.45
 44, 1456, 16, 1,   15.95,    8.40,  -26.50,    8.10,   11.00,   -0.51,    0.06,    1.93
 40, 1456, 17, 1,   14.69,    8.53,  -26.54,  -14.43,  -11.00,   -0.72,    0.07,    2.72
 55, 1456, 18, 1,   15.70,    8.48,  -26.51,   -2.72,   -8.00,   -1.85,    0.12,    1.85
 98, 1456, 19, 1,   14.27,    8.00,  -26.77,   -7.97,    4.00,   -0.79,    0.11,    4.80
 87, 1456, 20, 1,   16.10,    8.02,  -26.60,    7.56,   11.00,   -1.44,    0.06,    1.99
 62,   0, 21, 1,   15.63,    8.42,  -26.50,   -5.46,   -5.70,   -2.11,    0.15,    1.81
 81,   0, 22, 1,   15.28,    7.77,  -26.76,   -5.09,   -5.70,   -1.03,    0.08,    2.03
