# VP01   2013-10-16_11-48-55
# Elapsed time of measurement: 493 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 75,  14,  2, 1,   14.37,    7.50,  -29.59,   25.00,    4.60,   -4.77,    0.12,    3.94,   2
  7,  14,  3, 1,   13.03,    9.42,  -29.54,    5.75,    6.25,   -1.09,    0.07,   10.39,   2
 35,  14,  4, 1,   12.50,    8.91,  -29.73,  -12.87,   -4.99,   -0.11,    0.27,   15.93,   2
  3,  14,  5, 1,   11.96,    9.22,  -29.39,  -18.51,  -17.10,   -1.25,    0.58,    6.96,   2
 51,  28,  6, 1,   13.92,    7.49,  -29.69,   22.31,   20.00,   -4.19,    0.37,    3.81,   0
 48,  28,  7, 1,   11.44,    8.41,  -29.86,  -21.17,  -19.40,    2.32,    0.41,    3.62,   0
 44,  28,  8, 1,   11.33,    9.33,  -29.63,  -20.69,  -17.75,    1.31,    0.19,    3.31,   0
 15,  28,  9, 1,   11.42,    8.47,  -29.88,  -18.41,  -11.99,    3.29,    0.16,    3.15,   2
 20,  28, 10, 1,   12.39,    8.04,  -29.89,   -2.74,    6.90,    2.03,    0.26,    5.49,   2
101,  56, 11, 1,   12.86,    7.58,  -29.92,   -2.58,   -3.00,    1.36,    0.24,    3.79,   0
  5,  56, 12, 1,   11.98,    9.15,  -29.67,  -12.51,  -12.40,   -0.29,    0.17,    1.75,   0
 34,  56, 13, 1,   13.67,    7.84,  -29.76,    7.78,    9.25,   -2.31,    0.13,    1.38,   0
 31,  56, 14, 1,   12.16,    8.10,  -30.00,   -9.70,   -5.99,    2.79,    0.49,    2.88,   0
 62,  56, 15, 1,   12.06,    8.18,  -29.74,  -18.93,  -17.10,    1.90,    0.27,    2.51,   0
104, 1456, 16, 1,   13.51,    7.99,  -29.68,    9.60,   11.00,   -1.61,    0.16,    3.95,   0
 38, 1456, 17, 1,   12.53,    8.96,  -29.75,  -14.14,  -15.40,    0.14,    0.07,    1.97,   0
 73, 1456, 18, 1,   12.20,    8.34,  -29.87,  -13.44,  -16.75,    2.26,    0.13,    3.78,   0
 96, 1456, 19, 1,   12.73,    8.09,  -29.89,   -8.11,   -8.99,    1.64,    0.10,    3.83,   0
 49, 1456, 20, 1,   12.08,    8.26,  -29.87,   -8.32,   -6.10,    2.10,    0.09,    3.97,   0
 14,   0, 21, 1,   12.13,    7.72,  -29.95,   -6.85,   -5.70,    2.64,    0.13,    4.07,   0
 82,   0, 22, 1,   12.59,    7.89,  -29.90,   -5.82,   -5.70,    1.96,    0.46,    3.88,   0
 43,  14,  1, 1,   13.50,    9.34,  -29.46,   12.58,   12.00,   -2.17,    0.33,    3.69,   0
 24,  14,  2, 1,   14.25,    8.44,  -29.48,   21.25,    4.60,   -3.90,    0.21,    8.00,   2
 39,  14,  3, 1,   14.67,    9.04,  -29.25,   17.34,    6.25,   -4.20,    0.71,   11.06,   2
 36,  14,  4, 1,   12.43,    8.93,  -29.80,  -13.38,   -4.99,    0.48,    0.29,    1.52,   2
 83,  14,  5, 1,   11.71,    8.67,  -29.78,  -24.50,  -17.10,    1.39,    0.72,    4.00,   2
 18,  28,  6, 1,   14.03,    7.90,  -29.54,   20.88,   20.00,   -4.06,    0.56,    4.92,   0
 81,  28,  7, 1,   12.05,    8.55,  -29.81,  -21.17,  -19.40,    0.62,    0.34,    2.88,   0
106,  28,  8, 1,   11.88,    7.83,  -29.95,  -20.32,  -17.75,    2.80,    0.42,    3.79,   0
 29,  28,  9, 1,   12.04,    8.46,  -29.87,  -16.17,  -11.99,    1.96,    0.35,    3.12,   0
 92,  28, 10, 1,   13.70,    7.78,  -29.85,    6.30,    6.90,   -2.15,    0.17,    6.18,   2
 45,  56, 11, 1,   12.60,    8.85,  -29.61,   -3.18,   -3.00,    0.14,    0.21,    3.81,   0
108,  56, 12, 1,   12.31,    8.28,  -29.83,  -14.61,  -12.40,    1.01,    0.45,    3.78,   0
 64,  56, 13, 1,   13.52,    7.95,  -29.76,    9.16,    9.25,   -1.59,    0.14,    3.30,   0
 40,  56, 14, 1,   12.24,    8.21,  -29.82,   -7.92,   -5.99,    0.17,    0.44,    7.03,   0
 66,  56, 15, 1,   11.71,    7.97,  -29.96,  -20.36,  -17.10,    3.16,    0.54,    3.52,   0
 47, 1456, 16, 1,   13.59,    8.54,  -29.58,   12.43,   11.00,   -2.17,    0.07,    3.77,   0
 69, 1456, 17, 1,   12.43,    8.62,  -29.81,  -12.18,  -15.40,    0.83,    0.05,    3.74,   0
 12, 1456, 18, 1,   11.83,    8.43,  -29.87,  -15.24,  -16.75,    2.04,    0.04,    4.27,   0
 63, 1456, 19, 1,   12.48,    8.01,  -29.92,   -8.30,   -8.99,    1.42,    0.11,    3.10,   0
  9, 1456, 20, 1,   12.03,    8.38,  -29.86,   -9.11,   -6.10,    2.06,    0.06,    5.12,   0
 70,   0, 21, 1,   12.55,    7.86,  -29.94,   -6.82,   -5.70,    1.92,    0.09,    3.71,   0
 72,   0, 22, 1,   12.50,    8.37,  -29.83,   -7.48,   -5.70,    1.89,    0.10,    4.59,   0
 68,  14,  1, 1,   14.02,    8.34,  -29.58,   12.90,   12.00,   -3.31,    0.33,    4.63,   0
 98,  14,  2, 1,   14.36,    7.46,  -29.66,   22.80,    4.60,   -3.73,    0.28,    8.90,   2
102,  14,  3, 1,   13.76,    7.95,  -29.74,    8.26,    6.25,   -2.35,    0.38,    5.09,   2
 52,  14,  4, 1,   11.72,    8.46,  -29.89,  -16.31,   -4.99,    1.85,    0.26,    4.06,   2
 42,  14,  5, 1,   11.48,    9.64,  -29.47,  -22.94,  -17.10,   -0.71,    0.21,    4.34,   2
 93,  28,  6, 1,   14.88,    7.56,  -29.54,   22.14,   20.00,   -5.90,    0.12,    4.26,   0
 41,  28,  7, 1,   11.56,    8.69,  -29.74,  -23.10,  -19.40,    0.40,    0.38,    3.76,   0
 61,  28,  8, 1,   12.02,    8.31,  -29.78,  -17.98,  -17.75,    1.92,    0.36,    2.42,   0
 13,  28,  9, 1,   11.78,    8.43,  -29.83,  -16.28,  -11.99,    2.11,    0.56,    7.75,   0
 16,  28, 10, 1,   12.92,    8.63,  -29.68,    1.01,    6.90,   -0.34,    0.11,    4.15,   0
 58,  56, 11, 1,   12.36,    8.17,  -29.86,   -5.23,   -3.00,    2.02,    0.21,    3.04,   0
 30,  56, 12, 1,   12.18,    8.02,  -29.93,  -12.92,  -12.40,    2.57,    0.16,    2.26,   0
 33,  56, 13, 1,   13.34,    7.87,  -29.93,    7.65,    9.25,   -1.47,    0.40,    3.95,   0
  2,  56, 14, 1,   12.20,    8.42,  -29.69,   -9.37,   -5.99,   -0.44,    0.61,    4.93,   0
 95,  56, 15, 1,   12.38,    8.35,  -29.73,  -19.72,  -17.10,    1.06,    0.55,    5.00,   0
 50, 1456, 16, 1,   13.49,    8.06,  -29.66,   11.41,   11.00,   -2.10,    0.09,    3.74,   0
 54, 1456, 17, 1,   12.17,    8.25,  -29.89,  -13.39,  -15.40,    1.44,    0.03,    3.74,   0
 99, 1456, 18, 1,   12.47,    7.80,  -29.90,   -9.77,  -16.75,    2.45,    0.15,    3.71,   0
 90, 1456, 19, 1,   12.79,    8.08,  -29.86,   -7.63,   -8.99,    0.65,    0.11,    5.00,   0
 25, 1456, 20, 1,   12.33,    8.69,  -29.81,   -7.11,   -6.10,    1.37,    0.08,    3.64,   0
  1,   0, 21, 1,   11.99,    8.08,  -29.88,   -6.71,   -5.70,    0.99,    0.14,    3.82,   0
 91,   0, 22, 1,   12.91,    7.58,  -29.94,   -6.66,   -5.70,    0.63,    0.20,    5.56,   0
