# VP08   2013-11-06_18-01-24
# Elapsed time of measurement: 965 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 56,   14,  1, 1,   16.75,   10.01,  -22.31,   19.91,   12.00,   -7.09,    0.15,   13.42
 42,   14,  2, 1,   15.99,    7.55,  -23.67,   20.71,    9.00,   -3.23,    0.20,   11.01
 82,   14,  3, 1,   13.26,    6.99,  -24.13,   33.39,   15.00,   -3.00,    0.15,    4.85
 76,   14,  4, 1,   11.95,    5.44,  -24.63,   34.36,    9.00,    0.84,    0.35,    4.56
 64,   14,  5, 1,   12.32,    4.96,  -24.55,   29.95,    4.00,    0.96,    0.20,    9.94
 25,   28,  6, 1,   15.19,    8.61,  -23.55,   27.84,   20.00,   -4.98,    0.06,    8.29
107,   28,  7, 1,   15.45,    9.12,  -23.42,   -8.54,  -15.00,   -4.43,    0.17,    7.14
  6,   28,  8, 1,   16.59,    9.25,  -23.73,  -12.20,   -9.00,   -3.04,    0.22,   19.42
 72,   28,  9, 1,   13.46,    6.03,  -24.60,   -0.66,    1.00,    4.99,    0.10,    6.15
109,   28, 10, 1,   15.01,    9.21,  -22.96,   34.82,   25.00,   -8.79,    0.16,    5.93
 38,   56, 11, 1,   15.32,    7.08,  -24.35,   -0.34,   -3.00,    1.26,    0.14,    4.41
 34,   56, 12, 1,   17.14,   11.75,  -21.72,   -2.30,   -8.00,   -6.68,    0.12,   12.03
100,   56, 13, 1,   13.14,    6.37,  -24.15,   26.29,   18.00,   -3.14,    0.25,    5.18
 37,   56, 14, 1,   16.32,   10.42,  -22.73,    0.15,    7.00,   -3.65,    0.31,    7.91
 90,   56, 15, 1,   15.21,    8.25,  -23.74,   -4.58,    0.00,   -1.98,    0.32,    6.01
 36, 1456, 16, 1,   14.52,    6.55,  -24.29,   15.73,   11.00,   -0.24,    0.09,    6.08
 71, 1456, 17, 1,   16.24,   12.10,  -21.33,   -0.40,  -11.00,   -8.93,    0.19,    4.90
105, 1456, 18, 1,   15.63,    9.06,  -23.23,    6.50,   -8.00,   -4.50,    0.20,    9.04
 33, 1456, 19, 1,   14.14,    5.79,  -24.59,    6.12,    4.00,    4.22,    0.05,    5.96
 99, 1456, 20, 1,   14.19,    7.26,  -23.89,   18.84,   11.00,   -4.98,    0.16,    9.29
 70,    0, 21, 1,   14.86,    8.22,  -23.73,    1.99,   -5.70,   -2.62,    0.12,    5.84
 27,    0, 22, 1,   15.97,   10.81,  -22.59,    0.87,   -5.70,   -6.10,    0.12,   12.02
  3,   14,  1, 1,   15.85,    7.53,  -24.04,   13.26,   12.00,   -4.12,    0.20,   13.07
104,   14,  2, 1,   12.58,    6.53,  -24.44,   32.19,    9.00,    1.13,    0.10,    7.59
  7,   14,  3, 1,   15.48,    6.98,  -24.01,   39.67,   15.00,   -1.60,    0.17,   19.24
 89,   14,  4, 1,   13.72,    7.09,  -24.00,   31.27,    9.00,   -2.47,    0.38,    6.06
 47,   14,  5, 1,   13.14,    5.87,  -24.68,   34.98,    4.00,    5.69,    0.23,    9.11
 30,   28,  6, 1,   16.91,   10.32,  -22.25,   24.44,   20.00,   -5.37,    0.19,   12.92
103,   28,  7, 1,   14.78,   10.66,  -22.59,   -7.63,  -15.00,   -4.40,    0.33,    6.56
 97,   28,  8, 1,   15.87,    9.98,  -23.25,  -11.93,   -9.00,   -5.48,    0.33,    8.42
 62,   28,  9, 1,   15.46,    7.50,  -23.96,   -1.26,    1.00,   -1.71,    0.14,    7.32
 11,   28, 10, 1,   14.03,    6.56,  -24.50,   20.72,   25.00,    0.77,    0.20,    9.07
  4,   56, 11, 1,   16.68,    9.85,  -23.24,    0.20,   -3.00,   -4.50,    0.15,   14.73
 48,   56, 12, 1,   16.50,   10.48,  -22.62,   -2.67,   -8.00,   -4.13,    0.17,    7.09
 58,   56, 13, 1,   13.71,    5.48,  -24.40,   23.16,   18.00,    0.71,    0.49,    7.92
 78,   56, 14, 1,   15.56,   10.61,  -22.30,   11.66,    7.00,   -5.91,    0.43,    7.73
 46,   56, 15, 1,   15.99,    9.52,  -23.14,   -0.21,    0.00,   -3.75,    0.28,    8.05
 93, 1456, 16, 1,   16.24,   10.43,  -22.68,   19.30,   11.00,   -7.36,    0.58,   13.40
 19, 1456, 17, 1,   16.42,   10.83,  -22.66,   -6.81,  -11.00,   -5.17,    0.08,    8.94
 94, 1456, 18, 1,   14.06,    7.58,  -24.45,    2.66,   -8.00,   -0.32,    0.15,    6.85
 51, 1456, 19, 1,   15.51,    9.51,  -23.16,    8.00,    4.00,   -3.60,    0.20,    6.95
 39, 1456, 20, 1,   15.52,    8.16,  -23.63,   11.44,   11.00,   -2.75,    0.14,   11.24
 18,    0, 21, 1,   16.05,   10.81,  -22.60,    3.86,   -5.70,   -5.31,    0.28,    9.42
101,    0, 22, 1,   15.26,    9.08,  -23.21,   -0.87,   -5.70,   -4.45,    0.15,    3.78
 61,   14,  1, 1,   14.25,    7.35,  -23.91,   19.75,   12.00,   -2.86,    0.20,    8.60
 28,   14,  2, 1,   16.69,   10.92,  -21.99,   25.17,    9.00,   -8.42,    0.18,   12.98
102,   14,  3, 1,   13.57,    7.10,  -24.02,   34.01,   15.00,   -4.85,    0.37,    6.85
 66,   14,  4, 1,   13.95,    6.10,  -24.08,   33.37,    9.00,   -3.56,    0.18,    4.07
110,   14,  5, 1,   12.42,    5.97,  -24.52,   49.17,    4.00,   -3.74,    0.22,    8.01
 84,   28,  6, 1,   13.89,    6.58,  -24.08,   30.24,   20.00,   -4.94,    0.16,    4.69
 86,   28,  7, 1,   15.37,    9.66,  -23.17,  -14.46,  -15.00,   -4.51,    0.18,    5.84
 88,   28,  8, 1,   15.70,   11.09,  -22.19,  -10.52,   -9.00,   -6.54,    0.18,    4.28
 69,   28,  9, 1,   14.71,    6.81,  -24.23,   -5.12,    1.00,   -0.52,    0.32,   10.69
  8,   28, 10, 1,   16.41,    9.61,  -23.24,   10.47,   25.00,   -1.61,    0.16,   12.24
 83,   56, 11, 1,   15.10,    9.12,  -23.34,    1.54,   -3.00,   -2.50,    0.19,    7.04
 98,   56, 12, 1,   13.94,    7.62,  -24.16,   -7.32,   -8.00,   -0.13,    0.14,    9.07
 50,   56, 13, 1,   14.79,    7.78,  -23.91,   15.34,   18.00,   -2.06,    0.10,    9.17
 26,   56, 14, 1,   16.11,   10.07,  -22.94,    6.67,    7.00,   -4.96,    0.13,   10.26
 40,   56, 15, 1,   15.85,    9.04,  -23.50,   -4.57,    0.00,   -2.62,    0.18,    8.63
 79, 1456, 16, 1,   13.97,    7.31,  -24.07,   14.53,   11.00,    0.27,    0.10,    7.91
 77, 1456, 17, 1,   15.13,    9.96,  -23.04,  -10.82,  -11.00,   -4.35,    0.07,    7.73
 16, 1456, 18, 1,   15.60,    8.33,  -23.98,   -0.83,   -8.00,   -1.58,    0.10,    6.87
 81, 1456, 19, 1,   14.25,    7.21,  -24.08,   11.36,    4.00,   -0.32,    0.17,    5.04
 12, 1456, 20, 1,   16.64,    9.83,  -22.81,   18.83,   11.00,   -5.02,    0.14,   10.14
 59,    0, 21, 1,   15.46,    8.43,  -23.60,    3.63,   -5.70,   -3.05,    0.17,    8.84
 49,    0, 22, 1,   16.21,    8.15,  -23.84,   -2.59,   -5.70,   -1.09,    0.26,    9.64
 15,   14,  1, 1,   14.98,    8.75,  -23.72,   17.38,   12.00,   -3.11,    0.27,    9.39
 45,   14,  2, 1,   15.86,    8.18,  -23.22,   24.81,    9.00,   -4.38,    0.12,    6.10
 17,   14,  3, 1,   14.63,    7.81,  -23.89,   29.76,   15.00,   -4.83,    0.27,    7.66
 21,   14,  4, 1,   12.19,    5.90,  -24.71,   48.70,    9.00,   -0.12,    0.31,   11.18
 75,   14,  5, 1,   12.84,    5.72,  -24.44,   29.76,    4.00,    0.24,    0.09,    4.21
  5,   28,  6, 1,   15.72,    8.46,  -23.58,   24.53,   20.00,   -5.81,    0.26,   11.93
