# VP02   2013-10-16_17-13-12
# Elapsed time of measurement: 1105 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 76,   14,  1, 1,   14.74,    2.97,  -30.17,   10.43,   19.00,    1.15,    0.18,    9.85
 49,   14,  2, 1,   14.60,    4.46,  -30.23,   11.00,   20.00,    2.67,    0.04,    7.32
  3,   14,  3, 1,   15.52,    5.99,  -30.27,   16.29,    9.00,    0.69,    0.83,   10.56
 80,   14,  4, 1,   14.32,    2.75,  -30.15,    1.23,   15.00,    0.65,    0.34,   12.02
 11,   14,  5, 1,   14.79,    6.19,  -30.16,    3.36,   18.00,    1.06,    0.19,    7.05
 72,   28,  6, 1,   14.23,    3.39,  -30.01,   -4.68,    0.00,   -0.71,    0.12,    3.87
 73,   28,  7, 1,   14.40,    3.22,  -30.13,    0.09,   10.00,   -0.10,    0.23,   10.70
 70,   28,  8, 1,   14.09,    3.17,  -30.02,   -7.17,   18.00,   -0.31,    0.41,    6.85
 34,   28,  9, 1,   13.34,    3.78,  -30.24,  -28.19,   13.00,   -1.33,    0.85,    7.27
 45,   28, 10, 1,   13.15,    3.40,  -30.23,  -26.50,   29.00,   -0.51,    0.17,    5.90
  6,   56, 11, 1,   14.23,    5.87,  -30.26,   -8.78,  -11.00,   -0.09,    0.35,    8.20
103,   56, 12, 1,   13.54,    1.66,  -29.89,  -23.48,  -13.00,   -2.60,    0.36,    7.98
 57,   56, 13, 1,   13.33,    3.32,  -30.08,  -24.13,   -1.00,   -1.82,    0.23,    9.05
 36,   56, 14, 1,   14.72,    5.02,  -30.19,    4.42,   43.00,    1.37,    0.27,   11.19
  4,   56, 15, 1,   15.28,    5.88,  -30.20,    5.10,   45.00,   -0.31,    0.34,    7.44
 46, 1456, 16, 1,   13.49,    3.50,  -30.30,  -19.32,  -11.00,    0.07,    0.30,    7.81
 62, 1456, 17, 1,   13.95,    4.79,  -29.93,   -6.54,    8.00,    0.09,    0.09,   10.69
 93, 1456, 18, 1,   13.81,    2.00,  -30.05,  -11.44,    2.00,   -0.41,    0.06,   13.91
 35, 1456, 19, 1,   13.96,    4.82,  -30.19,  -10.16,    9.00,    0.35,    0.09,   19.37
 38, 1456, 20, 1,   14.17,    4.88,  -30.23,   -1.61,   42.00,    2.07,    0.04,    9.16
 21,    0, 21, 1,   13.85,    5.49,  -30.20,  -10.08,   -5.70,    0.78,    0.09,    4.99
 95,    0, 22, 1,   14.08,    2.47,  -30.00,   -8.03,   -5.70,   -1.12,    0.05,    5.46
 77,   14,  1, 1,   15.15,    2.94,  -30.14,   12.93,   19.00,   -0.16,    0.42,    6.14
 14,   14,  2, 1,   15.20,    5.76,  -30.24,    7.62,   20.00,    0.22,    0.26,    9.73
 23,   14,  3, 1,   14.49,    5.69,  -30.24,    1.58,    9.00,    1.76,    0.15,    5.51
 37,   14,  4, 1,   14.18,    5.05,  -30.23,   -0.74,   15.00,    2.26,    0.35,    8.19
 42,   14,  5, 1,   14.07,    4.41,  -30.25,    3.52,   18.00,    3.34,    0.66,   21.93
 56,   28,  6, 1,   14.27,    3.88,  -30.17,   -2.35,    0.00,    0.34,    0.17,   12.07
 15,   28,  7, 1,   14.56,    5.79,  -30.36,   -0.13,   10.00,    1.16,    0.21,    5.12
 75,   28,  8, 1,   14.07,    2.49,  -30.24,  -11.27,   18.00,   -1.53,    0.18,    8.43
 44,   28,  9, 1,   13.24,    3.32,  -30.22,  -27.89,   13.00,   -0.96,    0.22,    8.99
 99,   28, 10, 1,   13.25,    1.68,  -29.84,  -26.05,   29.00,   -2.98,    0.45,   10.28
 17,   56, 11, 1,   13.82,    5.24,  -30.27,  -14.93,  -11.00,    0.00,    0.15,    6.12
 41,   56, 12, 1,   13.51,    3.94,  -30.26,  -18.74,  -13.00,    0.10,    0.28,    5.22
105,   56, 13, 1,   14.18,    3.30,  -29.83,   -2.28,   -1.00,   -0.03,    0.16,   10.17
 58,   56, 14, 1,   14.54,    4.06,  -30.18,    4.26,   43.00,    0.69,    0.22,    8.42
 98,   56, 15, 1,   14.04,    2.07,  -30.06,   -7.05,   45.00,   -0.70,    0.17,   13.04
 19, 1456, 16, 1,   13.90,    5.48,  -30.22,  -11.07,  -11.00,    0.70,    0.06,    3.55
 53, 1456, 17, 1,   13.94,    3.13,  -30.47,   -0.37,    8.00,    2.39,    0.12,   17.34
 66, 1456, 18, 1,   13.92,    3.67,  -30.19,  -12.37,    2.00,   -1.06,    0.56,    9.13
 89, 1456, 19, 1,   13.52,    2.50,  -29.90,  -19.13,    9.00,   -2.01,    0.24,   13.82
109, 1456, 20, 1,   15.77,    2.69,  -29.92,   27.61,   42.00,   -0.17,    0.62,   15.42
 74,    0, 21, 1,   14.03,    3.02,  -30.09,   -9.82,   -5.70,   -1.26,    0.14,    5.83
 55,    0, 22, 1,   13.54,    2.78,  -30.38,  -15.95,   -5.70,    0.72,    0.03,   11.28
 13,   14,  1, 1,   14.70,    6.04,  -30.22,    1.81,   19.00,    1.12,    0.08,    8.31
 22,   14,  2, 1,   15.39,    5.74,  -30.16,   14.31,   20.00,    0.97,    0.16,   14.18
 32,   14,  3, 1,   14.57,    5.43,  -30.14,    3.72,    9.00,    2.19,    0.28,   10.64
 78,   14,  4, 1,   13.90,    2.68,  -30.05,  -11.81,   15.00,   -0.80,    0.34,   16.09
 18,   14,  5, 1,   14.34,    5.84,  -30.21,    3.47,   18.00,    3.06,    0.55,   24.59
 50,   28,  6, 1,   13.80,    4.24,  -30.33,   -3.56,    0.00,    2.61,    0.12,    5.10
 68,   28,  7, 1,   14.56,    3.51,  -30.10,    1.91,   10.00,   -0.22,    0.20,    4.02
 20,   28,  8, 1,   13.95,    5.62,  -30.21,   -8.85,   18.00,    0.91,    0.19,    6.27
 27,   28,  9, 1,   12.64,    4.38,  -30.04,  -32.47,   13.00,   -0.79,    0.16,   12.85
 71,   28, 10, 1,   13.62,    2.75,  -29.97,  -20.83,   29.00,   -2.55,    0.38,    6.65
 87,   56, 11, 1,   14.39,    2.40,  -30.08,  -12.82,  -11.00,   -3.46,    0.25,    4.87
 91,   56, 12, 1,   13.83,    2.07,  -30.02,  -13.44,  -13.00,   -1.35,    0.32,    8.16
