# VP03   2013-10-17_16-39-10
# Elapsed time of measurement: 1032 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
112,   14,  1, 1,   14.93,    7.49,  -30.74,    0.91,   13.00,    1.30,    0.15,    5.16
116,   14,  2, 1,   15.04,    7.48,  -30.73,   -2.12,   -1.00,    0.50,    0.16,    4.15
 75,   14,  3, 1,   15.43,    6.87,  -30.82,   11.31,    8.00,    1.49,    0.12,    8.33
 52,   14,  4, 1,   14.93,    7.08,  -30.69,   15.02,    7.00,   -0.52,    0.21,   11.44
 56,   14,  5, 1,   16.44,    5.51,  -30.49,   39.48,   22.00,   -4.46,    0.30,    7.78
 45,   14,  6, 1,   13.58,    4.15,  -30.33,   97.45,   30.00,  -12.60,    0.57,   17.53
 19,   28,  7, 1,   14.54,    6.93,  -31.03,  -12.07,   -9.00,    1.10,    0.19,    4.43
124,   28,  8, 1,   15.15,    7.16,  -30.86,   -1.70,    2.00,    1.23,    0.25,    3.91
 13,   28,  9, 1,   14.83,    6.93,  -30.94,    5.30,   12.00,    0.94,    0.64,    5.41
 62,   28, 10, 1,   15.11,    6.74,  -31.06,  -19.08,   -5.00,    0.32,    0.33,    9.09
104,   28, 11, 1,   14.73,    7.83,  -30.75,  -13.84,   12.00,   -1.05,    0.21,    8.28
100,   28, 12, 1,   15.14,    7.25,  -30.70,   -2.51,   24.00,   -0.47,    0.45,    4.45
 63,   56, 13, 1,   15.24,    6.62,  -31.08,   -6.69,   -6.00,    1.48,    0.22,    5.14
130,   56, 14, 1,   15.24,    7.48,  -30.74,    0.75,    1.00,    0.28,    0.45,    3.70
 57,   56, 15, 1,   15.17,    6.83,  -30.83,    2.17,    9.00,   -0.32,    0.33,    6.54
 27,   56, 16, 1,   15.24,    6.77,  -30.91,    7.83,   15.00,    1.21,    0.63,    6.54
 36,   56, 17, 1,   14.56,    6.66,  -30.98,   -9.18,   -4.00,    0.06,    0.31,    5.12
  4,   56, 18, 1,   15.33,    6.68,  -30.91,    3.58,   13.00,    0.53,    0.24,   10.52
 28, 1456, 19, 1,   14.64,    6.78,  -31.06,  -13.72,  -11.00,    1.36,    0.08,    4.11
 24, 1456, 20, 1,   15.07,    6.87,  -30.89,    6.55,   11.00,    0.84,    0.07,    6.91
 23, 1456, 21, 1,   15.26,    6.88,  -30.80,   15.88,   17.00,    1.15,    0.07,    8.44
 10, 1456, 22, 1,   14.44,    6.78,  -31.05,   -7.48,   -7.00,    0.53,    0.05,    3.45
122, 1456, 23, 1,   14.93,    7.36,  -30.73,    0.05,    3.00,    1.36,    0.11,    3.92
  3, 1456, 24, 1,   15.14,    7.40,  -30.85,    2.20,   14.00,    1.26,    0.12,   12.79
114,    0, 25, 1,   14.78,    7.30,  -30.84,   -7.92,   -5.70,    0.47,    0.27,    2.65
 58,    0, 26, 1,   15.38,    6.95,  -30.98,   -8.13,   -5.70,    0.66,    0.06,    8.17
 89,   14,  1, 1,   15.42,    7.00,  -30.76,    9.02,   13.00,    1.36,    0.28,    3.58
113,   14,  2, 1,   15.00,    7.33,  -30.76,   -1.59,   -1.00,    0.66,    0.21,    3.46
 84,   14,  3, 1,   15.27,    6.90,  -30.84,    9.16,    8.00,    1.79,    0.33,    6.75
 40,   14,  4, 1,   15.77,    6.49,  -30.74,   19.50,    7.00,   -1.50,    0.28,   10.38
 51,   14,  5, 1,   15.26,    3.55,  -30.13,   84.61,   22.00,  -12.38,    0.73,   27.61
 38,   14,  6, 1,   14.14,    3.76,  -30.41,   96.78,   30.00,  -11.91,    0.58,   23.54
 33,   28,  7, 1,   14.18,    6.92,  -30.98,   -9.07,   -9.00,    0.65,    0.12,    5.18
 92,   28,  8, 1,   15.23,    7.39,  -30.78,   -2.87,    2.00,    0.31,    0.19,    7.53
 53,   28,  9, 1,   15.50,    6.83,  -30.78,    4.74,   12.00,   -1.37,    0.33,    4.37
 55,   28, 10, 1,   15.15,    6.87,  -31.04,  -21.61,   -5.00,   -1.25,    0.26,    5.90
 26,   28, 11, 1,   14.35,    7.08,  -31.08,  -11.59,   12.00,    2.83,    0.33,   16.56
110,   28, 12, 1,   14.68,    7.33,  -30.88,   -5.56,   24.00,    1.25,    0.25,   16.71
 60,   56, 13, 1,   15.22,    6.82,  -31.06,   -8.21,   -6.00,    1.14,    0.17,    3.67
 16,   56, 14, 1,   14.95,    6.88,  -31.00,   -1.48,    1.00,    0.45,    0.19,    4.36
  2,   56, 15, 1,   15.26,    6.90,  -31.01,    5.68,    9.00,    0.94,    0.28,    5.28
 95,   56, 16, 1,   15.04,    7.46,  -30.82,    6.92,   15.00,    2.50,    0.41,    6.80
 41,   56, 17, 1,   15.68,    6.58,  -30.97,   -3.01,   -4.00,   -0.36,    0.32,    6.93
 98,   56, 18, 1,   14.69,    7.27,  -30.65,   -0.78,   13.00,   -0.62,    0.39,    6.85
 68, 1456, 19, 1,   15.14,    6.94,  -30.85,   -8.74,  -11.00,   -2.83,    0.08,    6.97
115, 1456, 20, 1,   15.26,    7.38,  -30.67,    7.45,   11.00,    1.01,    0.09,    4.01
121, 1456, 21, 1,   15.33,    7.07,  -30.70,   12.02,   17.00,    1.10,    0.08,    8.57
 42, 1456, 22, 1,   15.61,    6.82,  -31.00,   -9.60,   -7.00,   -0.79,    0.01,    8.31
 15, 1456, 23, 1,   15.07,    6.72,  -30.97,    4.11,    3.00,    0.70,    0.09,    4.80
 71, 1456, 24, 1,   15.19,    6.73,  -30.96,    1.44,   14.00,    1.26,    0.17,    9.71
  6,    0, 25, 1,   14.76,    6.75,  -31.01,   -8.65,   -5.70,    1.23,    0.13,    7.04
  8,    0, 26, 1,   14.54,    6.90,  -31.00,   -5.52,   -5.70,   -0.47,    0.15,    7.57
 25,   14,  1, 1,   15.29,    6.95,  -30.85,    8.88,   13.00,    0.53,    0.22,    8.51
 74,   14,  2, 1,   15.03,    6.66,  -30.93,   -0.46,   -1.00,    1.95,    0.17,    7.96
 81,   14,  3, 1,   15.44,    6.93,  -30.81,   12.61,    8.00,    0.80,    0.28,    4.14
119,   14,  4, 1,   15.13,    6.99,  -30.73,    7.02,    7.00,    1.04,    0.85,    5.59
 32,   14,  5, 1,   16.09,    4.48,  -30.43,   64.78,   22.00,   -8.20,    0.19,   29.38
 79,   14,  6, 1,   11.91,    6.44,  -30.44,   98.43,   30.00,  -17.70,    0.66,   14.69
  5,   28,  7, 1,   14.61,    6.75,  -31.09,  -14.13,   -9.00,    1.15,    0.12,    4.38
 59,   28,  8, 1,   15.26,    6.76,  -31.04,   -3.93,    2.00,    1.92,    0.26,    9.44
 49,   28,  9, 1,   15.22,    7.01,  -30.87,    2.43,   12.00,    0.05,    0.29,    4.11
105,   28, 10, 1,   14.58,    7.57,  -30.96,  -21.49,   -5.00,   -2.18,    0.45,    3.98
 39,   28, 11, 1,   14.47,    7.11,  -30.88,  -11.50,   12.00,   -0.48,    0.47,    9.01
 88,   28, 12, 1,   15.27,    7.19,  -30.83,    0.90,   24.00,    0.76,    0.28,    2.43
 43,   56, 13, 1,   15.69,    6.85,  -31.01,   -3.97,   -6.00,   -0.40,    0.16,    7.21
 61,   56, 14, 1,   15.65,    6.96,  -30.93,   -0.77,    1.00,    0.31,    0.30,    3.49
 14,   56, 15, 1,   14.99,    6.62,  -31.01,    2.00,    9.00,    0.68,    0.27,    8.97
 96,   56, 16, 1,   15.56,    7.73,  -30.48,    6.22,   15.00,    0.70,    0.41,    2.63
 18,   56, 17, 1,   14.41,    6.84,  -31.12,  -14.21,   -4.00,    1.30,    0.41,   12.00
 72,   56, 18, 1,   14.96,    6.18,  -31.07,    6.28,   13.00,    2.63,    0.35,    6.86
120, 1456, 19, 1,   14.78,    7.18,  -30.86,  -11.92,  -11.00,   -0.16,    0.08,    5.43
 78, 1456, 20, 1,   15.25,    7.29,  -30.79,    8.34,   11.00,    1.71,    0.03,    8.21
