# VP06   2013-10-29_17-30-38
# Elapsed time of measurement: 278 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
107,   28, 10, 1,    3.52,  -13.27,   24.63,   12.29,    6.90,   -2.88,    0.61,    1.61
 83,   56, 11, 1,    3.89,  -13.33,   24.68,    1.10,   -3.00,    0.77,    0.23,    2.05
 41,   56, 12, 1,    5.68,  -13.31,   24.63,  -12.74,  -12.40,   11.42,    0.21,    2.14
 25,   56, 13, 1,    3.92,  -13.23,   24.95,    9.42,    9.25,   -2.51,    0.50,    2.52
 75,   56, 14, 1,    4.15,  -13.27,   24.75,   -9.12,   -5.99,    2.77,    0.17,    2.23
 72,   56, 15, 1,    4.29,  -13.46,   24.69,   -0.92,  -17.10,    2.92,    0.55,    1.56
109, 1456, 16, 1,    3.50,  -13.06,   24.63,   13.79,   11.00,   -3.55,    0.04,    1.92
 43, 1456, 17, 1,    5.75,  -13.56,   24.58,   -9.49,  -15.40,   11.80,    0.05,    2.56
 31, 1456, 18, 1,    4.25,  -13.05,   24.79,  -10.88,  -16.75,    1.58,    0.07,    3.27
 96, 1456, 19, 1,    4.19,  -13.38,   24.70,   -2.91,   -8.99,    3.58,    0.17,    2.11
110, 1456, 20, 1,    3.74,  -13.41,   24.71,    0.20,   -6.10,    0.14,    0.07,    1.92
 95,    0, 21, 1,    4.37,  -13.37,   24.72,   -8.93,   -5.70,    5.43,    0.11,    1.89
  3,    0, 22, 1,    4.34,  -13.62,   25.00,   -3.57,   -5.70,    0.84,    0.08,    2.44
