# VP06   2013-10-29_17-23-45
# Elapsed time of measurement: 295 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 76,   14,  1, 1,    3.85,  -13.58,   24.73,   18.96,   19.00,    0.98,    0.09,    3.14
 29,   14,  2, 1,    4.23,  -13.22,   24.79,    7.07,   20.00,    1.68,    0.22,    1.88
 91,   14,  3, 1,    3.46,  -13.38,   24.84,   14.26,    9.00,   -1.85,    0.26,    1.96
 68,   14,  4, 1,    3.95,  -13.31,   24.79,   13.00,   15.00,    1.50,    0.23,    2.07
100,   14,  5, 1,    3.79,  -13.27,   24.82,   10.10,   18.00,    1.06,    0.22,    3.77
110,   28,  6, 1,    3.32,  -13.28,   24.85,    7.67,    0.00,   -1.69,    0.20,    2.44
 79,   28,  7, 1,    4.04,  -13.35,   24.95,  -10.29,   10.00,    4.07,    0.34,    2.48
 64,   28,  8, 1,    4.01,  -13.36,   24.83,   -1.63,   18.00,    3.51,    0.19,    2.11
 18,   28,  9, 1,    4.17,  -13.13,   24.93,  -12.39,   13.00,    3.50,    0.25,    2.74
 95,   28, 10, 1,    3.66,  -13.35,   24.79,   11.45,   29.00,   -0.03,    0.16,    2.79
  3,   56, 11, 1,    3.91,  -12.92,   24.91,  -11.49,  -11.00,    2.17,    0.11,    2.21
  1,   56, 12, 1,    3.83,  -13.01,   24.91,  -15.17,  -13.00,    1.76,    0.30,    2.80
 23,   56, 13, 1,    4.15,  -13.35,   24.81,   -1.17,   -1.00,    0.70,    0.17,    7.05
 70,   56, 14, 1,    3.80,  -13.32,   24.77,   20.28,   43.00,   -0.01,    0.33,    2.04
 36,   56, 15, 1,    3.86,  -13.54,   24.73,   16.61,   45.00,   -0.58,    0.17,    5.10
 17, 1456, 16, 1,    3.89,  -13.35,   24.88,   -3.66,  -11.00,    1.18,    0.18,    2.65
  2, 1456, 17, 1,    3.60,  -12.93,   24.81,    8.47,    8.00,   -3.16,    0.06,    2.34
 73, 1456, 18, 1,    4.24,  -13.31,   24.82,    3.81,    2.00,    4.94,    0.10,    2.14
 72, 1456, 19, 1,    4.17,  -13.39,   24.76,   14.18,    9.00,    3.13,    0.06,    2.01
 82, 1456, 20, 1,    3.53,  -13.04,   24.77,   23.29,   42.00,   -3.04,    0.12,    2.95
 60,    0, 21, 1,    3.87,  -13.35,   24.75,   16.51,   -5.70,    0.64,    1.22,    3.81
 51,    0, 22, 1,    3.67,  -13.41,   24.91,   -6.92,   -5.70,    2.28,    0.05,    2.03
 52,   14,  1, 1,    3.54,  -13.28,   24.76,   17.65,   19.00,   -1.43,    0.13,    2.11
 34,   14,  2, 1,    3.93,  -13.22,   24.72,   18.97,   20.00,   -1.80,    0.26,    2.82
 84,   14,  3, 1,    3.53,  -13.21,   24.82,   18.75,    9.00,   -2.67,    0.21,    4.01
 44,   14,  4, 1,    4.33,  -14.02,   24.67,   28.43,   15.00,    2.21,    0.19,    2.16
 27,   14,  5, 1,    4.17,  -13.31,   24.80,    2.91,   18.00,    1.61,    0.24,    1.88
 19,   28,  6, 1,    4.00,  -13.22,   24.87,   -5.09,    0.00,    1.93,    0.11,    2.21
 22,   28,  7, 1,    4.21,  -13.36,   24.84,   -0.33,   10.00,    2.61,    0.04,    2.29
 85,   28,  8, 1,    3.69,  -13.30,   24.87,    5.95,   18.00,    0.61,    0.20,    1.90
107,   28,  9, 1,    3.25,  -13.19,   24.84,   12.46,   13.00,   -2.54,    0.11,    2.43
 78,   28, 10, 1,    4.00,  -13.15,   24.89,    4.62,   29.00,    0.94,    0.18,    9.12
 24,   56, 11, 1,    4.22,  -13.13,   24.93,  -14.60,  -11.00,    3.70,    0.17,    3.15
 45,   56, 12, 1,    4.62,  -13.58,   24.82,   -1.44,  -13.00,    6.20,    0.26,    2.12
 28,   56, 13, 1,    4.23,  -13.40,   24.83,   -5.12,   -1.00,    3.20,    0.26,    1.95
