# VP07   2013-10-24_17-28-46
# Elapsed time of measurement: 452 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 33,   14,  1, 1,   16.52,    7.13,  -28.77,   15.62,   19.00,    0.65,    0.97,    3.15
 13,   14,  2, 1,   16.84,    7.84,  -28.57,   19.70,   20.00,    1.46,    0.28,    4.08
 42,   14,  3, 1,   15.97,    7.18,  -29.09,   -0.20,    9.00,    2.85,    0.30,    4.06
 88,   14,  4, 1,   17.01,    8.05,  -28.81,   -0.36,   15.00,   -2.07,    0.25,    4.27
 24,   14,  5, 1,   16.72,    7.73,  -28.72,    5.34,   18.00,   -1.84,    0.24,    3.21
 99,   28,  6, 1,   16.49,    8.35,  -28.79,  -12.31,    0.00,   -2.17,    0.17,    4.08
 70,   28,  7, 1,   17.08,    7.12,  -29.11,   -0.31,   10.00,   -2.28,    0.49,    7.68
  2,   28,  8, 1,   16.53,    7.36,  -28.95,    1.56,   18.00,    1.60,    0.20,    3.21
 61,   28,  9, 1,   16.60,    7.04,  -29.13,  -16.27,   13.00,   -2.48,    0.68,    7.97
 46,   28, 10, 1,   15.80,    6.94,  -29.21,  -10.68,   29.00,    3.27,    0.24,    5.14
 90,   56, 11, 1,   16.71,    8.17,  -28.85,   -9.40,  -11.00,   -2.45,    0.05,    4.36
 84,   56, 12, 1,   16.34,    7.20,  -29.17,  -15.74,  -13.00,   -1.44,    0.36,    3.15
 53,   56, 13, 1,   16.58,    7.40,  -29.05,  -18.87,   -1.00,   -2.95,    0.16,    6.30
 19,   56, 14, 1,   17.03,    7.52,  -28.66,   23.07,   43.00,   -0.36,    0.23,    3.14
 52,   56, 15, 1,   17.20,    7.00,  -28.94,    8.18,   45.00,   -2.25,    0.52,    4.11
 60, 1456, 16, 1,   16.86,    7.23,  -29.07,  -16.48,  -11.00,   -3.85,    0.06,    6.20
103, 1456, 17, 1,   16.98,    8.23,  -28.74,    7.24,    8.00,   -0.44,    0.18,    2.59
 29, 1456, 18, 1,   16.20,    7.51,  -28.80,   -8.52,    2.00,   -1.34,    0.07,    1.24
 28, 1456, 19, 1,   16.19,    7.52,  -28.80,   -8.89,    9.00,   -1.31,    0.07,    4.99
 97, 1456, 20, 1,   17.24,    8.01,  -28.77,   10.62,   42.00,   -1.22,    0.10,    3.83
 50,    0, 21, 1,   16.21,    7.11,  -29.10,   -8.46,   -5.70,    1.13,    0.11,    4.12
106,    0, 22, 1,   16.32,    8.37,  -28.79,   -6.25,   -5.70,    0.90,    0.07,    3.39
 44,   14,  1, 1,   16.35,    7.03,  -29.05,    9.96,   19.00,    2.34,    0.23,    4.90
 96,   14,  2, 1,   17.21,    7.98,  -28.80,    8.82,   20.00,   -1.60,    0.17,    4.20
 36,   14,  3, 1,   16.22,    7.04,  -29.16,    2.92,    9.00,    2.01,    0.17,    4.27
 67,   14,  4, 1,   17.45,    6.88,  -28.89,    8.40,   15.00,   -2.97,    0.39,    5.17
 85,   14,  5, 1,   16.84,    7.26,  -28.92,   -0.28,   18.00,   -1.37,    0.32,    3.10
 11,   28,  6, 1,   16.20,    8.11,  -28.66,    0.96,    0.00,    1.32,    0.31,    4.16
 81,   28,  7, 1,   16.77,    7.20,  -29.05,   -9.44,   10.00,   -2.67,    0.20,    6.19
 92,   28,  8, 1,   17.12,    8.05,  -28.86,    0.36,   18.00,   -2.77,    0.27,    3.08
 94,   28,  9, 1,   16.52,    8.01,  -28.90,  -21.11,   13.00,   -3.92,    0.20,    4.38
 98,   28, 10, 1,   16.02,    8.26,  -28.84,  -22.67,   29.00,   -1.78,    0.22,    5.17
 55,   56, 11, 1,   16.45,    6.90,  -29.21,  -15.15,  -11.00,   -1.48,    0.37,    5.12
 17,   56, 12, 1,   15.95,    7.72,  -28.76,  -16.84,  -13.00,   -1.33,    0.23,    5.30
110,   56, 13, 1,   16.59,    8.47,  -28.76,   -2.99,   -1.00,    0.18,    0.07,    2.35
 62,   56, 14, 1,   17.24,    6.86,  -29.01,   16.35,   43.00,   -1.75,    0.30,    5.09
 47,   56, 15, 1,   17.40,    6.88,  -28.89,   30.34,   45.00,   -0.95,    1.94,    3.20
 75, 1456, 16, 1,   16.65,    7.63,  -29.02,  -16.72,  -11.00,   -3.25,    0.25,    4.15
 89, 1456, 17, 1,   17.21,    7.91,  -28.80,    5.01,    8.00,   -2.26,    0.08,    5.17
 65, 1456, 18, 1,   17.00,    7.31,  -29.04,  -10.65,    2.00,   -3.78,    0.07,    6.23
 32, 1456, 19, 1,   16.13,    7.32,  -28.86,   -6.88,    9.00,   -0.23,    0.15,    4.33
 56, 1456, 20, 1,   16.86,    6.68,  -29.07,    8.28,   42.00,   -0.91,    0.06,    5.22
 20,    0, 21, 1,   16.44,    7.90,  -28.66,    0.43,   -5.70,   -0.26,    0.14,    3.09
  3,    0, 22, 1,   16.49,    7.22,  -29.00,   -5.04,   -5.70,    0.44,    0.11,    3.08
 58,   14,  1, 1,   17.26,    6.71,  -29.07,    4.62,   19.00,   -3.50,    0.24,    6.22
 66,   14,  2, 1,   17.56,    7.21,  -28.93,   10.30,   20.00,   -3.51,    0.17,    5.22
 39,   14,  3, 1,   16.28,    6.70,  -29.19,    0.16,    9.00,    1.43,    0.35,    3.01
 82,   14,  4, 1,   16.63,    6.95,  -29.14,   -2.39,   15.00,   -0.98,    1.07,    2.12
 15,   14,  5, 1,   17.22,    7.51,  -28.50,   33.71,   18.00,    0.62,    0.22,    3.10
 38,   28,  6, 1,   16.21,    6.69,  -29.24,   -2.70,    0.00,    1.51,    0.28,    4.17
 93,   28,  7, 1,   16.77,    7.98,  -28.95,   -3.86,   10.00,   -1.67,    0.63,    4.01
