# VP11   2013-10-30_18-07-49
# Elapsed time of measurement: 266 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 84,   14,  1, 1,   19.32,    3.30,  -25.37,    2.45,   19.00,   -1.44,    0.05,    2.05
 67,   14,  2, 1,   19.55,    3.32,  -25.31,    9.51,   20.00,   -2.43,    0.28,    1.62
 75,   14,  3, 1,   19.41,    3.43,  -25.35,   -3.07,    9.00,   -1.89,    0.15,    1.57
 44,   14,  4, 1,   18.88,    2.21,  -25.54,  -25.74,   15.00,    1.38,    0.28,    3.57
 56,   14,  5, 1,   18.75,    2.99,  -25.41,  -11.36,   18.00,    1.52,    0.26,    2.06
 15,   28,  6, 1,   19.10,    2.78,  -25.44,  -15.66,    0.00,   -0.18,    0.18,    2.22
  4,   28,  7, 1,   18.78,    3.12,  -25.35,  -12.63,   10.00,    1.62,    0.16,    2.51
  7,   28,  8, 1,   18.84,    3.05,  -25.33,   -5.37,   18.00,    1.60,    0.26,    2.83
 32,   28,  9, 1,   18.94,    2.40,  -25.37,  -26.91,   13.00,    0.91,    0.18,    2.16
 52,   28, 10, 1,   18.76,    2.96,  -25.46,  -16.05,   29.00,    1.43,    0.40,    2.03
 73,   56, 11, 1,   18.99,    3.26,  -25.30,  -11.94,  -11.00,    0.11,    0.30,    2.02
 77,   56, 12, 1,   19.39,    2.91,  -25.32,  -18.04,  -13.00,   -1.77,    0.42,    2.17
 97,   56, 13, 1,   19.22,    2.73,  -25.34,  -25.19,   -1.00,   -0.73,    0.14,    2.17
 57,   56, 14, 1,   19.53,    3.50,  -25.34,    2.23,   43.00,   -2.16,    0.26,    3.16
 31,   56, 15, 1,   20.15,    2.68,  -25.15,   26.39,   45.00,   -5.76,    0.21,    1.73
 47, 1456, 16, 1,   18.96,    2.69,  -25.43,  -17.44,  -11.00,    0.60,    0.08,    2.09
 42, 1456, 17, 1,   19.03,    2.93,  -25.41,   -4.02,    8.00,    0.11,    0.11,    2.31
 13, 1456, 18, 1,   18.44,    2.50,  -25.38,  -21.09,    2.00,    4.22,    0.10,    3.15
 92, 1456, 19, 1,   19.08,    2.52,  -25.38,  -34.05,    9.00,   -0.22,    0.28,    2.40
