# VP03   2013-11-11_10-46-04
# Elapsed time of measurement: 578 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 18,   14,  1, 1,   17.63,    6.83,  -25.98,   17.67,   19.00,    1.11,    0.05,    2.43
103,   14,  2, 1,   17.85,    7.25,  -25.77,   20.68,   20.00,    2.22,    0.36,    4.76
 59,   14,  3, 1,   17.34,    6.93,  -26.04,    8.43,    9.00,    0.60,    0.25,    5.12
 33,   14,  4, 1,   17.79,    7.17,  -25.78,   14.45,   15.00,   -0.14,    0.10,    8.26
 90,   14,  5, 1,   17.32,    7.10,  -26.10,    9.12,   18.00,    0.87,    0.38,    5.76
 49,   28,  6, 1,   16.92,    7.38,  -26.00,   -0.82,    0.00,   -0.49,    0.05,    3.30
  8,   28,  7, 1,   16.72,    6.81,  -26.18,   -0.28,   10.00,    0.40,    0.26,    2.96
 44,   28,  8, 1,   16.98,    7.10,  -26.06,    2.23,   18.00,   -0.14,    0.23,    6.15
 35,   28,  9, 1,   16.78,    7.17,  -26.02,   -5.75,   13.00,   -1.20,    0.31,    9.92
 68,   28, 10, 1,   17.37,    7.29,  -25.90,    4.04,   29.00,   -0.83,    0.39,    9.35
 51,   56, 11, 1,   16.34,    7.29,  -26.11,  -12.60,  -11.00,   -0.81,    0.30,    4.00
 83,   56, 12, 1,   16.78,    7.16,  -25.97,  -11.76,  -13.00,   -2.85,    0.27,    2.75
 82,   56, 13, 1,   17.10,    7.43,  -25.86,   -1.97,   -1.00,   -1.36,    0.18,    3.81
106,   56, 14, 1,   18.56,    6.45,  -25.75,   33.05,   43.00,    0.90,    0.38,    7.62
 56,   56, 15, 1,   18.42,    6.98,  -25.76,   24.58,   45.00,   -0.65,    0.42,    8.93
 79, 1456, 16, 1,   16.95,    7.59,  -25.91,   -7.17,  -11.00,   -2.49,    0.03,    4.04
 12, 1456, 17, 1,   16.80,    6.79,  -26.17,    1.70,    8.00,    0.34,    0.16,    5.82
 13, 1456, 18, 1,   16.57,    6.76,  -26.24,   -6.48,    2.00,   -0.64,    0.08,    4.12
