# VP10   2013-10-31_18-11-46
# Elapsed time of measurement: 343 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 64,   14,  1, 1,   19.76,   12.69,  -23.13,   18.86,   12.00,    3.44,    0.19,    3.09
 25,   14,  2, 1,   18.42,   10.63,  -24.73,    8.50,    9.00,   -0.07,    0.21,    2.97
100,   14,  3, 1,   19.95,    9.68,  -22.84,   35.85,   15.00,   10.30,    0.38,    5.08
 32,   14,  4, 1,   19.11,    9.66,  -24.97,   25.14,    9.00,    1.14,    0.40,    5.23
 18,   14,  5, 1,   18.34,    9.74,  -25.13,   15.36,    4.00,    0.70,    0.53,    5.00
 46,   28,  6, 1,   19.35,   11.88,  -23.81,   16.45,   20.00,    1.67,    0.18,    2.49
 52,   28,  7, 1,   17.40,   11.09,  -24.61,  -10.24,  -15.00,   -2.60,    0.57,    4.84
 39,   28,  8, 1,   17.57,   10.60,  -24.91,   -7.43,   -9.00,   -1.85,    0.34,    2.10
 44,   28,  9, 1,   17.88,   11.13,  -24.61,   -3.77,    1.00,   -1.78,    0.25,    2.24
 72,   28, 10, 1,   19.40,   10.50,  -23.66,   20.62,   25.00,    1.90,    0.26,    5.35
 31,   56, 11, 1,   17.83,    9.84,  -25.21,   -2.43,   -3.00,   -1.32,    0.26,    3.41
 61,   56, 12, 1,   17.60,    9.88,  -25.32,   -6.91,   -8.00,   -1.36,    0.21,    3.11
101,   56, 13, 1,   19.06,   10.19,  -22.85,   22.74,   18.00,    5.50,    0.45,    3.50
 51,   56, 14, 1,   18.92,   11.72,  -24.01,   10.86,    7.00,    0.74,    0.38,    3.09
109,   56, 15, 1,   17.00,    9.20,  -23.60,    2.28,    0.00,    0.17,    0.52,    3.69
 22, 1456, 16, 1,   18.37,   10.19,  -24.97,    9.41,   11.00,   -0.15,    0.04,    3.32
 49, 1456, 17, 1,   17.51,   11.17,  -24.56,   -9.94,  -11.00,   -3.09,    0.08,    2.44
 89, 1456, 18, 1,   16.93,    5.86,  -25.85,    2.70,   -8.00,   -0.49,    0.15,    2.11
 97, 1456, 19, 1,   16.62,    6.70,  -25.53,   -0.61,    4.00,   -0.22,    0.07,    3.67
 83, 1456, 20, 1,   18.05,    8.18,  -24.87,   15.70,   11.00,   -0.24,    0.10,    2.32
 81,    0, 21, 1,   16.94,    6.26,  -25.90,   -4.78,   -5.70,   -1.58,    0.16,    5.17
 45,    0, 22, 1,   17.88,    9.76,  -25.30,   -4.35,   -5.70,   -1.86,    0.06,    2.05
 96,   14,  1, 1,   17.43,    8.16,  -24.61,   10.83,   12.00,    1.15,    0.21,    2.47
 21,   14,  2, 1,   18.32,   10.19,  -24.98,    8.89,    9.00,   -0.31,    0.19,    3.65
 91,   14,  3, 1,   18.30,    9.09,  -24.18,   24.38,   15.00,    5.51,    0.36,    3.52
 60,   14,  4, 1,   21.26,   12.33,  -22.79,   40.05,    9.00,    9.70,    0.95,    3.50
 84,   14,  5, 1,   19.56,    7.74,  -24.38,   44.49,    4.00,    4.78,    0.31,    2.58
 28,   28,  6, 1,   18.93,   10.37,  -24.75,   14.96,   20.00,   -0.12,    0.08,    2.30
 90,   28,  7, 1,   16.04,    8.38,  -24.98,   -9.69,  -15.00,    0.68,    0.10,    5.38
 10,   28,  8, 1,   17.59,    9.48,  -25.30,   -0.54,   -9.00,   -1.49,    0.14,    2.24
108,   28,  9, 1,   17.00,    8.25,  -24.71,    3.54,    1.00,    0.22,    0.27,    2.50
110,   28, 10, 1,   18.28,    9.69,  -23.13,   17.12,   25.00,    4.47,    0.35,    3.80
 78,   56, 11, 1,   16.92,    8.38,  -25.22,   -7.58,   -3.00,   -2.93,    0.28,    2.68
 11,   56, 12, 1,   17.71,    9.19,  -25.35,    1.23,   -8.00,   -1.52,    0.25,    2.51
 12,   56, 13, 1,   17.76,    9.32,  -25.45,    6.97,   18.00,    0.08,    0.36,    2.48
 63,   56, 14, 1,   18.80,   12.64,  -23.37,    8.24,    7.00,    1.10,    0.38,    2.49
