# VP06   2013-10-29_17-35-34
# Elapsed time of measurement: 352 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  7,   14,  1, 1,    3.48,  -12.95,   24.68,    9.63,   13.00,    0.33,    0.30,    3.50
 66,   14,  2, 1,    3.64,  -12.13,   24.37,   11.98,   -1.00,    0.51,    0.04,    2.27
 67,   14,  3, 1,    3.24,  -12.36,   24.30,   31.18,    8.00,   -3.28,    0.25,    2.78
 64,   14,  4, 1,    3.88,  -12.89,   24.29,   24.24,    7.00,    1.57,    0.22,    2.72
 80,   14,  5, 1,    3.05,  -12.95,   24.30,   47.99,   22.00,   -7.09,    0.52,   12.97
106,   14,  6, 1,    0.57,  -12.75,   23.69,   82.42,   30.00,   -7.97,    0.33,    6.38
130,   28,  7, 1,    4.10,  -12.15,   24.25,   -3.13,   -9.00,    5.27,    0.16,    1.96
114,   28,  8, 1,    3.79,  -11.94,   24.28,   -1.14,    2.00,    3.12,    0.20,    1.84
 94,   28,  9, 1,    3.89,  -12.05,   24.48,    8.47,   12.00,    1.29,    0.19,    2.20
 75,   28, 10, 1,    3.58,  -12.03,   24.64,  -18.55,   -5.00,    2.20,    0.17,    1.93
 41,   28, 11, 1,    3.54,  -11.79,   24.45,   -3.67,   12.00,   -0.28,    0.24,    1.55
 38,   28, 12, 1,    3.45,  -11.77,   24.42,    0.86,   24.00,   -1.58,    0.06,    2.33
118,   56, 13, 1,    4.04,  -11.88,   24.32,   -6.81,   -6.00,    4.58,    0.11,    2.23
 13,   56, 14, 1,    3.06,  -13.00,   24.80,   -5.97,    1.00,    0.34,    0.27,    1.91
123,   56, 15, 1,    3.96,  -12.17,   24.18,    8.39,    9.00,    2.32,    0.14,    2.03
 65,   56, 16, 1,    3.68,  -12.02,   24.56,   -5.46,   15.00,    2.30,    0.21,    3.68
116,   56, 17, 1,    4.13,  -12.11,   24.37,  -21.69,   -4.00,    6.63,    0.39,    2.37
 58,   56, 18, 1,    3.67,  -11.88,   24.41,   -3.66,   13.00,    0.63,    0.20,    4.90
 52, 1456, 19, 1,    3.28,  -11.76,   24.43,   -0.23,  -11.00,   -1.27,    0.08,    5.11
 70, 1456, 20, 1,    2.95,  -12.07,   24.32,   23.35,   11.00,   -5.29,    0.04,    2.09
110, 1456, 21, 1,    3.30,  -11.96,   24.27,    2.68,   17.00,   -0.28,    0.07,    1.56
 26, 1456, 22, 1,    3.65,  -12.42,   24.65,  -12.16,   -7.00,   -1.86,    0.11,    2.12
 51, 1456, 23, 1,    3.94,  -11.86,   24.42,    2.30,    3.00,    2.38,    0.07,    3.72
 12, 1456, 24, 1,    2.97,  -12.88,   24.72,    2.20,   14.00,   -1.57,    0.05,    2.15
 53,    0, 25, 1,    2.83,  -11.80,   24.41,    0.49,   -5.70,   -4.66,    0.05,    2.33
 22,    0, 26, 1,    3.74,  -12.28,   24.61,   -5.09,   -5.70,   -2.79,    0.10,    3.02
 11,   14,  1, 1,    3.21,  -13.01,   24.71,    2.41,   13.00,   -0.06,    0.12,    1.94
 61,   14,  2, 1,    3.35,  -11.58,   24.35,   10.60,   -1.00,   -2.51,    0.15,    1.91
 72,   14,  3, 1,    3.92,  -12.47,   24.55,   -1.05,    8.00,   -0.12,    0.28,    3.68
119,   14,  4, 1,    3.68,  -12.11,   24.15,   18.00,    7.00,   -0.39,    0.58,    2.49
 55,   14,  5, 1,    3.13,  -11.86,   24.27,   23.43,   22.00,   -4.60,    0.21,    2.38
 62,   14,  6, 1,    1.69,  -12.62,   24.10,   71.64,   30.00,   -7.75,    0.04,    9.28
 68,   28,  7, 1,    3.56,  -12.26,   24.53,   -8.30,   -9.00,    1.18,    0.07,    3.16
 27,   28,  8, 1,    4.40,  -11.98,   24.33,    5.20,    2.00,    1.66,    0.52,    2.44
 60,   28,  9, 1,    3.77,  -11.71,   24.43,   -2.44,   12.00,    1.48,    0.10,    2.03
 23,   28, 10, 1,    3.92,  -12.55,   24.71,  -21.16,   -5.00,    0.14,    0.25,    2.62
115,   28, 11, 1,    3.25,  -12.09,   24.37,  -16.38,   12.00,    0.45,    0.17,    2.17
102,   28, 12, 1,    4.07,  -12.13,   24.46,    4.49,   24.00,    2.89,    0.13,    2.05
 37,   56, 13, 1,    3.58,  -11.80,   24.52,   -8.98,   -6.00,    0.00,    0.15,    2.75
  6,   56, 14, 1,    3.66,  -13.25,   24.72,   -0.23,    1.00,    2.93,    0.12,    2.34
125,   56, 15, 1,    4.07,  -12.26,   24.20,    5.04,    9.00,    3.74,    0.11,    2.02
 17,   56, 16, 1,    4.56,  -12.74,   24.65,   -4.47,   15.00,    1.62,    0.18,    1.90
 56,   56, 17, 1,    3.33,  -11.96,   24.41,    2.04,   -4.00,   -1.91,    0.11,    2.08
  5,   56, 18, 1,    4.31,  -13.36,   24.69,   -5.59,   13.00,    7.73,    0.21,    2.56
 77, 1456, 19, 1,    3.66,  -12.11,   24.53,   -3.32,  -11.00,    1.24,    0.12,    1.66
 86, 1456, 20, 1,    3.89,  -12.20,   24.49,    9.46,   11.00,    0.47,    0.12,    1.99
 43, 1456, 21, 1,    3.06,  -11.83,   24.30,   19.82,   17.00,   -5.29,    0.36,    3.18
103, 1456, 22, 1,    3.68,  -12.08,   24.49,   -0.91,   -7.00,    1.16,    0.04,    2.19
 42, 1456, 23, 1,    3.47,  -11.79,   24.43,    2.53,    3.00,   -1.40,    0.08,    2.14
 15, 1456, 24, 1,    3.11,  -13.10,   24.76,   -5.62,   14.00,    0.63,    0.15,    1.23
  2,    0, 25, 1,    3.56,  -13.20,   24.74,   -3.49,   -5.70,    2.53,    0.11,    2.75
 87,    0, 26, 1,    3.92,  -11.96,   24.59,   -7.54,   -5.70,    2.88,    0.06,    1.96
 90,   14,  1, 1,    3.82,  -12.31,   24.49,    7.79,   13.00,    0.77,    0.09,    1.94
 82,   14,  2, 1,    3.79,  -12.61,   24.52,    4.16,   -1.00,   -0.04,    0.24,    1.72
128,   14,  3, 1,    3.83,  -12.17,   24.17,   10.68,    8.00,    2.03,    0.16,    2.08
 98,   14,  4, 1,    3.67,  -12.06,   24.43,   13.04,    7.00,   -0.65,    0.68,    3.14
 92,   14,  5, 1,    3.33,  -12.54,   24.32,   32.98,   22.00,   -3.39,    0.38,    3.65
 71,   14,  6, 1,    1.43,  -12.44,   24.09,   83.90,   30.00,   -7.22,    0.21,    4.51
 54,   28,  7, 1,    3.03,  -11.83,   24.45,  -10.29,   -9.00,   -3.01,    0.16,    1.80
 50,   28,  8, 1,    3.55,  -11.80,   24.45,   -1.04,    2.00,    0.02,    0.15,    2.44
 93,   28,  9, 1,    3.84,  -12.04,   24.41,   14.99,   12.00,    0.24,    0.27,    2.47
 83,   28, 10, 1,    4.02,  -11.87,   24.64,  -22.25,   -5.00,    4.93,    0.33,    2.35
 30,   28, 11, 1,    3.50,  -11.32,   24.34,    3.37,   12.00,   -4.41,    0.12,    2.15
 63,   28, 12, 1,    4.21,  -12.15,   24.56,  -12.65,   24.00,    5.13,    0.07,    4.01
111,   56, 13, 1,    3.38,  -12.05,   24.25,    2.65,   -6.00,    0.27,    0.14,    2.05
 74,   56, 14, 1,    3.65,  -12.32,   24.52,   -1.01,    1.00,    0.46,    0.13,    2.10
 69,   56, 15, 1,    3.26,  -12.03,   24.39,   12.81,    9.00,   -2.13,    0.20,    2.04
112,   56, 16, 1,    3.50,  -11.92,   24.30,    2.38,   15.00,    0.78,    0.22,    2.02
124,   56, 17, 1,    4.18,  -12.13,   24.23,    0.44,   -4.00,    4.55,    0.13,    2.38
107,   56, 18, 1,    3.71,  -11.83,   24.37,   -9.04,   13.00,    4.42,    0.17,    3.67
121, 1456, 19, 1,    4.04,  -12.01,   24.32,   -9.84,  -11.00,    4.65,    0.06,    2.21
 59, 1456, 20, 1,    3.51,  -11.68,   24.36,   10.47,   11.00,   -1.44,    0.06,    2.08
126, 1456, 21, 1,    3.75,  -12.27,   24.17,   11.84,   17.00,    1.44,    0.09,    1.97
 91, 1456, 22, 1,    3.94,  -12.09,   24.59,   -7.74,   -7.00,    3.43,    0.09,    2.01
 14, 1456, 23, 1,    3.10,  -13.05,   24.75,   -5.61,    3.00,    0.48,    0.04,    2.18
108, 1456, 24, 1,    3.45,  -11.88,   24.31,   -1.22,   14.00,    1.15,    0.56,    1.98
 78,    0, 25, 1,    3.74,  -12.19,   24.51,    1.07,   -5.70,    0.64,    0.15,    2.45
117,    0, 26, 1,    3.59,  -11.88,   24.27,    0.65,   -5.70,    0.73,    0.27,    2.03
 89,   14,  1, 1,    3.89,  -12.20,   24.51,    3.74,   13.00,    1.14,    0.17,    1.82
 28,   14,  2, 1,    4.20,  -11.67,   24.32,    8.96,   -1.00,   -0.72,    0.21,    2.07
  3,   14,  3, 1,    3.51,  -13.32,   24.68,    8.75,    8.00,    0.99,    0.13,    2.20
113,   14,  4, 1,    3.48,  -11.87,   24.22,   11.91,    7.00,   -0.63,    0.23,    3.82
 35,   14,  5, 1,    3.27,  -11.48,   24.20,   21.92,   22.00,   -6.79,    0.14,    1.24
 36,   14,  6, 1,    2.17,  -12.40,   24.19,   55.94,   30.00,   -8.47,    0.16,    7.17
120,   28,  7, 1,    3.82,  -12.07,   24.24,    4.25,   -9.00,    1.87,    0.18,    2.10
 33,   28,  8, 1,    3.49,  -11.45,   24.33,    1.62,    2.00,   -3.89,    0.21,    1.87
105,   28,  9, 1,    3.39,  -11.93,   24.28,    1.97,   12.00,   -2.56,    0.30,    3.58
101,   28, 10, 1,    4.19,  -12.07,   24.51,   -6.14,   -5.00,    5.19,    0.52,    2.67
 31,   28, 11, 1,    3.61,  -11.34,   24.36,    0.92,   12.00,   -3.81,    0.20,    1.59
  1,   28, 12, 1,    3.62,  -13.11,   24.71,    4.47,   24.00,    2.16,    0.30,    3.56
 45,   56, 13, 1,    3.11,  -11.89,   24.41,    3.83,   -6.00,   -3.20,    0.06,    2.37
 18,   56, 14, 1,    4.50,  -12.75,   24.57,    4.74,    1.00,   -1.05,    0.22,    1.47
 25,   56, 15, 1,    3.67,  -12.52,   24.64,  -10.48,    9.00,   -2.39,    0.06,    2.11
109,   56, 16, 1,    3.27,  -12.00,   24.28,    2.03,   15.00,   -0.60,    0.22,    2.02
 85,   56, 17, 1,    3.83,  -11.91,   24.65,  -15.84,   -4.00,    3.74,    0.31,    2.05
 88,   56, 18, 1,    4.05,  -12.15,   24.56,   -2.78,   13.00,    2.79,    0.22,    1.96
 76, 1456, 19, 1,    3.86,  -12.22,   24.53,   -3.05,  -11.00,    1.89,    0.09,    2.04
 95, 1456, 20, 1,    3.59,  -12.11,   24.42,   16.44,   11.00,   -1.08,    0.06,    2.52
 84, 1456, 21, 1,    3.75,  -12.38,   24.50,   10.42,   17.00,   -0.74,    0.09,    2.16
 21, 1456, 22, 1,    3.95,  -12.24,   24.65,  -13.34,   -7.00,   -0.44,    0.10,    3.29
 99, 1456, 23, 1,    3.99,  -12.20,   24.46,    4.68,    3.00,    2.62,    0.08,    2.35
 44, 1456, 24, 1,    3.20,  -11.76,   24.39,    6.78,   14.00,   -3.13,    0.05,    2.28
 48,    0, 25, 1,    3.64,  -11.83,   24.49,   -7.12,   -5.70,    1.03,    0.07,    2.70
 19,    0, 26, 1,    4.26,  -12.80,   24.66,   -9.68,   -5.70,   -0.16,    0.06,    2.10
 46,   14,  1, 1,    2.99,  -11.84,   24.36,   11.80,   13.00,   -4.47,    0.11,    1.89
127,   14,  2, 1,    4.15,  -12.16,   24.23,    2.50,   -1.00,    5.07,    0.05,    2.25
129,   14,  3, 1,    3.87,  -12.19,   24.17,   10.29,    8.00,    2.26,    0.26,    1.92
  8,   14,  4, 1,    3.63,  -13.16,   24.70,   -0.44,    7.00,    3.49,    0.19,    2.87
 34,   14,  5, 1,    3.29,  -11.39,   24.23,   22.17,   22.00,   -6.85,    0.15,    2.41
