# VP12   2013-10-29_18-29-58
# Elapsed time of measurement: 360 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 83,   14,  1, 1,    9.43,  -14.76,   25.18,   24.77,   12.00,   -1.82,    0.11,    3.23
 23,   14,  2, 1,    9.52,  -14.49,   25.24,   20.16,    9.00,   -0.17,    0.23,    3.20
 40,   14,  3, 1,    9.27,  -14.79,   25.23,   30.16,   15.00,   -1.51,    0.23,    3.19
  1,   14,  4, 1,    8.37,  -14.74,   25.36,   36.09,    9.00,   -4.24,    0.25,    3.14
 31,   14,  5, 1,    8.73,  -15.22,   25.23,   38.99,    4.00,   -3.28,    0.31,    3.29
102,   28,  6, 1,    9.57,  -14.79,   25.23,   27.31,   20.00,   -2.80,    0.27,    3.30
 87,   28,  7, 1,   10.20,  -13.58,   25.38,  -17.65,  -15.00,    3.66,    0.13,    4.27
 77,   28,  8, 1,   10.00,  -13.31,   25.44,  -17.81,   -9.00,    2.70,    0.14,    3.32
 13,   28,  9, 1,    9.91,  -13.43,   25.35,   -6.93,    1.00,    3.17,    0.18,    3.22
 96,   28, 10, 1,    9.08,  -15.28,   25.29,   23.45,   25.00,   -3.69,    0.31,    3.24
 80,   56, 11, 1,    9.98,  -14.00,   25.30,    2.39,   -3.00,    1.22,    0.18,    3.32
 25,   56, 12, 1,    9.97,  -13.74,   25.35,   -4.27,   -8.00,    2.49,    0.13,    3.18
 24,   56, 13, 1,    9.87,  -14.33,   25.25,   12.06,   18.00,    1.48,    0.16,    3.23
 38,   56, 14, 1,    9.90,  -14.03,   25.30,    4.53,    7.00,    2.25,    0.15,    3.24
  2,   56, 15, 1,    9.52,  -13.71,   25.48,   -1.92,    0.00,    1.73,    0.37,    3.21
 11, 1456, 16, 1,    9.12,  -14.49,   25.29,   21.67,   11.00,   -1.61,    0.14,    3.23
  4, 1456, 17, 1,    9.59,  -13.93,   25.43,   -0.67,  -11.00,    1.89,    0.10,    3.26
106, 1456, 18, 1,   10.50,  -14.19,   25.25,   -0.98,   -8.00,    1.91,    0.58,    3.41
 67, 1456, 19, 1,    9.91,  -13.96,   25.32,   -0.59,    4.00,    1.78,    0.09,    2.17
