# VP08   2013-11-06_18-18-00
# Elapsed time of measurement: 923 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 91,   14,  1, 1,   13.10,    7.17,  -23.97,   21.03,   13.00,    4.63,    0.17,    3.85
 81,   14,  2, 1,   15.00,   10.00,  -22.28,    5.28,   -1.00,   -4.33,    0.10,    7.30
 54,   14,  3, 1,   12.28,    5.00,  -24.38,   23.21,    8.00,    0.37,    0.26,    9.62
 92,   14,  4, 1,   10.46,    2.47,  -24.75,   34.42,    7.00,    7.20,    0.24,    6.70
 99,   14,  5, 1,    7.93,    6.22,  -24.91,   67.07,   22.00,   -0.96,    0.19,   11.80
  6,   14,  6, 1,    9.06,   12.30,  -25.61,  119.20,   30.00,   -0.42,    0.18,   22.41
 15,   28,  7, 1,   14.40,   11.67,  -21.98,   -1.45,   -9.00,   -4.89,    0.22,    7.45
 66,   28,  8, 1,   12.25,    3.22,  -24.66,    7.45,    2.00,    4.56,    0.28,    3.95
 84,   28,  9, 1,   14.18,    8.17,  -23.36,   11.83,   12.00,   -1.75,    0.07,    7.40
 82,   28, 10, 1,   14.01,    7.69,  -23.81,  -10.29,   -5.00,    0.75,    0.31,    7.79
 85,   28, 11, 1,   12.87,    7.35,  -24.04,    2.37,   12.00,    2.24,    0.19,    5.22
 65,   28, 12, 1,   12.99,    4.80,  -24.45,    4.30,   24.00,    1.76,    0.12,    4.10
 72,   56, 13, 1,   14.48,    7.35,  -23.82,    1.78,   -6.00,   -0.14,    0.24,   21.06
 69,   56, 14, 1,   11.95,    3.62,  -24.59,    9.20,    1.00,    5.49,    0.16,    4.28
 80,   56, 15, 1,   14.95,    9.38,  -22.67,    6.80,    9.00,   -3.38,    0.28,    7.46
 22,   56, 16, 1,   12.18,    3.13,  -24.74,   22.14,   15.00,    3.58,    0.22,   15.94
 35,   56, 17, 1,   14.90,   10.86,  -22.22,    6.84,   -4.00,   -5.24,    0.13,    5.14
121,   56, 18, 1,   14.48,    8.61,  -23.26,   19.46,   13.00,   -1.47,    0.07,    5.89
 61, 1456, 19, 1,   11.67,    4.70,  -24.83,   -7.36,  -11.00,    9.49,    0.08,    4.52
 50, 1456, 20, 1,   13.86,    7.39,  -23.91,   15.62,   11.00,    0.43,    0.11,    5.74
 25, 1456, 21, 1,   13.67,    9.96,  -23.15,   22.99,   17.00,   -4.43,    0.17,    7.44
 58, 1456, 22, 1,   12.90,    6.78,  -24.34,   -6.06,   -7.00,    2.07,    0.09,    5.15
 23, 1456, 23, 1,   16.19,   10.90,  -21.51,   16.88,    3.00,   -7.92,    0.13,   16.72
 19, 1456, 24, 1,   13.37,    7.06,  -23.98,   14.82,   14.00,   -3.58,    0.05,    2.44
 93,    0, 25, 1,   11.96,    3.52,  -24.75,   -4.05,   -5.70,    7.35,    0.08,    5.87
 14,    0, 26, 1,   13.51,    6.73,  -24.40,    0.36,   -5.70,    1.05,    0.13,    1.74
 12,   14,  1, 1,   11.91,    6.37,  -24.63,   18.00,   13.00,    1.15,    0.18,    6.55
 10,   14,  2, 1,   16.38,   12.12,  -21.03,   18.63,   -1.00,   -9.98,    0.12,    5.30
 95,   14,  3, 1,   11.07,    1.97,  -24.69,   19.70,    8.00,   10.14,    0.22,    4.50
 86,   14,  4, 1,   12.25,    5.34,  -24.60,   31.31,    7.00,    7.29,    0.36,    5.50
 63,   14,  5, 1,   14.61,    9.20,  -23.05,   65.87,   22.00,   -9.54,    0.13,   24.99
 75,   14,  6, 1,    8.09,   13.69,  -25.58,  119.47,   30.00,    1.04,    0.32,    2.18
113,   28,  7, 1,   16.49,    5.36,  -24.71,   -4.92,   -9.00,    6.11,    0.18,    4.90
 79,   28,  8, 1,   14.84,    9.81,  -22.42,    4.80,    2.00,   -4.01,    0.16,    8.87
126,   28,  9, 1,   14.27,    7.51,  -23.75,   15.15,   12.00,    0.75,    0.22,    7.06
 83,   28, 10, 1,   14.14,    7.67,  -23.75,  -10.00,   -5.00,    0.29,    0.13,    1.18
 43,   28, 11, 1,   14.75,   11.05,  -22.07,   -1.25,   12.00,   -6.15,    0.58,    8.64
 20,   28, 12, 1,   13.10,    4.19,  -24.59,    3.43,   24.00,    0.75,    0.23,   11.93
  1,   56, 13, 1,   14.02,    6.19,  -24.55,    5.21,   -6.00,    2.43,    0.10,    5.17
 39,   56, 14, 1,   14.11,    8.08,  -23.66,    4.92,    1.00,   -0.77,    0.34,    4.05
 44,   56, 15, 1,   16.11,   10.35,  -21.98,    9.96,    9.00,   -6.37,    0.15,    5.94
105,   56, 16, 1,   12.52,    5.86,  -24.27,   20.25,   15.00,    1.56,    0.25,    5.95
 37,   56, 17, 1,   14.30,    8.89,  -23.33,    8.03,   -4.00,   -2.40,    0.12,   10.75
 16,   56, 18, 1,   16.00,   12.35,  -20.92,   18.98,   13.00,   -8.70,    0.09,    5.91
 90, 1456, 19, 1,   11.76,    8.04,  -24.12,   -6.08,  -11.00,    3.13,    0.18,    3.80
 98, 1456, 20, 1,   11.27,    1.82,  -24.64,   16.35,   11.00,    9.28,    0.04,    6.85
 55, 1456, 21, 1,   12.08,    5.07,  -24.53,   23.52,   17.00,    1.47,    0.07,    6.95
  9, 1456, 22, 1,   15.69,   12.95,  -20.74,    4.67,   -7.00,   -8.15,    0.08,   11.11
  4, 1456, 23, 1,   16.40,   10.34,  -22.25,   15.61,    3.00,   -7.43,    0.11,    8.79
