# VP10   2013-10-31_18-32-51
# Elapsed time of measurement: 274 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 15,   14,  1, 1,   19.83,   11.54,  -22.99,   17.16,   19.00,   -1.87,    0.16,    2.00
 92,   14,  2, 1,   18.77,    4.45,  -25.32,   24.38,   20.00,   -3.17,    0.18,    3.19
 64,   14,  3, 1,   18.94,    6.06,  -25.05,   20.35,    9.00,   -3.52,    0.36,    3.51
 81,   14,  4, 1,   19.48,    6.90,  -24.59,   21.58,   15.00,   -4.04,    0.67,    2.71
104,   14,  5, 1,   19.07,    6.14,  -25.01,   13.94,   18.00,   -3.82,    0.33,    2.49
  6,   28,  6, 1,   18.14,    9.60,  -24.73,    3.94,    0.00,   -2.70,    0.40,    1.99
 37,   28,  7, 1,   19.40,   10.20,  -23.35,   11.59,   10.00,   -4.75,    0.27,    2.64
 20,   28,  8, 1,   20.07,   11.53,  -22.92,   18.16,   18.00,   -2.50,    0.20,    2.40
 76,   28,  9, 1,   19.75,    9.19,  -23.20,   13.03,   13.00,   -6.41,    0.10,    3.20
 13,   28, 10, 1,   20.05,   11.37,  -23.03,   23.62,   29.00,    1.14,    0.35,    2.90
 78,   56, 11, 1,   18.11,    7.45,  -24.82,   -4.54,  -11.00,   -6.11,    0.07,    2.32
 49,   56, 12, 1,   17.91,    7.38,  -25.20,   -3.24,  -13.00,   -2.22,    0.40,    2.42
 80,   56, 13, 1,   18.46,    7.23,  -24.73,    3.24,   -1.00,   -5.29,    0.20,    2.17
 12,   56, 14, 1,   19.99,   10.34,  -23.68,   28.68,   43.00,    1.66,    0.07,    2.23
 71,   56, 15, 1,   22.60,   10.30,  -22.02,   37.00,   45.00,   -4.65,    0.19,    2.77
 16, 1456, 16, 1,   17.93,    9.35,  -24.87,   -0.91,  -11.00,   -2.36,    0.16,    2.06
 38, 1456, 17, 1,   18.08,    6.23,  -25.34,   17.24,    8.00,   -0.11,    0.14,    2.91
 32, 1456, 18, 1,   17.55,    5.91,  -25.60,    2.03,    2.00,   -0.56,    0.07,    2.08
 10, 1456, 19, 1,   17.84,    8.13,  -25.26,   10.93,    9.00,    0.54,    0.11,    2.52
 51, 1456, 20, 1,   21.44,   10.86,  -22.20,   28.96,   42.00,   -1.81,    0.03,    3.30
 75,    0, 21, 1,   17.87,    6.07,  -25.44,   -0.89,   -5.70,   -0.56,    0.04,    2.84
 65,    0, 22, 1,   18.22,    6.22,  -25.27,    2.36,   -5.70,   -1.57,    0.13,    1.86
 54,   14,  1, 1,   18.95,    8.06,  -24.73,   18.30,   19.00,   -1.47,    0.08,    2.19
 83,   14,  2, 1,   19.72,    7.40,  -24.35,   24.90,   20.00,   -3.20,    0.27,    2.04
100,   14,  3, 1,   20.89,   10.03,  -22.58,   19.45,    9.00,   -6.38,    0.26,    2.81
 61,   14,  4, 1,   19.50,    7.40,  -24.74,   24.19,   15.00,   -3.51,    0.28,    2.41
