# VP01   2013-10-16_11-37-22
# Elapsed time of measurement: 693 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 15, 1456, 20, 1,   13.58,    8.78,  -30.12,    8.87,   11.00,    0.24,    0.19,    3.87,   0
100, 1456, 21, 1,   13.50,    8.64,  -29.53,   18.51,   17.00,   -6.56,    0.23,    6.87,   0
 85, 1456, 22, 1,   11.44,    9.18,  -29.85,  -17.12,   -7.00,   -1.15,    0.09,    5.54,   0
114, 1456, 23, 1,   12.72,    9.52,  -29.63,    4.94,    3.00,   -2.81,    0.10,    5.03,   2
105, 1456, 24, 1,   12.21,    9.60,  -29.64,   -4.68,   14.00,   -2.33,    0.09,    8.98,   2
 73,   0, 25, 1,   11.93,    8.80,  -29.92,   -7.65,   -5.70,   -2.01,    0.09,    5.90,   0
 43,   0, 26, 1,   11.83,    8.94,  -29.99,   -8.11,   -5.70,    0.43,    0.22,    4.79,   0
  1,  14,  1, 1,   13.46,    8.12,  -30.17,   10.92,   13.00,   -1.90,    0.22,    9.14,   0
108,  14,  2, 1,   12.87,    9.49,  -29.60,    4.25,   -1.00,   -3.74,    0.16,    4.03,   0
101,  14,  3, 1,   13.11,    8.91,  -29.58,   14.92,    8.00,   -4.94,    0.32,    3.74,   0
 28,  14,  4, 1,   14.22,    9.33,  -29.64,   27.20,    7.00,   -5.57,    0.28,    7.23,   0
 36,  14,  5, 1,   16.04,    4.55,  -29.63,   79.32,   22.00,  -20.58,    0.54,    8.17,   2
112,  14,  6, 1,   15.75,   -1.61,  -29.26,  117.65,   30.00,  -38.21,    1.01,    3.74,   0
 49,  28,  7, 1,   11.92,    9.53,  -29.84,  -10.43,   -9.00,   -1.17,    0.17,    2.93,   0
 90,  28,  8, 1,   11.97,    8.97,  -29.85,   -3.24,    2.00,   -1.05,    0.11,    3.75,   0
 35,  28,  9, 1,   12.59,    9.36,  -29.76,    7.77,   12.00,   -1.47,    0.24,    3.01,   2
122,  28, 10, 1,   10.62,    9.48,  -29.70,  -23.47,   -5.00,    0.13,    0.15,    3.51,   2
106,  28, 11, 1,   11.27,    9.33,  -29.71,  -19.80,   12.00,   -0.68,    0.26,    2.91,   2
 67,  28, 12, 1,   14.31,    8.75,  -29.53,   28.26,   24.00,   -6.32,    0.35,    4.74,   2
 21,  56, 13, 1,   11.71,    9.79,  -29.98,   -8.38,   -6.00,   -0.92,    0.44,   11.12,   0
 70,  56, 14, 1,   12.27,    9.12,  -29.84,   -2.19,    1.00,   -0.81,    0.27,    3.77,   0
 33,  56, 15, 1,   12.85,    9.51,  -29.74,    6.86,    9.00,   -2.63,    0.24,    7.07,   0
123,  56, 16, 1,   12.95,    9.08,  -29.60,   12.58,   15.00,   -4.29,    0.27,    3.96,   0
 77,  56, 17, 1,   11.78,   10.05,  -29.63,   -5.30,   -4.00,   -1.41,    0.28,    7.15,   2
 93,  56, 18, 1,   13.20,    9.50,  -29.55,   14.25,   13.00,   -3.90,    0.20,    4.70,   2
 97, 1456, 19, 1,   11.56,    9.44,  -29.77,  -13.24,  -11.00,   -0.86,    0.05,    3.78,   0
 58, 1456, 20, 1,   12.64,    9.12,  -29.78,    8.89,   11.00,   -1.60,    0.06,    2.93,   0
 74, 1456, 21, 1,   13.10,    8.86,  -29.68,   16.41,   17.00,   -4.30,    0.08,    5.95,   0
 56, 1456, 22, 1,   11.36,    9.67,  -29.76,  -17.29,   -7.00,   -1.41,    0.05,    8.04,   0
110, 1456, 23, 1,   12.70,    9.29,  -29.66,    3.99,    3.00,   -2.75,    0.08,    4.06,   2
 11, 1456, 24, 1,   13.43,    9.22,  -30.05,    2.20,   14.00,   -0.68,    0.17,   11.80,   0
126,   0, 25, 1,   11.66,    8.63,  -29.90,   -8.13,   -5.70,   -0.20,    0.09,    2.95,   0
 94,   0, 26, 1,   11.67,    8.78,  -29.93,   -6.96,   -5.70,   -0.05,    0.13,    6.18,   0
104,  14,  1, 1,   12.89,    9.06,  -29.60,   11.83,   13.00,   -3.98,    0.07,    6.24,   0
102,  14,  2, 1,   12.67,    9.08,  -29.60,    5.85,   -1.00,   -3.58,    0.14,    3.07,   0
 32,  14,  3, 1,   13.33,    9.22,  -29.61,   15.14,    8.00,   -4.17,    0.25,    6.13,   0
 44,  14,  4, 1,   14.62,    8.11,  -29.59,   39.36,    7.00,   -7.43,    0.27,    8.35,   2
 24,  14,  5, 1,   16.19,    1.79,  -29.82,   97.20,   22.00,  -27.31,    0.61,    9.25,   2
 71,  14,  6, 1,   14.91,   -0.14,  -29.70,  116.82,   30.00,  -34.95,    0.44,    7.16,   0
 89,  28,  7, 1,   11.58,    8.89,  -29.90,  -10.64,   -9.00,   -0.41,    0.30,    4.67,   0
  4,  28,  8, 1,   13.10,    8.75,  -30.17,   -1.33,    2.00,   -0.62,    0.28,    3.82,   0
 13,  28,  9, 1,   13.92,    8.73,  -29.99,   10.12,   12.00,   -1.04,    0.39,    3.71,   0
 95,  28, 10, 1,   10.94,    8.95,  -29.84,  -26.84,   -5.00,   -0.86,    0.11,    6.05,   2
 96,  28, 11, 1,   11.26,    9.55,  -29.73,  -18.93,   12.00,   -1.23,    0.25,    3.92,   2
 27,  28, 12, 1,   14.33,    9.04,  -29.65,   28.72,   24.00,   -6.31,    0.34,    4.58,   2
103,  56, 13, 1,   11.52,    9.11,  -29.83,   -9.13,   -6.00,   -0.63,    0.17,    5.16,   0
 26,  56, 14, 1,   12.45,    9.99,  -29.77,   -2.39,    1.00,   -2.28,    0.38,    5.03,   0
113,  56, 15, 1,   12.49,    9.04,  -29.78,    3.36,    9.00,   -1.98,    0.38,    4.91,   0
 19,  56, 16, 1,   14.07,    9.04,  -29.91,   12.89,   15.00,   -1.52,    0.52,    8.68,   0
 52,  56, 17, 1,   12.18,    9.91,  -29.76,   -7.78,   -4.00,   -2.02,    0.31,    6.03,   0
 25,  56, 18, 1,   13.42,    9.61,  -29.69,   15.99,   13.00,   -4.03,    0.17,    5.41,   2
  3, 1456, 19, 1,   12.74,    8.60,  -30.26,  -12.79,  -11.00,   -1.37,    0.07,    6.06,   1
 83, 1456, 20, 1,   12.83,    9.09,  -29.73,    8.04,   11.00,   -3.14,    0.07,    2.88,   0
118, 1456, 21, 1,   13.57,    8.81,  -29.56,   18.90,   17.00,   -4.55,    0.08,    3.91,   0
 54, 1456, 22, 1,   11.69,    9.65,  -29.83,  -16.44,   -7.00,   -1.47,    0.09,    5.97,   0
 80, 1456, 23, 1,   12.68,    9.43,  -29.67,    7.19,    3.00,   -2.71,    0.05,    6.36,   2
121, 1456, 24, 1,   12.23,    9.84,  -29.55,    0.74,   14.00,   -2.19,    0.14,    6.09,   2
 84,   0, 25, 1,   11.84,    8.66,  -29.94,   -7.35,   -5.70,   -0.66,    0.17,    3.95,   0
115,   0, 26, 1,   12.18,    8.91,  -29.79,   -6.39,   -5.70,   -1.81,    0.15,    3.90,   0
 51,  14,  1, 1,   13.14,    9.47,  -29.73,    9.95,   13.00,   -3.17,    0.15,    4.09,   0
 82,  14,  2, 1,   12.69,    9.33,  -29.71,    4.44,   -1.00,   -3.07,    0.17,    2.77,   0
 68,  14,  3, 1,   12.96,    9.26,  -29.68,   12.22,    8.00,   -2.12,    0.31,    5.87,   0
 37,  14,  4, 1,   14.40,    8.66,  -29.50,   34.02,    7.00,   -6.84,    0.17,   15.25,   2
  2,  14,  5, 1,   17.28,    2.76,  -30.10,   88.49,   22.00,  -24.57,    1.40,   12.45,   2
 99,  14,  6, 1,   14.07,    1.06,  -29.33,  117.48,   30.00,  -33.41,    0.52,   10.87,   0
  8,  28,  7, 1,   12.61,    8.67,  -30.27,  -10.56,   -9.00,    0.71,    0.07,    3.20,   0
  7,  28,  8, 1,   13.18,    8.92,  -30.18,   -1.71,    2.00,   -0.59,    0.36,    9.60,   0
 17,  28,  9, 1,   13.55,    8.62,  -30.19,   10.00,   12.00,   -0.26,    0.42,    3.93,   0
128,  28, 10, 1,   10.92,    9.40,  -29.63,  -21.65,   -5.00,   -0.30,    0.27,    3.06,   2
 98,  28, 11, 1,   11.39,    9.29,  -29.75,  -19.96,   12.00,   -1.39,    0.18,    3.91,   2
 86,  28, 12, 1,   11.91,    9.79,  -29.65,   -9.75,   24.00,   -2.33,    0.40,    4.50,   2
 30,  56, 13, 1,   11.97,    9.65,  -29.96,   -6.44,   -6.00,   -0.62,    0.22,    3.90,   0
 79,  56, 14, 1,   12.16,    9.23,  -29.76,   -1.17,    1.00,   -1.68,    0.24,    4.92,   0
 29,  56, 15, 1,   12.86,    9.78,  -29.80,    7.40,    9.00,   -2.16,    0.60,    3.81,   0
 45,  56, 16, 1,   13.13,    9.28,  -29.71,   13.06,   15.00,   -2.66,    0.58,    3.68,   0
125,  56, 17, 1,   11.56,    9.33,  -29.79,   -8.93,   -4.00,   -0.51,    0.16,    7.19,   0
130,  56, 18, 1,   13.54,    9.15,  -29.44,   16.89,   13.00,   -5.76,    0.18,    3.09,   2
 60, 1456, 19, 1,   11.49,    9.05,  -29.94,  -13.97,  -11.00,    0.04,    0.09,    4.20,   0
 88, 1456, 20, 1,   12.94,    8.64,  -29.79,    8.64,   11.00,   -3.74,    0.07,    4.98,   0
109, 1456, 21, 1,   13.51,    8.94,  -29.58,   13.27,   17.00,   -5.63,    0.05,    3.96,   0
107, 1456, 22, 1,   11.46,    9.54,  -29.73,  -16.44,   -7.00,   -1.02,    0.09,    2.77,   0
 34, 1456, 23, 1,   12.48,    9.50,  -29.77,    2.90,    3.00,   -1.81,    0.04,    4.06,   0
  6, 1456, 24, 1,   13.39,    8.91,  -30.18,    1.79,   14.00,   -1.47,    0.10,    7.06,   0
 63,   0, 25, 1,   11.94,    8.70,  -29.99,   -7.19,   -5.70,    0.05,    0.19,    4.87,   0
 78,   0, 26, 1,   11.59,    9.08,  -29.89,   -8.21,   -5.70,   -0.33,    0.14,    5.01,   0
