# VP01   2013-10-15_16-58-05
# Elapsed time of measurement: 435 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
129, 1456, 22, 1,   14.49,    8.46,  -26.70,  -19.07,   -7.00,    1.30,    0.15,    2.07
 14, 1456, 23, 1,   17.02,    9.22,  -26.53,   10.09,    3.00,    0.17,    0.10,    5.19
 88, 1456, 24, 1,   16.41,    8.96,  -26.52,    3.90,   14.00,   -0.58,    0.14,    2.74
  6,   0, 25, 1,   15.92,    9.81,  -26.43,   -5.18,   -5.70,    0.20,    0.08,    2.95
 61,   0, 26, 1,   15.80,    9.48,  -26.48,   -6.51,   -5.70,    0.92,    0.19,    2.86
 38,  14,  1, 1,   16.53,    9.93,  -26.32,   10.87,   13.00,   -0.22,    0.24,    2.80
116,  14,  2, 1,   16.66,    8.80,  -26.52,    6.52,   -1.00,   -0.43,    0.07,    2.28
 16,  14,  3, 1,   17.37,    8.92,  -26.55,   17.03,    8.00,    0.54,    0.28,    2.08
 17,  14,  4, 1,   17.60,    8.86,  -26.60,   24.62,    7.00,    1.37,    0.17,    2.25
 55,  14,  5, 1,   17.23,    6.47,  -26.53,   87.25,   22.00,    1.14,    0.35,    3.24
 27,  14,  6, 1,   15.43,    5.75,  -26.60,  113.72,   30.00,   -0.97,    0.29,    2.00
108,  28,  7, 1,   15.82,    9.05,  -26.60,   -7.20,   -9.00,   -0.49,    0.22,    2.81
117,  28,  8, 1,   16.24,    8.79,  -26.56,   -0.73,    2.00,   -0.41,    0.19,    1.92
 90,  28,  9, 1,   16.13,    8.98,  -26.57,    7.16,   12.00,   -0.30,    0.34,    2.88
 96,  28, 10, 1,   15.30,    8.82,  -26.64,  -14.05,   -5.00,   -0.13,    0.22,    3.15
107,  28, 11, 1,   16.45,    9.17,  -26.43,    4.25,   12.00,   -0.64,    0.28,    2.92
 87,  28, 12, 1,   17.40,    8.51,  -26.51,   24.17,   24.00,   -0.42,    0.21,    3.13
111,  56, 13, 1,   16.14,    8.89,  -26.50,   -4.95,   -6.00,   -0.99,    0.23,    1.95
  7,  56, 14, 1,   16.52,    9.59,  -26.42,    3.17,    1.00,    0.07,    0.29,    2.90
 21,  56, 15, 1,   16.99,    9.52,  -26.43,    9.23,    9.00,    0.46,    0.35,    2.94
 73,  56, 16, 1,   17.03,    8.78,  -26.62,   15.61,   15.00,    1.80,    0.22,    4.27
105,  56, 17, 1,   15.79,    8.79,  -26.60,   -6.48,   -4.00,   -0.06,    0.34,    2.83
119,  56, 18, 1,   17.14,    8.53,  -26.54,   15.23,   13.00,   -0.78,    0.19,    1.50
 71, 1456, 19, 1,   15.40,    9.18,  -26.55,  -16.41,  -11.00,    1.31,    0.07,    3.06
 60, 1456, 20, 1,   16.81,    9.31,  -26.48,   10.13,   11.00,    0.63,    0.10,    3.06
  3, 1456, 21, 1,   17.39,    9.25,  -26.46,   21.54,   17.00,    0.86,    0.12,    3.93
 53, 1456, 22, 1,   15.66,    9.77,  -26.40,  -17.65,   -7.00,   -0.38,    0.05,    3.09
109, 1456, 23, 1,   16.58,    8.90,  -26.52,    6.20,    3.00,   -0.28,    0.09,    2.85
 94, 1456, 24, 1,   16.00,    8.88,  -26.55,   -2.05,   14.00,   -0.76,    0.13,    2.01
 92,   0, 25, 1,   15.77,    8.94,  -26.57,   -6.45,   -5.70,   -1.03,    0.15,    1.90
 22,   0, 26, 1,   16.54,    9.60,  -26.40,   -2.96,   -5.70,   -0.52,    0.11,    2.07
 95,  14,  1, 1,   16.58,    8.77,  -26.52,   11.64,   13.00,   -0.03,    0.39,    2.07
 58,  14,  2, 1,   16.36,    9.56,  -26.44,    4.56,   -1.00,    1.10,    0.20,    1.99
 43,  14,  3, 1,   17.50,    9.38,  -26.36,   21.33,    8.00,   -0.32,    0.33,    4.16
 24,  14,  4, 1,   18.18,    9.26,  -26.41,   27.19,    7.00,   -0.29,    0.63,    5.17
 44,  14,  5, 1,   16.27,    6.42,  -26.63,   88.63,   22.00,   -1.15,    0.27,    4.28
 23,  14,  6, 1,   15.36,    6.12,  -26.57,  114.26,   30.00,    0.45,    0.47,    9.03
 70,  28,  7, 1,   15.71,    9.24,  -26.56,   -9.90,   -9.00,    1.49,    0.10,    3.12
124,  28,  8, 1,   16.06,    8.57,  -26.57,   -4.38,    2.00,   -0.15,    0.30,    1.87
120,  28,  9, 1,   16.68,    8.69,  -26.55,    6.19,   12.00,   -0.93,    0.34,    1.83
 20,  28, 10, 1,   16.17,    9.69,  -26.44,   -7.18,   -5.00,   -0.51,    0.36,    2.95
  8,  28, 11, 1,   17.21,    9.19,  -26.51,   17.57,   12.00,    0.96,    0.30,    8.02
106,  28, 12, 1,   17.59,    8.26,  -26.53,   29.67,   24.00,    0.23,    0.20,    3.94
130,  56, 13, 1,   14.97,    8.28,  -26.73,   -9.24,   -6.00,    1.34,    0.20,    1.85
122,  56, 14, 1,   16.34,    8.50,  -26.66,    2.90,    1.00,    0.10,    0.15,    1.97
  2,  56, 15, 1,   16.63,    9.64,  -26.43,    7.10,    9.00,   -0.46,    0.37,    2.92
 28,  56, 16, 1,   16.71,   10.09,  -26.41,   16.68,   15.00,    0.18,    0.32,    5.85
 41,  56, 17, 1,   15.91,   10.00,  -26.31,   -6.18,   -4.00,   -1.57,    0.40,    3.79
 42,  56, 18, 1,   17.46,    9.37,  -26.38,   19.00,   13.00,   -0.87,    0.19,    3.61
 81, 1456, 19, 1,   14.84,    8.98,  -26.59,  -15.12,  -11.00,    1.27,    0.21,    2.17
 47, 1456, 20, 1,   16.79,    9.54,  -26.43,   11.30,   11.00,    1.74,    0.18,    2.58
 29, 1456, 21, 1,   17.31,    9.79,  -26.31,   20.79,   17.00,   -0.57,    0.08,    4.06
 69, 1456, 22, 1,   15.57,    9.24,  -26.52,  -13.04,   -7.00,    1.09,    0.09,    2.95
 72, 1456, 23, 1,   16.69,    9.04,  -26.56,    4.86,    3.00,    0.44,    0.06,    4.25
 46, 1456, 24, 1,   16.59,    9.68,  -26.43,    5.19,   14.00,    0.67,    0.09,    3.86
128,   0, 25, 1,   14.98,    8.35,  -26.78,   -6.68,   -5.70,    1.01,    0.20,    2.84
 74,   0, 26, 1,   16.26,    8.97,  -26.57,   -4.89,   -5.70,    0.60,    0.13,    3.89
 18,  14,  1, 1,   17.50,    9.11,  -26.45,   17.42,   13.00,    0.40,    0.26,    2.03
 91,  14,  2, 1,   15.98,    8.98,  -26.57,   -0.06,   -1.00,   -0.73,    0.15,    1.91
126,  14,  3, 1,   16.76,    8.25,  -26.64,   10.57,    8.00,   -0.12,    0.41,    1.95
  1,  14,  4, 1,   17.00,    9.35,  -26.53,   15.84,    7.00,   -0.04,    0.24,    5.65
 36,  14,  5, 1,   15.87,    7.52,  -26.22,   97.17,   22.00,    0.46,    0.32,   13.22
127,  14,  6, 1,   14.15,    4.92,  -26.78,  109.84,   30.00,   -4.44,    0.46,    2.99
 57,  28,  7, 1,   15.94,    9.75,  -26.31,   -4.92,   -9.00,    0.06,    0.39,    2.03
 80,  28,  8, 1,   15.63,    9.00,  -26.57,   -1.22,    2.00,    1.25,    0.32,    2.88
  4,  28,  9, 1,   16.98,    9.66,  -26.39,   12.31,   12.00,    0.16,    0.57,    2.43
 45,  28, 10, 1,   15.32,    9.84,  -26.40,  -10.77,   -5.00,    1.50,    0.21,    4.30
 56,  28, 11, 1,   15.34,    9.82,  -26.35,  -15.08,   12.00,   -0.29,    0.21,    5.11
 54,  28, 12, 1,   16.81,    9.70,  -26.35,   -0.07,   24.00,   -0.45,    0.33,    5.13
 10,  56, 13, 1,   15.89,    9.67,  -26.46,   -7.24,   -6.00,   -0.15,    0.29,    2.97
 39,  56, 14, 1,   15.95,   10.16,  -26.35,   -0.48,    1.00,   -0.98,    0.40,    2.55
123,  56, 15, 1,   16.61,    8.46,  -26.63,    8.05,    9.00,    0.18,    0.21,    1.87
 67,  56, 16, 1,   16.73,    8.78,  -26.84,   14.38,   15.00,    1.89,    0.68,    4.88
  5,  56, 17, 1,   16.21,    9.82,  -26.34,   -2.34,   -4.00,   -0.44,    0.28,    3.78
 48,  56, 18, 1,   17.03,    9.52,  -26.42,   14.79,   13.00,    1.74,    0.13,    2.95
102, 1456, 19, 1,   15.74,    8.88,  -26.56,  -10.07,  -11.00,   -0.72,    0.07,    1.50
 63, 1456, 20, 1,   16.71,    9.07,  -26.57,   10.94,   11.00,    1.65,    0.25,    3.29
 98, 1456, 21, 1,   16.64,    8.61,  -26.57,   16.32,   17.00,    1.19,    0.09,    2.23
 85, 1456, 22, 1,   15.36,    9.05,  -26.57,  -10.06,   -7.00,    0.16,    0.08,    2.94
 84, 1456, 23, 1,   16.33,    8.84,  -26.57,    7.25,    3.00,   -0.14,    0.14,    4.00
 31, 1456, 24, 1,   16.53,   10.20,  -26.27,    5.19,   14.00,   -0.20,    0.22,    4.02
 13,   0, 25, 1,   16.19,    9.54,  -26.48,   -3.88,   -5.70,    0.46,    0.14,    1.42
 12,   0, 26, 1,   16.26,    9.53,  -26.48,   -3.81,   -5.70,   -0.04,    0.16,    2.89
