# VP13   2013-10-31_19-51-46
# Elapsed time of measurement: 1489 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 64,   14,  1, 1,   15.11,    3.21,  -26.44,   20.29,   19.00,   -3.86,    0.39,    8.81
 89,   14,  2, 1,   15.73,    2.99,  -26.48,   34.45,   20.00,    0.16,    0.14,    9.14
 82,   14,  3, 1,   14.16,    3.01,  -26.45,   28.22,    9.00,   -2.49,    0.20,    7.25
 63,   14,  4, 1,   11.38,    6.72,  -26.45,   48.09,   15.00,  -10.30,    0.36,   20.72
 72,   14,  5, 1,   11.11,    9.21,  -26.61,   52.47,   18.00,  -12.93,    0.25,   18.14
 35,   28,  6, 1,   17.45,    5.29,  -26.76,    0.97,    0.00,   -0.12,    0.64,   14.93
 52,   28,  7, 1,   16.96,    4.24,  -26.53,   13.98,   10.00,   -2.00,    0.43,    6.81
  2,   28,  8, 1,   17.05,    3.79,  -26.87,   12.62,   18.00,   -0.12,    0.13,   18.34
 36,   28,  9, 1,   18.00,    4.84,  -26.70,    5.38,   13.00,   -1.96,    0.52,    9.40
105,   28, 10, 1,   12.88,    3.52,  -26.38,   41.10,   29.00,   -9.16,    0.36,   25.12
 67,   56, 11, 1,   13.49,    4.64,  -26.54,  -11.87,  -11.00,   -2.13,    0.15,   16.28
 30,   56, 12, 1,   16.74,    3.88,  -26.94,   -3.50,  -13.00,    0.05,    0.26,    9.54
 60,   56, 13, 1,   15.31,    3.63,  -26.59,    2.52,   -1.00,   -0.97,    0.16,   11.00
 74,   56, 14, 1,   12.90,    3.74,  -26.30,   47.45,   43.00,   -5.78,    0.14,   12.01
106,   56, 15, 1,   15.53,    2.87,  -26.38,   54.77,   45.00,   -4.18,    0.13,   11.97
 69, 1456, 16, 1,   17.52,    3.76,  -26.67,   -1.29,  -11.00,    1.93,    0.07,    9.67
 85, 1456, 17, 1,   12.07,    5.32,  -26.24,   35.82,    8.00,   -9.71,    0.25,   21.93
 87, 1456, 18, 1,   16.00,    3.53,  -26.62,    4.61,    2.00,   -3.31,    0.09,   16.03
 17, 1456, 19, 1,   20.06,    3.10,  -27.10,   15.53,    9.00,    0.40,    0.17,   12.66
 16, 1456, 20, 1,   13.99,    3.60,  -26.69,   35.23,   42.00,   -5.04,    0.24,   12.70
 39,    0, 21, 1,   17.93,    5.62,  -26.55,    2.16,   -5.70,   -1.86,    0.15,    6.81
103,    0, 22, 1,   15.87,    3.37,  -26.55,    3.10,   -5.70,   -1.26,    0.15,   10.66
 14,   14,  1, 1,   15.92,    3.68,  -26.86,   13.18,   19.00,   -2.15,    0.13,   10.97
 59,   14,  2, 1,   16.31,    2.32,  -26.58,   38.91,   20.00,   -0.94,    0.30,   20.63
  1,   14,  3, 1,   14.53,    4.26,  -26.89,   17.68,    9.00,   -3.49,    0.20,   13.25
 25,   14,  4, 1,   15.60,    3.33,  -26.69,   40.53,   15.00,   -2.80,    0.25,   13.62
 28,   14,  5, 1,   13.39,    4.64,  -26.66,   38.11,   18.00,   -5.65,    0.17,   21.55
 91,   28,  6, 1,   15.01,    3.72,  -26.57,    9.77,    0.00,   -0.68,    0.14,    4.06
 54,   28,  7, 1,   15.48,    4.24,  -26.48,    4.29,   10.00,   -1.11,    0.13,    7.39
 92,   28,  8, 1,   15.40,    3.36,  -26.48,   28.55,   18.00,    0.16,    0.13,   13.81
 38,   28,  9, 1,   17.90,    5.47,  -26.58,    2.85,   13.00,   -1.53,    0.33,   12.06
 88,   28, 10, 1,   19.25,    3.27,  -26.76,   14.65,   29.00,    1.89,    0.30,   15.43
 27,   56, 11, 1,   16.60,    3.88,  -27.05,   -8.82,  -11.00,   -0.52,    0.15,    6.31
 55,   56, 12, 1,   14.72,    4.44,  -26.53,  -11.03,  -13.00,   -1.40,    0.02,    4.34
107,   56, 13, 1,   17.93,   12.34,  -29.43,    2.37,   -1.00,   -2.66,    0.68,    7.69
 31,   56, 14, 1,   15.47,    3.08,  -26.47,   46.86,   43.00,   -3.62,    0.13,   17.82
 97,   56, 15, 1,   13.73,    2.91,  -26.36,   50.39,   45.00,   -5.33,    0.31,   17.98
 11, 1456, 16, 1,   14.91,    4.28,  -26.93,   -5.03,  -11.00,   -0.68,    0.01,   10.27
 71, 1456, 17, 1,   15.74,    2.26,  -26.31,   37.48,    8.00,   -4.26,    0.07,   13.83
 76, 1456, 18, 1,   14.55,    3.81,  -26.63,   -2.52,    2.00,   -1.77,    0.26,   10.03
 78, 1456, 19, 1,   19.25,    3.14,  -26.65,   18.88,    9.00,    0.58,    0.15,   24.55
 65, 1456, 20, 1,   15.04,    2.83,  -26.48,   47.86,   42.00,   -0.60,    0.04,    9.35
 20,    0, 21, 1,   10.52,    6.68,  -26.83,   -2.92,   -5.70,   -0.44,    0.14,    9.06
104,    0, 22, 1,   15.95,    3.24,  -26.52,    2.66,   -5.70,   -1.64,    0.10,    2.43
 48,   14,  1, 1,   12.21,    6.37,  -26.43,   26.55,   19.00,   -4.67,    0.06,   18.75
 83,   14,  2, 1,   14.60,    2.71,  -26.35,   37.44,   20.00,   -3.31,    0.15,    8.24
 75,   14,  3, 1,   12.37,    4.36,  -26.34,   29.22,    9.00,   -5.52,    0.13,   11.37
  9,   14,  4, 1,   16.12,    2.93,  -26.59,   38.52,   15.00,   -2.86,    0.26,   20.54
  7,   14,  5, 1,   15.55,    4.14,  -26.66,   29.90,   18.00,   -1.70,    0.32,   23.74
 90,   28,  6, 1,   14.87,    3.80,  -26.54,    6.80,    0.00,   -0.44,    0.23,    7.59
 22,   28,  7, 1,   14.12,    4.51,  -26.81,    2.66,   10.00,   -2.22,    0.41,   13.15
101,   28,  8, 1,   12.91,    3.77,  -26.53,   14.93,   18.00,   -3.81,    0.21,   12.38
 53,   28,  9, 1,   15.56,    3.95,  -26.52,   10.95,   13.00,    0.22,    0.12,   14.24
 44,   28, 10, 1,   12.95,    5.28,  -26.40,   53.05,   29.00,   -6.11,    0.20,   17.86
 95,   56, 11, 1,   14.50,    4.06,  -26.58,   -7.49,  -11.00,   -2.92,    0.10,    8.40
 93,   56, 12, 1,   14.36,    4.05,  -26.48,   -9.21,  -13.00,   -2.54,    0.57,    6.55
 49,   56, 13, 1,   17.14,    4.40,  -26.61,    6.34,   -1.00,    0.44,    0.34,   10.75
 45,   56, 14, 1,   12.65,    5.54,  -26.44,   47.65,   43.00,   -5.11,    0.40,   18.51
 61,   56, 15, 1,   16.85,    2.16,  -26.37,   49.16,   45.00,   -1.97,    0.26,   17.94
109, 1456, 16, 1,   18.17,   13.11,  -29.23,   -1.64,  -11.00,   -1.95,    0.10,    7.85
 21, 1456, 17, 1,   14.54,    3.93,  -26.79,   20.10,    8.00,   -0.59,    0.06,   28.39
 24, 1456, 18, 1,   17.14,    3.92,  -26.96,    1.23,    2.00,   -1.55,    0.07,   16.79
 29, 1456, 19, 1,   18.18,    2.98,  -26.87,   26.57,    9.00,   -1.02,    0.59,   13.26
 32, 1456, 20, 1,   15.09,    3.51,  -26.55,   34.86,   42.00,   -3.50,    0.14,   11.38
 43,    0, 21, 1,   10.46,    7.89,  -26.52,   -4.83,   -5.70,   -0.49,    0.10,    8.82
 79,    0, 22, 1,   18.18,    3.43,  -26.81,    1.13,   -5.70,    1.98,    0.16,    8.44
 46,   14,  1, 1,   11.73,    6.50,  -26.53,   26.08,   19.00,   -1.97,    0.10,   11.46
 68,   14,  2, 1,   15.10,    3.58,  -26.40,   27.07,   20.00,   -2.35,    0.27,   16.72
 98,   14,  3, 1,   13.37,    4.29,  -26.34,   25.20,    9.00,   -4.59,    0.18,    9.19
 80,   14,  4, 1,   11.53,    5.18,  -26.51,   46.10,   15.00,   -6.78,    0.27,   17.53
 18,   14,  5, 1,   15.36,    3.29,  -26.49,   43.88,   18.00,   -5.16,    0.31,   24.05
 84,   28,  6, 1,   17.99,    2.65,  -26.52,    6.14,    0.00,   -1.26,    0.16,   12.52
 37,   28,  7, 1,   17.81,    5.42,  -26.66,    1.80,   10.00,   -1.76,    0.15,    5.28
  8,   28,  8, 1,   15.64,    4.54,  -26.85,   15.96,   18.00,   -0.54,    0.33,   14.97
 56,   28,  9, 1,   15.76,    3.99,  -26.44,    9.64,   13.00,   -1.21,    0.22,   10.08
  3,   28, 10, 1,   14.97,    3.55,  -26.69,   42.72,   29.00,   -3.22,    0.19,   32.44
108,   56, 11, 1,   18.04,   12.68,  -29.45,   -0.18,  -11.00,   -1.26,    0.68,    7.71
100,   56, 12, 1,   11.47,    4.73,  -26.68,  -10.78,  -13.00,    0.17,    0.32,    7.55
 33,   56, 13, 1,   17.98,    3.80,  -26.81,    3.11,   -1.00,   -0.27,    0.10,   11.47
  4,   56, 14, 1,   14.17,    3.68,  -26.70,   44.35,   43.00,   -5.68,    0.06,   22.44
 19,   56, 15, 1,   11.77,    6.21,  -26.72,   52.52,   45.00,  -10.71,    0.07,   22.12
 99, 1456, 16, 1,   12.30,    4.90,  -26.53,   -6.06,  -11.00,   -3.41,    0.08,    9.04
 66, 1456, 17, 1,   14.73,    3.86,  -26.47,   21.74,    8.00,   -1.28,    0.12,   13.03
110, 1456, 18, 1,   17.75,   13.85,  -29.15,  -11.27,    2.00,   -1.67,    0.09,   14.50
 96, 1456, 19, 1,   15.63,    3.09,  -26.46,   22.84,    9.00,   -3.11,    0.19,   16.47
 58, 1456, 20, 1,   16.41,    2.60,  -26.49,   34.94,   42.00,   -1.15,    0.07,   20.33
 62,    0, 21, 1,   14.75,    4.04,  -26.63,   -6.64,   -5.70,   -0.51,    0.20,    5.99
 13,    0, 22, 1,   15.09,    3.87,  -27.00,   -0.57,   -5.70,   -0.33,    0.15,    8.01
 41,   14,  1, 1,   12.81,    6.21,  -26.52,   29.90,   19.00,    0.98,    0.84,    6.99
102,   14,  2, 1,   14.97,    3.07,  -26.35,   28.15,   20.00,   -3.16,    0.14,   18.05
  5,   14,  3, 1,   17.65,    3.43,  -27.05,   16.68,    9.00,    0.55,    0.40,    7.96
 86,   14,  4, 1,   13.28,    3.74,  -26.45,   42.17,   15.00,   -5.81,    0.23,   17.82
 40,   14,  5, 1,   13.71,    5.56,  -26.44,   43.80,   18.00,   -4.88,    0.22,   23.65
 77,   28,  6, 1,   14.62,    3.72,  -26.60,   12.42,    0.00,    1.03,    0.67,   10.54
 51,   28,  7, 1,   17.39,    4.28,  -26.56,   10.08,   10.00,   -0.30,    0.27,   18.73
 12,   28,  8, 1,   16.34,    3.53,  -26.76,   18.48,   18.00,   -3.25,    0.25,   17.43
 70,   28,  9, 1,   15.11,    4.19,  -26.37,    9.63,   13.00,   -3.06,    0.05,   20.36
 73,   28, 10, 1,   13.19,    3.82,  -26.22,   48.10,   29.00,   -6.49,    0.07,   18.00
 50,   56, 11, 1,   16.75,    4.44,  -26.67,   -3.91,  -11.00,   -0.58,    0.10,    8.37
 94,   56, 12, 1,   14.28,    3.80,  -26.68,   -6.34,  -13.00,   -0.98,    0.67,    8.38
 10,   56, 13, 1,   15.45,    4.21,  -26.79,    2.73,   -1.00,   -1.75,    0.28,   10.17
 15,   56, 14, 1,   14.39,    3.02,  -26.64,   49.28,   43.00,   -5.86,    0.08,   12.08
 42,   56, 15, 1,   13.10,    4.47,  -26.40,   61.64,   45.00,   -9.33,    0.03,   19.50
 23, 1456, 16, 1,   14.12,    4.72,  -26.93,   -6.96,  -11.00,   -2.59,    0.05,   13.26
  6, 1456, 17, 1,   14.90,    3.83,  -26.84,   16.85,    8.00,   -2.64,    0.09,   14.68
 81, 1456, 18, 1,   17.79,    3.16,  -26.70,   -0.43,    2.00,    0.84,    0.30,   14.93
 47, 1456, 19, 1,   12.09,    6.69,  -26.41,   21.91,    9.00,   -4.22,    0.07,   16.25
 34, 1456, 20, 1,   18.47,    4.74,  -26.59,   28.56,   42.00,    0.71,    0.10,   13.26
 57,    0, 21, 1,   15.41,    4.14,  -26.48,    2.60,   -5.70,   -1.14,    0.07,    6.67
 26,    0, 22, 1,   16.88,    3.78,  -27.03,   -0.67,   -5.70,    0.07,    0.07,    8.32
