# VP12   2013-10-29_18-12-07
# Elapsed time of measurement: 495 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 97,   14,  1, 1,    8.49,  -14.39,   25.11,    8.04,   13.00,    4.96,    0.15,    3.16
  7,   14,  2, 1,    9.37,  -13.68,   25.01,    0.53,   -1.00,    8.23,    0.33,    4.07
110,   14,  3, 1,    8.10,  -14.92,   24.89,   44.49,    8.00,   -2.05,    0.18,    4.11
 30,   14,  4, 1,    7.33,  -14.87,   25.02,   45.02,    7.00,   -3.17,    0.10,    4.33
 52,   14,  5, 1,    6.73,  -15.98,   24.95,   72.47,   22.00,   -1.53,    0.59,    4.36
 79,   14,  6, 1,    5.52,  -16.85,   24.85,   87.77,   30.00,    2.27,    0.91,    4.11
 89,   28,  7, 1,    8.74,  -13.68,   25.08,   -1.70,   -9.00,    6.28,    0.15,    3.23
127,   28,  8, 1,    9.00,  -14.10,   24.99,    5.08,    2.00,    4.90,    0.15,    4.40
 53,   28,  9, 1,    8.84,  -14.12,   25.04,    5.58,   12.00,    6.02,    0.32,    3.96
 83,   28, 10, 1,    9.20,  -13.39,   25.08,  -19.42,   -5.00,   10.01,    0.28,    3.17
 57,   28, 11, 1,    8.40,  -13.93,   25.19,    1.06,   12.00,    3.70,    0.32,    2.12
 88,   28, 12, 1,    8.89,  -14.00,   25.09,   -0.18,   24.00,    6.45,    0.15,    3.17
 92,   56, 13, 1,    8.82,  -14.04,   25.04,    0.30,   -6.00,    6.01,    0.22,    3.20
 31,   56, 14, 1,    8.47,  -13.73,   25.14,    0.94,    1.00,    3.78,    0.24,    4.11
 26,   56, 15, 1,    8.70,  -13.71,   25.11,    0.83,    9.00,    4.92,    0.21,    4.11
 69,   56, 16, 1,    8.58,  -14.13,   25.10,    5.42,   15.00,    5.60,    0.28,    3.11
 66,   56, 17, 1,    9.26,  -13.58,   25.00,   -1.86,   -4.00,    8.47,    0.25,    5.07
 38,   56, 18, 1,    7.58,  -14.51,   25.06,   35.32,   13.00,   -2.32,    0.17,    4.19
 40, 1456, 19, 1,    8.94,  -13.33,   25.12,  -13.07,  -11.00,    7.72,    0.07,    6.12
 98, 1456, 20, 1,    8.40,  -14.24,   25.14,    7.31,   11.00,    4.31,    0.07,    3.24
 76, 1456, 21, 1,    7.90,  -15.30,   24.91,   39.50,   17.00,    1.59,    0.25,    3.17
 46, 1456, 22, 1,    8.95,  -13.30,   25.13,  -22.39,   -7.00,    8.34,    0.11,    3.15
 82, 1456, 23, 1,    8.71,  -14.04,   25.09,    3.88,    3.00,    5.93,    0.25,    5.50
 70, 1456, 24, 1,    9.12,  -13.86,   24.99,    2.55,   14.00,    5.95,    0.22,    3.20
 78,    0, 25, 1,    8.87,  -13.97,   25.08,    2.52,   -5.70,    6.78,    0.17,    3.10
