# VP05   2013-11-11_09-16-45
# Elapsed time of measurement: 439 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 17, 1456, 18, 1,   15.98,    1.15,  -26.98,  -20.02,    2.00,   -1.27,    0.06,    3.08
 22, 1456, 19, 1,   15.96,    1.20,  -26.86,   14.56,    9.00,   -0.06,    0.11,    4.44
  9, 1456, 20, 1,   15.86,    1.02,  -26.85,   16.63,   42.00,    0.19,    0.01,    2.31
 13,    0, 21, 1,   15.98,    0.93,  -26.98,   -6.35,   -5.70,   -0.91,    0.03,    2.23
 18,    0, 22, 1,   15.96,    1.29,  -26.96,   -6.48,   -5.70,   -0.72,    0.11,    2.98
 23,   14,  1, 1,   16.03,    1.02,  -26.79,   22.13,   19.00,   -0.46,    0.16,    3.34
 14,   14,  2, 1,   15.95,    0.80,  -26.80,   24.11,   20.00,   -0.61,    0.05,    3.34
 42,   14,  3, 1,   15.92,    1.13,  -26.84,   15.86,    9.00,    0.01,    0.40,    4.66
 39,   14,  4, 1,   15.82,    0.63,  -26.73,   28.78,   15.00,   -0.50,    0.14,    1.30
 64,   14,  5, 1,   15.93,    1.43,  -26.79,   10.57,   18.00,    0.16,    0.12,    2.95
 30,   28,  6, 1,   15.86,    1.31,  -26.97,   -0.82,    0.00,    0.07,    0.31,    2.68
 58,   28,  7, 1,   15.79,    1.26,  -26.98,  -14.54,   10.00,   -0.08,    0.26,    2.62
 97,   28,  8, 1,   16.11,    1.15,  -26.89,  -10.33,   18.00,   -1.70,    0.28,    6.62
 40,   28,  9, 1,   15.83,    1.28,  -26.83,    1.51,   13.00,    0.10,    0.21,    5.50
  2,   28, 10, 1,   15.94,    1.53,  -27.01,  -27.45,   29.00,   -2.08,    0.11,    3.11
 28,   56, 11, 1,   15.92,    1.46,  -26.94,  -13.76,  -11.00,   -0.65,    0.12,    2.26
 33,   56, 12, 1,   15.87,    1.35,  -26.95,  -15.61,  -13.00,   -0.83,    0.48,    4.60
 16,   56, 13, 1,   16.05,    1.18,  -26.90,   -2.26,   -1.00,   -1.16,    0.15,    3.13
 43,   56, 14, 1,   16.17,    1.02,  -26.67,   39.14,   43.00,   -1.25,    0.19,    6.82
 47,   56, 15, 1,   16.57,    1.31,  -26.51,   43.76,   45.00,   -1.41,    0.13,    3.28
 59, 1456, 16, 1,   15.90,    1.26,  -26.94,  -18.67,  -11.00,   -0.68,    0.06,    2.80
 32, 1456, 17, 1,   15.87,    1.06,  -26.80,   18.32,    8.00,   -0.09,    0.13,    6.38
 15, 1456, 18, 1,   15.99,    1.28,  -26.96,  -16.23,    2.00,   -1.33,    0.05,    4.04
105, 1456, 19, 1,   15.72,    1.61,  -26.89,    1.18,    9.00,   -0.29,    0.06,    7.96
  3, 1456, 20, 1,   16.23,    1.51,  -26.87,   11.48,   42.00,   -1.26,    0.10,    5.01
 83,    0, 21, 1,   16.08,    0.96,  -26.85,   -6.71,   -5.70,   -1.34,    0.16,    3.65
 35,    0, 22, 1,   15.91,    1.07,  -26.92,   -4.24,   -5.70,   -0.48,    0.12,    3.05
 87,   14,  1, 1,   15.91,    1.09,  -26.83,   15.84,   19.00,    0.30,    0.37,    3.78
 99,   14,  2, 1,   15.80,    0.97,  -26.75,   24.32,   20.00,    0.30,    0.49,    1.58
 31,   14,  3, 1,   15.89,    1.05,  -26.79,   15.29,    9.00,    0.02,    0.24,    3.81
106,   14,  4, 1,   15.88,    1.00,  -26.70,   24.82,   15.00,   -1.68,    0.23,    3.24
 84,   14,  5, 1,   15.95,    1.04,  -26.75,   24.04,   18.00,   -0.30,    0.30,    4.04
 44,   28,  6, 1,   15.82,    1.52,  -26.92,   -4.78,    0.00,    0.12,    0.12,    3.12
 78,   28,  7, 1,   15.76,    1.17,  -26.93,   -3.87,   10.00,    0.13,    0.09,    3.23
 66,   28,  8, 1,   16.02,    1.05,  -26.83,    7.24,   18.00,   -0.66,    0.45,    4.16
 69,   28,  9, 1,   15.91,    1.40,  -26.83,    9.38,   13.00,    0.17,    0.25,    4.43
 27,   28, 10, 1,   15.98,    1.27,  -26.81,   24.75,   29.00,    0.57,    0.24,    9.58
 63,   56, 11, 1,   15.87,    1.19,  -26.90,  -14.64,  -11.00,   -0.54,    0.21,    3.01
100,   56, 12, 1,   15.95,    1.01,  -26.95,  -17.98,  -13.00,   -1.10,    0.26,    2.66
 12,   56, 13, 1,   16.03,    0.92,  -26.91,   -0.18,   -1.00,   -0.84,    0.19,    3.11
109,   56, 14, 1,   15.91,    0.92,  -26.61,   34.79,   43.00,   -2.01,    0.45,    2.89
 85,   56, 15, 1,   16.09,    0.69,  -26.59,   41.30,   45.00,   -1.52,    0.24,    4.54
 70, 1456, 16, 1,   15.76,    1.24,  -26.93,  -19.46,  -11.00,   -0.33,    0.04,    2.32
  1, 1456, 17, 1,   16.20,    1.42,  -26.90,    9.90,    8.00,   -0.43,    0.08,    3.15
 89, 1456, 18, 1,   16.18,    1.20,  -26.89,  -14.87,    2.00,   -2.03,    0.05,    3.17
 76, 1456, 19, 1,   15.95,    1.28,  -26.77,   17.68,    9.00,    0.06,    0.13,    5.50
 61, 1456, 20, 1,   16.04,    1.14,  -26.67,   32.47,   42.00,   -0.04,    0.06,    3.38
 19,    0, 21, 1,   15.93,    1.39,  -26.95,   -6.69,   -5.70,   -0.72,    0.13,    1.89
 73,    0, 22, 1,   15.85,    1.53,  -26.89,   -7.65,   -5.70,   -0.52,    0.13,    3.46
 57,   14,  1, 1,   16.07,    1.22,  -26.73,   21.25,   19.00,   -0.40,    0.10,    3.12
 98,   14,  2, 1,   15.89,    0.93,  -26.73,   24.97,   20.00,   -0.01,    0.07,    3.19
 62,   14,  3, 1,   15.84,    1.26,  -26.82,   16.40,    9.00,    0.87,    0.12,    3.26
104,   14,  4, 1,   15.54,    1.01,  -26.81,   21.37,   15.00,   -0.42,    0.46,    2.45
 71,   14,  5, 1,   15.99,    1.51,  -26.80,   13.53,   18.00,   -0.18,    0.48,    5.74
 48,   28,  6, 1,   15.90,    1.61,  -26.92,   -3.83,    0.00,    0.21,    0.18,    2.93
 37,   28,  7, 1,   15.65,    1.09,  -26.95,   -6.43,   10.00,    0.87,    0.21,    3.89
110,   28,  8, 1,   15.62,    1.33,  -26.93,   -3.73,   18.00,   -0.23,    0.23,    2.79
 54,   28,  9, 1,   15.91,    1.76,  -26.91,   -7.18,   13.00,   -0.39,    0.28,    8.48
 49,   28, 10, 1,   16.40,    1.34,  -26.58,   37.51,   29.00,   -1.03,    0.06,    4.18
 92,   56, 11, 1,   15.93,    1.33,  -26.94,  -15.74,  -11.00,   -0.98,    0.17,    3.01
 34,   56, 12, 1,   15.84,    1.31,  -26.96,  -17.47,  -13.00,   -0.79,    0.24,    1.86
 21,   56, 13, 1,   15.94,    1.10,  -26.94,   -5.98,   -1.00,   -0.61,    0.10,    3.36
  7,   56, 14, 1,   16.34,    0.91,  -26.71,   32.92,   43.00,   -1.89,    0.23,    3.87
 45,   56, 15, 1,   16.43,    0.96,  -26.56,   45.20,   45.00,   -1.93,    0.03,    5.35
 79, 1456, 16, 1,   15.66,    1.22,  -26.92,  -18.22,  -11.00,   -0.11,    0.04,    4.22
 67, 1456, 17, 1,   15.87,    1.14,  -26.79,   20.33,    8.00,    0.29,    0.16,    5.59
 68, 1456, 18, 1,   15.92,    1.32,  -26.92,  -16.61,    2.00,   -1.14,    0.04,    3.04
 80, 1456, 19, 1,   15.99,    1.25,  -26.79,   14.67,    9.00,   -0.02,    0.24,   12.50
108, 1456, 20, 1,   15.66,    0.87,  -26.73,   28.00,   42.00,   -1.03,    0.26,    2.53
 20,    0, 21, 1,   15.99,    1.31,  -26.93,   -6.70,   -5.70,   -0.96,    0.08,    1.90
 74,    0, 22, 1,   15.84,    1.39,  -26.90,   -7.92,   -5.70,   -0.48,    0.07,    3.91
 46,   14,  1, 1,   15.91,    1.48,  -26.81,   11.84,   19.00,    0.82,    0.14,    3.41
 41,   14,  2, 1,   15.94,    1.07,  -26.76,   28.09,   20.00,    0.01,    0.13,    4.22
 95,   14,  3, 1,   15.76,    1.18,  -26.84,    8.41,    9.00,    0.39,    0.32,    2.89
 38,   14,  4, 1,   15.82,    0.56,  -26.76,   29.76,   15.00,   -0.58,    0.21,    5.23
 94,   14,  5, 1,   15.65,    1.24,  -26.93,    5.92,   18.00,    1.24,    0.18,    4.21
 56,   28,  6, 1,   16.01,    1.06,  -26.91,   -6.79,    0.00,   -0.71,    0.06,    3.25
 55,   28,  7, 1,   16.10,    1.47,  -26.80,   -0.58,   10.00,   -1.00,    0.25,    3.54
 77,   28,  8, 1,   15.86,    1.07,  -26.87,   -3.36,   18.00,   -0.29,    0.15,    7.04
 75,   28,  9, 1,   15.98,    1.19,  -26.84,    8.18,   13.00,   -0.58,    0.13,    4.09
103,   28, 10, 1,   15.64,    1.42,  -26.95,  -23.37,   29.00,   -1.40,    0.25,    2.96
 10,   56, 11, 1,   15.88,    0.93,  -26.99,  -16.54,  -11.00,   -0.27,    0.06,    3.25
 72,   56, 12, 1,   15.73,    1.59,  -26.95,  -21.17,  -13.00,   -1.15,    0.23,    3.96
 52,   56, 13, 1,   16.06,    1.69,  -26.92,   -6.96,   -1.00,   -1.33,    0.26,    5.67
 25,   56, 14, 1,   16.40,    0.81,  -26.62,   42.11,   43.00,   -2.05,    0.13,    3.30
  8,   56, 15, 1,   16.27,    0.88,  -26.70,   34.02,   45.00,   -1.78,    0.17,    3.01
 50, 1456, 16, 1,   15.86,    1.79,  -26.88,  -15.85,  -11.00,   -0.66,    0.05,    2.53
102, 1456, 17, 1,   15.43,    1.44,  -26.84,    7.41,    8.00,    0.38,    0.12,    9.14
 11, 1456, 18, 1,   16.02,    0.91,  -26.98,   -9.44,    2.00,   -0.94,    0.04,    4.36
 90, 1456, 19, 1,   16.03,    1.07,  -26.81,   14.87,    9.00,   -0.43,    0.23,    7.13
  4, 1456, 20, 1,   16.04,    1.20,  -26.87,   11.43,   42.00,   -0.62,    0.12,    1.91
 26,    0, 21, 1,   15.82,    1.68,  -26.93,   -8.60,   -5.70,    0.09,    0.06,    3.26
 60,    0, 22, 1,   15.95,    1.23,  -26.90,   -8.43,   -5.70,   -0.42,    0.11,    2.88
