# VP01   2012-05-08_11-32-29
# Elapsed time of measurement: 863 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 26.93, 20.07, -79.18, -0.11, 0.05


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
127,   3,  1, 1,   27.79,   16.68,  -78.34,   -0.52,    0.00,    0.19,    0.23,    1.76
 68,   3,  2, 1,   26.37,   22.06,  -78.35,   -5.11,   -5.71,    1.53,    0.48,    2.62
 87,   3,  3, 1,   27.43,   18.91,  -78.72,  -19.42,  -11.31,    0.05,    0.26,    1.97
 50,   3,  4, 1,   26.55,   19.84,  -78.84,  -26.82,  -16.70,   -1.66,    0.33,    3.55
 22,   3,  5, 1,   26.61,   21.29,  -78.52,  -27.90,  -21.80,   -3.36,    0.32,    2.98
102,   3,  6, 1,   28.50,   17.78,  -78.77,  -38.65,  -26.57,   -4.81,    0.30,    2.53
 63,   3,  7, 1,   27.23,   18.60,  -78.69,  -42.49,  -30.96,   -5.41,    0.11,    4.10
 15,   3,  8, 1,   27.04,   19.22,  -78.77,  -45.89,  -34.99,   -7.04,    0.15,   13.32
113,   8,  9, 1,   30.35,   23.39,  -77.20,   41.35,   35.00,    1.47,    0.24,    2.52
  9,   8, 10, 1,   28.45,   24.32,  -77.72,   27.51,   29.29,    0.23,    0.21,    4.22
 40,   8, 11, 1,   29.12,   24.47,  -77.66,   28.17,   23.69,    0.13,    0.09,    3.38
 73,   8, 12, 1,   31.29,   22.98,  -77.29,   30.94,   18.30,   -1.48,    0.58,    3.14
  7,   8, 13, 1,   27.78,   24.10,  -78.16,   10.40,   13.20,    0.01,    0.14,   12.31
 26,   8, 14, 1,   27.03,   23.99,  -78.03,    2.97,    8.43,    1.43,    0.42,    3.00
 81,   8, 15, 1,   29.20,   21.48,  -78.30,    7.86,    4.04,   -0.54,    0.67,    2.01
120,   8, 16, 1,   26.24,   17.82,  -77.95,    1.79,    0.01,    3.15,    0.14,    2.22
 34,  15, 17, 1,   28.72,   24.62,  -77.90,   17.16,   17.50,   -0.32,    0.45,    3.94
 58,  15, 18, 1,   28.78,   24.16,  -77.79,   17.49,   11.79,    0.22,    0.64,    2.55
106,  15, 19, 1,   29.50,   21.90,  -78.18,   10.43,    6.19,   -0.02,    0.40,    2.09
 98,  15, 20, 1,   28.19,   22.38,  -78.19,    2.40,    0.80,    0.81,    0.52,    2.06
  1,  15, 21, 1,   25.75,   18.97,  -79.14,  -20.45,   -4.30,    0.37,    0.24,   18.08
112,  15, 22, 1,   28.39,   20.26,  -78.40,   -4.11,   -9.07,    0.58,    0.23,    1.95
 48,  15, 23, 1,   26.34,   20.80,  -78.60,  -17.30,  -13.46,    0.28,    0.13,    2.43
 51,  15, 24, 1,   26.32,   21.14,  -78.73,  -18.52,  -17.49,   -0.37,    0.24,    2.25
 72,   0, 25, 1,   28.53,   20.77,  -78.48,   -4.45,   -5.70,   -0.69,    0.23,    5.66
  4,   0, 26, 1,   24.58,   21.01,  -78.59,  -15.50,   -5.70,    2.35,    0.22,   15.99
 61,   3,  1, 1,   26.59,   22.61,  -78.51,    0.63,    0.00,    1.91,    0.35,    2.74
 65,   3,  2, 1,   26.60,   21.74,  -78.50,   -2.93,   -5.71,    1.39,    0.12,    2.29
 13,   3,  3, 1,   26.12,   20.80,  -78.65,  -17.05,  -11.31,   -0.73,    0.37,    2.61
 38,   3,  4, 1,   26.32,   20.15,  -78.83,  -25.86,  -16.70,   -1.41,    0.14,    3.55
 35,   3,  5, 1,   26.43,   19.96,  -78.76,  -31.60,  -21.80,   -2.54,    0.12,    3.29
 54,   3,  6, 1,   26.25,   18.66,  -78.78,  -36.86,  -26.57,   -2.23,    0.42,    2.65
 31,   3,  7, 1,   26.64,   18.02,  -78.72,  -42.61,  -30.96,   -3.51,    0.25,    4.06
