# VP06   2012-05-08_15-16-02
# Elapsed time of measurement: 295 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 10.02, 3.46, -25.19, 0.06, 0.03


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
109,   3,  5, 1,   10.20,    2.70,  -25.16,  -20.51,  -21.80,    1.49,    0.15,    1.89
 12,   3,  6, 1,   10.41,    2.50,  -25.14,  -28.74,  -26.57,   -0.20,    0.07,    2.49
108,   3,  7, 1,   10.64,    2.56,  -25.07,  -34.06,  -30.96,   -1.30,    0.13,    2.88
  5,   3,  8, 1,   10.25,    2.71,  -25.20,  -22.32,  -34.99,    0.95,    0.29,    1.77
 46,   8,  9, 1,   11.67,    3.72,  -24.81,   45.63,   35.00,   -9.72,    0.23,    1.81
123,   8, 10, 1,   10.95,    4.44,  -24.81,   34.93,   29.29,   -2.24,    0.18,    2.17
111,   8, 11, 1,   11.34,    4.97,  -24.73,   41.79,   23.69,   -3.81,    0.32,    2.29
 36,   8, 12, 1,   10.04,    4.60,  -24.70,   32.45,   18.30,    1.77,    0.14,    2.24
114,   8, 13, 1,    9.85,    4.58,  -24.87,   21.92,   13.20,    4.06,    0.19,    2.80
 75,   8, 14, 1,   10.03,    3.95,  -25.01,   18.88,    8.43,    1.89,    0.24,    3.50
 80,   8, 15, 1,   10.09,    3.95,  -24.93,   17.68,    4.04,    1.81,    0.30,    1.82
  4,   8, 16, 1,    9.86,    3.61,  -25.19,    2.06,    0.01,    2.63,    0.17,    1.84
107,  15, 17, 1,   10.68,    4.50,  -24.79,   34.48,   17.50,   -1.54,    0.50,    1.75
116,  15, 18, 1,   10.04,    4.40,  -24.81,   23.86,   11.79,    2.33,    0.05,    2.21
 61,  15, 19, 1,    9.97,    4.41,  -24.80,   25.29,    6.19,    2.51,    0.25,    1.83
 85,  15, 20, 1,   10.17,    4.26,  -24.95,   16.18,    0.80,    2.10,    0.15,    2.83
104,  15, 21, 1,   10.09,    4.04,  -25.03,   12.90,   -4.30,    2.21,    0.31,    1.70
 60,  15, 22, 1,   10.00,    3.88,  -25.08,    6.31,   -9.07,    2.31,    0.12,    3.16
110,  15, 23, 1,   10.13,    3.60,  -25.13,    0.90,  -13.46,    1.43,    0.17,    1.96
 68,  15, 24, 1,   10.04,    3.24,  -25.17,   -3.02,  -17.49,    2.13,    0.02,    2.31
 23,   0, 25, 1,    9.89,    3.16,  -25.09,    2.19,   -5.70,    2.42,    0.17,    1.47
 99,   0, 26, 1,   10.08,    3.57,  -25.14,    2.42,   -5.70,    2.41,    0.35,    1.64
 44,   3,  1, 1,    9.99,    3.16,  -25.11,    6.53,    0.00,    2.00,    0.12,    1.77
 65,   3,  2, 1,    9.94,    3.60,  -25.10,    4.05,   -5.71,    2.62,    0.41,    1.76
 18,   3,  3, 1,   10.10,    2.86,  -25.19,   -9.58,  -11.31,    1.57,    0.19,    2.73
 16,   3,  4, 1,   10.08,    2.85,  -25.21,  -12.62,  -16.70,    1.87,    0.13,    3.28
 63,   3,  5, 1,   10.61,    2.82,  -25.17,  -24.57,  -21.80,   -0.73,    0.16,    3.41
 91,   3,  6, 1,   10.77,    3.16,  -25.20,  -27.96,  -26.57,   -2.30,    0.22,    1.82
 35,   3,  7, 1,   10.62,    2.57,  -25.08,  -33.97,  -30.96,   -1.74,    0.18,    2.00
113,   3,  8, 1,   10.54,    2.84,  -25.12,  -29.73,  -34.99,   -1.32,    0.09,    2.35
 84,   8,  9, 1,   11.69,    3.76,  -24.76,   44.39,   35.00,   -9.19,    0.24,    2.75
100,   8, 10, 1,   10.84,    4.73,  -24.62,   37.91,   29.29,   -1.40,    0.34,    1.81
 37,   8, 11, 1,   10.37,    4.67,  -24.69,   39.44,   23.69,   -1.10,    0.10,    2.02
 21,   8, 12, 1,   10.05,    4.51,  -24.74,   32.37,   18.30,    1.23,    0.27,    2.43
126,   8, 13, 1,   10.22,    4.36,  -24.88,   23.16,   13.20,    1.72,    0.15,    2.17
118,   8, 14, 1,    9.85,    3.63,  -25.07,    5.03,    8.43,    3.47,    0.19,    1.51
 14,   8, 15, 1,   10.03,    3.78,  -25.03,   13.71,    4.04,    1.48,    0.17,    1.95
 81,   8, 16, 1,   10.16,    3.46,  -25.13,    3.21,    0.01,    1.82,    0.30,    1.56
  9,  15, 17, 1,    9.72,    4.81,  -24.68,   31.81,   17.50,    4.14,    0.22,    1.70
 72,  15, 18, 1,   10.26,    4.45,  -24.81,   31.85,   11.79,    1.19,    0.10,    2.26
 74,  15, 19, 1,   10.03,    4.23,  -24.92,   21.45,    6.19,    2.07,    0.14,    2.23
