# VP01   2012-05-08_11-51-44
# Elapsed time of measurement: 370 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 25.40, 10.47, -73.34, -1.17, 0.05


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 30,  15, 22, 1,   25.40,   11.66,  -72.78,   -4.85,   -5.12,   -0.03,    0.17,    1.95
 84,  15, 23, 1,   25.76,   11.06,  -72.97,  -10.33,   -9.07,   -0.67,    0.07,    2.26
 28,  15, 24, 1,   25.59,   11.09,  -73.03,   -8.97,  -12.76,   -1.49,    0.16,    2.80
103,   0, 25, 1,   26.90,   12.02,  -72.90,   -2.76,   -5.70,   -0.99,    0.29,    2.64
 57,   0, 26, 1,   25.76,   11.71,  -72.86,   -3.65,   -5.70,   -0.90,    0.25,    4.86
 88,   3,  1, 1,   26.70,   11.10,  -73.14,   -1.88,    0.00,   -0.82,    0.26,    1.95
 64,   3,  2, 1,   25.23,   11.51,  -72.82,   -3.68,   -4.76,    1.25,    0.25,    1.79
 19,   3,  3, 1,   25.52,   10.82,  -73.01,  -10.67,   -9.46,   -1.50,    0.21,    2.29
101,   3,  4, 1,   27.48,   10.40,  -73.24,  -18.28,  -14.04,   -4.73,    0.06,    3.50
 73,   3,  5, 1,   26.22,    9.35,  -72.86,  -27.70,  -18.43,   -4.58,    0.37,    2.49
 25,   3,  6, 1,   26.25,    9.06,  -73.06,  -31.22,  -22.62,   -5.94,    0.10,    2.87
124,   3,  7, 1,   27.79,    8.76,  -73.13,  -35.17,  -26.57,   -7.27,    0.18,    2.45
 41,   3,  8, 1,   26.59,    8.60,  -72.87,  -40.86,  -30.26,   -8.15,    0.18,    2.95
 31,   8,  9, 1,   28.13,   14.39,  -72.29,   33.87,   35.00,    0.39,    0.10,    2.90
 47,   8, 10, 1,   27.23,   14.08,  -72.21,   30.85,   30.24,    1.71,    0.21,    3.08
116,   8, 11, 1,   26.81,   14.17,  -72.39,   23.35,   25.54,    3.21,    0.18,    4.06
 12,   8, 12, 1,   26.14,   14.71,  -72.16,   22.51,   20.96,    3.24,    0.12,    3.24
 71,   8, 13, 1,   26.49,   13.32,  -72.44,   16.41,   16.57,    2.06,    0.14,    2.39
 32,   8, 14, 1,   26.74,   12.71,  -72.74,   10.93,   12.38,    0.37,    0.20,    2.40
 21,   8, 15, 1,   25.50,   13.08,  -72.52,    9.07,    8.43,    1.87,    0.23,    2.92
102,   8, 16, 1,   26.57,   12.69,  -72.95,    5.44,    4.74,    0.70,    0.20,    2.77
 90,  15, 17, 1,   27.47,   13.00,  -72.72,   20.47,   17.50,    0.51,    0.15,    2.05
 61,  15, 18, 1,   26.44,   12.95,  -72.57,   16.82,   12.74,    1.39,    0.29,    2.93
 58,  15, 19, 1,   25.68,   12.95,  -72.63,    6.96,    8.04,    1.41,    0.18,    2.14
 55,  15, 20, 1,   25.79,   11.73,  -72.83,   -0.67,    3.46,    0.10,    0.20,    2.06
 20,  15, 21, 1,   25.40,   12.09,  -72.66,   -1.08,   -0.93,    0.36,    0.20,    3.09
130,  15, 22, 1,   27.16,    9.34,  -72.78,   -2.50,   -5.12,    0.17,    0.17,    2.01
 50,  15, 23, 1,   25.94,   11.11,  -72.96,   -7.19,   -9.07,   -1.30,    0.24,    2.47
 42,  15, 24, 1,   25.45,   11.06,  -72.88,   -8.31,  -12.76,   -0.96,    0.39,    2.58
  5,   0, 25, 1,   25.80,   11.67,  -73.03,   -5.49,   -5.70,   -2.49,    0.18,    1.86
 89,   0, 26, 1,   26.54,   11.14,  -73.15,   -1.98,   -5.70,   -0.61,    0.07,    2.25
 46,   3,  1, 1,   25.54,   11.11,  -72.95,   -1.22,    0.00,    0.37,    0.25,    2.03
 94,   3,  2, 1,   26.33,   11.27,  -73.08,   -3.41,   -4.76,   -0.19,    0.17,    1.91
 53,   3,  3, 1,   25.68,   10.78,  -73.03,   -9.95,   -9.46,   -1.24,    0.09,    2.12
 78,   3,  4, 1,   26.15,   10.08,  -73.12,  -18.98,  -14.04,   -3.10,    0.26,    2.05
 91,   3,  5, 1,   27.45,    9.20,  -73.27,  -28.47,  -18.43,   -5.94,    0.38,    2.12
 48,   3,  6, 1,   26.13,    9.10,  -72.97,  -32.43,  -22.62,   -6.29,    0.16,    2.91
 83,   3,  7, 1,   25.95,    8.97,  -73.13,  -35.55,  -26.57,   -5.07,    0.28,    2.73
 62,   3,  8, 1,   26.59,    8.94,  -72.92,  -37.66,  -30.26,   -7.54,    0.14,    2.93
 85,   8,  9, 1,   27.47,   14.59,  -72.20,   32.23,   35.00,    2.50,    0.28,    2.87
120,   8, 10, 1,   28.09,   14.27,  -72.39,   30.76,   30.24,    1.33,    0.24,    1.98
108,   8, 11, 1,   27.21,   14.69,  -72.06,   26.06,   25.54,    3.33,    0.37,    1.98
119,   8, 12, 1,   27.98,   13.46,  -72.52,   23.04,   20.96,    0.61,    0.14,    2.16
107,   8, 13, 1,   26.37,   14.33,  -72.28,   19.97,   16.57,    3.86,    0.34,    2.54
 60,   8, 14, 1,   26.40,   13.22,  -72.58,   11.83,   12.38,    1.14,    0.26,    2.06
126,   8, 15, 1,   27.15,   12.61,  -72.84,    5.70,    8.43,   -0.43,    0.18,    1.94
104,   8, 16, 1,   26.52,   12.74,  -72.80,    4.75,    4.74,    0.79,    0.19,    2.10
 99,  15, 17, 1,   27.62,   13.69,  -72.54,   20.66,   17.50,    0.96,    0.09,    2.20
 23,  15, 18, 1,   25.96,   13.34,  -72.38,   13.67,   12.74,    1.82,    0.28,    2.62
 52,  15, 19, 1,   25.74,   12.74,  -72.68,    9.96,    8.04,    1.78,    0.28,    2.10
 63,  15, 20, 1,   25.39,   12.56,  -72.51,    4.81,    3.46,    2.32,    0.16,    2.77
114,  15, 21, 1,   26.62,   11.75,  -73.08,   -3.43,   -0.93,   -0.83,    0.25,    2.87
111,  15, 22, 1,   26.63,   12.35,  -72.87,   -3.88,   -5.12,   -0.28,    0.15,    2.73
 14,  15, 23, 1,   25.27,   11.59,  -72.97,   -4.24,   -9.07,   -0.17,    0.15,    3.10
 77,  15, 24, 1,   26.52,   10.90,  -72.98,  -12.24,  -12.76,   -2.68,    0.26,    2.50
 72,   0, 25, 1,   26.04,   11.43,  -72.83,   -5.61,   -5.70,   -0.69,    0.14,    2.93
105,   0, 26, 1,   27.04,   11.78,  -73.04,   -6.73,   -5.70,   -2.04,    0.25,    3.90
  7,   3,  1, 1,   25.39,   11.72,  -72.85,   -1.71,    0.00,   -0.27,    0.20,    2.54
 82,   3,  2, 1,   26.38,   11.50,  -72.87,   -2.88,   -4.76,   -0.38,    0.11,    2.18
 11,   3,  3, 1,   23.69,   10.82,  -72.73,  -10.74,   -9.46,    1.73,    0.11,    3.20
 79,   3,  4, 1,   26.40,   10.18,  -73.05,  -18.92,  -14.04,   -3.40,    0.17,    2.01
 54,   3,  5, 1,   25.64,    9.54,  -73.00,  -22.52,  -18.43,   -2.90,    0.10,    2.02
 92,   3,  6, 1,   27.40,    8.77,  -73.13,  -31.19,  -22.62,   -5.93,    0.14,    1.85
 70,   3,  7, 1,   26.71,    8.75,  -72.98,  -33.68,  -26.57,   -6.10,    0.28,    2.32
 37,   3,  8, 1,   26.06,    8.01,  -72.92,  -38.30,  -30.26,   -6.06,    0.16,    2.30
 26,   8,  9, 1,   27.49,   15.69,  -71.94,   34.82,   35.00,    3.15,    0.19,    3.04
112,   8, 10, 1,   27.14,   15.38,  -72.35,   30.83,   30.24,    3.78,    0.24,    2.67
109,   8, 11, 1,   27.39,   15.16,  -72.14,   26.78,   25.54,    3.12,    0.22,    1.60
117,   8, 12, 1,   27.00,   14.53,  -72.32,   23.50,   20.96,    3.11,    0.11,    2.20
128,   8, 13, 1,   27.44,   12.16,  -72.34,   18.97,   16.57,    2.65,    0.22,    1.99
  8,   8, 14, 1,   25.67,   13.03,  -72.58,   11.98,   12.38,    1.38,    0.35,    2.63
121,   8, 15, 1,   27.09,   11.77,  -73.14,    2.25,    8.43,    0.09,    0.38,    1.99
 16,   8, 16, 1,   25.08,   12.89,  -72.55,    4.94,    4.74,    2.04,    0.20,    2.42
  3,  15, 17, 1,   26.61,   13.75,  -72.56,   19.38,   17.50,   -0.15,    0.08,    3.40
123,  15, 18, 1,   27.64,   12.92,  -72.57,   16.85,   12.74,    0.49,    0.26,    2.10
 81,  15, 19, 1,   26.19,   13.33,  -72.43,   10.73,    8.04,    2.52,    0.08,    2.29
 27,  15, 20, 1,   25.90,   12.18,  -72.81,    0.34,    3.46,    0.07,    0.17,    2.91
 15,  15, 21, 1,   24.77,   12.51,  -72.75,    0.29,   -0.93,    1.80,    0.44,    2.70
118,  15, 22, 1,   26.75,   11.45,  -73.09,   -2.84,   -5.12,   -0.73,    0.22,    2.74
 24,  15, 23, 1,   26.01,   11.49,  -72.91,   -5.03,   -9.07,   -1.46,    0.28,    2.58
 86,  15, 24, 1,   26.87,   10.36,  -73.31,  -12.78,  -12.76,   -2.74,    0.19,    2.84
  4,   0, 25, 1,   25.54,   11.33,  -73.10,   -5.86,   -5.70,   -2.14,    0.09,    3.56
 59,   0, 26, 1,   25.98,   11.50,  -72.99,   -7.12,   -5.70,   -1.45,    0.14,    2.94
 44,   3,  1, 1,   25.19,   11.78,  -72.79,    3.27,    0.00,    1.60,    0.14,    2.05
 29,   3,  2, 1,   25.23,   11.59,  -72.90,   -4.41,   -4.76,    0.29,    0.24,    2.04
 74,   3,  3, 1,   25.68,   10.27,  -72.90,  -13.88,   -9.46,   -1.27,    0.12,    1.93
115,   3,  4, 1,   26.83,   10.28,  -73.19,  -19.71,  -14.04,   -3.73,    0.14,    2.94
 95,   3,  5, 1,   26.58,    9.00,  -73.13,  -27.26,  -18.43,   -3.58,    0.24,    2.21
 33,   3,  6, 1,   26.62,    8.99,  -73.01,  -31.78,  -22.62,   -6.32,    0.13,    2.51
 10,   3,  7, 1,   24.69,    8.62,  -72.85,  -32.12,  -26.57,   -4.07,    0.10,    3.82
 38,   3,  8, 1,   25.82,    7.96,  -72.97,  -37.82,  -30.26,   -5.42,    0.12,    1.54
  1,   8,  9, 1,   27.79,   14.00,  -72.29,   36.06,   35.00,   -1.51,    0.14,    7.95
 98,   8, 10, 1,   27.81,   14.46,  -72.27,   30.38,   30.24,    1.69,    0.45,    2.68
 18,   8, 11, 1,   27.13,   14.62,  -72.20,   26.55,   25.54,    1.73,    0.39,    2.54
 68,   8, 12, 1,   26.65,   13.45,  -72.42,   19.75,   20.96,    1.92,    0.18,    2.63
 80,   8, 13, 1,   25.97,   14.07,  -72.34,   14.79,   16.57,    3.75,    0.18,    2.88
 51,   8, 14, 1,   25.79,   12.81,  -72.67,   11.40,   12.38,    1.84,    0.08,    2.15
129,   8, 15, 1,   26.71,   10.36,  -72.87,    3.63,    8.43,    1.75,    0.22,    1.95
 75,   8, 16, 1,   25.85,   12.40,  -72.63,    1.69,    4.74,    1.22,    0.17,    2.48
113,  15, 17, 1,   26.97,   14.07,  -72.49,   20.56,   17.50,    1.95,    0.16,    4.90
 49,  15, 18, 1,   25.68,   12.99,  -72.50,   13.06,   12.74,    2.22,    0.33,    2.94
 35,  15, 19, 1,   25.82,   12.25,  -72.84,    9.37,    8.04,    0.89,    0.24,    2.54
 93,  15, 20, 1,   26.26,   11.67,  -72.96,    2.38,    3.46,    0.86,    0.17,    2.05
 34,  15, 21, 1,   25.83,   11.65,  -72.91,    1.64,   -0.93,   -0.27,    0.30,    2.84
127,  15, 22, 1,   26.12,   10.07,  -72.74,   -1.18,   -5.12,    1.39,    0.09,    2.31
 22,  15, 23, 1,   25.57,   11.75,  -72.94,   -6.09,   -9.07,   -1.01,    0.19,    2.82
125,  15, 24, 1,   26.81,   10.56,  -73.21,  -11.82,  -12.76,   -2.38,    0.28,    1.99
 67,   0, 25, 1,   26.01,   11.77,  -72.69,   -2.47,   -5.70,   -0.10,    0.24,    1.95
 39,   0, 26, 1,   24.91,   11.29,  -72.89,   -2.13,   -5.70,    1.29,    0.14,    3.21
